USERALIAS [C(00080)]`REFUSER [C(00024)]`BNAME [C(00024)]`MANDT [C(00006)]
`  `  SAP515`  400
`  `  SAP516`  400
`  `  SAP517`  400
`  `  SAP518`  400
`  `  SAP519`  400
`  `  SAP520`  400
`  `  SAP521`  400
`  `  SAP522`  400
`  `  SAP523`  400
`  `  SAP524`  400
`  `  SAP525`  400
`  `  SAP526`  400
`  `  SAP527`  400
`  `  SAP528`  400
`  `  SAP529`  400
`  `  SAP530`  400
`  `  SAP531`  400
`  `  SAP532`  400
`  `  SAP533`  400
`  `  SAP534`  400
`  `  SAP535`  400
`  `  SAP536`  400
`  `  SAP537`  400
`  `  SAP538`  400
`  `  SAP539`  400
`  `  SAP540`  400
`  `  SAP541`  400
`  `  SAP542`  400
`  `  SAP543`  400
`  `  SAP544`  400
`  `  SAP545`  400
`  `  SAP546`  400
`  `  SAP547`  400
`  `  SAP548`  400
`  `  SAP549`  400
`  `  SAP550`  400
`  `  SAP551`  400
`  `  SAP552`  400
`  `  SAP553`  400
`  `  SAP554`  400
`  `  SAP555`  400
`  `  SAP556`  400
`  `  SAP557`  400
`  `  SAP558`  400
`  `  SAP559`  400
`  `  SAP560`  400
`  `  SAP561`  400
`  `  SAP562`  400
`  `  SAP563`  400
`  `  SAP564`  400
`  `  SAP565`  400
`  `  TOP001`  400
`  `  SAP566`  400
`  `  SAP567`  400
`  `  SAP568`  400
`  `  SAP569`  400
`  `  SAP570`  400
`  `  SAP571`  400
`  `  SAP572`  400
`  `  SAP573`  400
`  `  SAP574`  400
`  `  SAP575`  400
`  `  SAP576`  400
`  `  SAP577`  400
`  `  SAP578`  400
`  `  SAP579`  400
`  `  SAP580`  400
`  `  SAP581`  400
`  `  SAP582`  400
`  `  SAP583`  400
`  `  SAP584`  400
`  `  SAP585`  400
`  `  SAP586`  400
`  `  SAP587`  400
`  `  SAP588`  400
`  `  SAP589`  400
`  `  SAP590`  400
`  `  SAP591`  400
`  `  SAP592`  400
11`  `  SAP593`  400
`  `  SAP594`  400
`  `  SAP595`  400
`  `  SAP596`  400
`  `  SAP597`  400
`  `  SAP598`  400
`  `  SAP599`  400
`  `  SAP600`  400
`  `  SAP601`  400
`  `  SAP602`  400
`  `  SAP603`  400
`  `  SAP604`  400
`  `  SAP605`  400
`  `  SAP606`  400
`  `  SAP607`  400
`  `  SAP608`  400
`  `  SAP609`  400
`  `  SAP610`  400
`  `  SAP611`  400
`  `  SAP612`  400
`  `  SAP613`  400
`  `  SAP614`  400
`  `  SAP615`  400
`  `  SAP616`  400
`  `  SAP617`  400
`  `  SAP618`  400
`  `  SAP619`  400
`  `  SAP620`  400
`  `  SAP621`  400
`  `  SAP622`  400
`  `  SAP623`  400
`  `  SAP624`  400
`  `  SAP625`  400
`  `  SAP626`  400
`  `  SAP627`  400
`  `  SAP628`  400
嫌疑人的献身L1309`  `  SAP629`  400
`  `  SAP630`  400
妖狐殿01`  `  SAP631`  400
VENUS1207`  `  SAP633`  400
ST_LM`  `  SAP632`  400
`  `  SAP634`  400
`  `  SAP635`  400
`  `  SAP636`  400
`  `  SAP637`  400
`  `  SAP638`  400
`  `  SAP639`  400
LZZ065`  `  SAP640`  400
`  `  SAP641`  400
`  `  SAP642`  400
`  `  SAP643`  400
