MANDT [C(00006)]`PSTYP [C(00002)]`KNTTP [C(00002)]
400`  0`  A
400`  0`  C
400`  0`  D
400`  0`  E
400`  0`  F
400`  0`  H
400`  0`  K
400`  0`  M
400`  0`  N
400`  0`  P
400`  0`  Q
400`  0`  T
400`  0`  U
400`  0`  X
400`  0`  Z
400`  1`  K
400`  1`  U
400`  3`  E
400`  3`  F
400`  3`  P
400`  3`  Q
400`  3`  T
400`  3`  X
400`  5`  D
400`  5`  E
400`  5`  F
400`  5`  M
400`  5`  N
400`  5`  Q
400`  5`  S
400`  5`  W
400`  5`  X
400`  5`  Y
400`  7`  A
400`  7`  C
400`  7`  D
400`  7`  E
400`  7`  F
400`  7`  K
400`  7`  M
400`  7`  N
400`  7`  Q
400`  7`  T
400`  7`  X
400`  8`  A
400`  8`  C
400`  8`  E
400`  8`  F
400`  8`  H
400`  8`  K
400`  8`  M
400`  8`  P
400`  8`  U
400`  9`  A
400`  9`  C
400`  9`  F
400`  9`  K
400`  9`  N
400`  9`  P
400`  9`  U
400`  9`  X
400`  A`  A
400`  A`  C
400`  A`  F
400`  A`  K
400`  A`  N
400`  A`  P
400`  A`  U
