MANDT [C(00006)]`RRCTY [C(00002)]`BUKRS [C(00008)]`MKOAR [C(00002)]`BKONT [C(00020)]`VKONT [C(00020)]`FRYE1 [C(00008)]`FRPE1 [C(00006)]`TOYE1 [C(00008)]`TOPE1 [C(00006)]`FRYE2 [C(00008)]`FRPE2 [C(00006)]`TOYE2 [C(00008)]`TOPE2 [C(00006)]
400`  0`  `  A`  ZZZZZZZZ`  `  1998`  001`  2020`  012`  2000`  013`  2000`  016
400`  0`  0001`  +`  `  `  1998`  001`  2020`  012`  2000`  013`  2000`  016
400`  0`  0001`  A`  ZZZZZZZZ`  `  1998`  001`  2020`  012`  2000`  013`  2000`  016
400`  0`  0001`  D`  ZZZZZZZZ`  `  1998`  001`  2020`  012`  2000`  013`  2000`  016
400`  0`  0001`  G`  `  `  1992`  001`  2098`  012`  1991`  013`  1991`  016
400`  0`  0001`  K`  ZZZZZZZZ`  `  1998`  001`  2020`  012`  2000`  013`  2000`  016
400`  0`  0001`  M`  ZZZZZZZZ`  `  1998`  001`  2020`  012`  2000`  013`  2000`  016
400`  0`  0001`  S`  ZZZZZZZZ`  `  1998`  001`  2020`  012`  1998`  013`  2000`  016
400`  0`  0002`  +`  `  `  2019`  012`  2020`  001`  2000`  013`  2010`  016
400`  0`  0002`  A`  ZZZZZZZZ`  `  2019`  012`  2020`  001`  2000`  013`  2010`  016
400`  0`  0002`  D`  ZZZZZZZZ`  `  2019`  012`  2020`  001`  2000`  013`  2010`  016
400`  0`  0002`  G`  `  `  1995`  001`  1995`  012`  1995`  013`  1995`  016
400`  0`  0002`  K`  ZZZZZZZZ`  `  2019`  012`  2020`  001`  2000`  013`  2010`  016
400`  0`  0002`  M`  ZZZZZZZZ`  `  2019`  012`  2020`  001`  2000`  013`  2010`  016
400`  0`  0002`  S`  ZZZZZZZZ`  `  2019`  012`  2020`  001`  2000`  013`  2010`  016
400`  0`  0003`  +`  `  `  2020`  001`  2020`  012`  0000`  000`  0000`  000
400`  0`  0009`  +`  `  `  2020`  001`  2020`  012`  2020`  013`  2030`  016
400`  0`  0009`  A`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2030`  016
400`  0`  0009`  D`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2030`  016
400`  0`  0009`  K`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2030`  016
400`  0`  0009`  M`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2030`  016
400`  0`  0009`  S`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2030`  016
400`  0`  0077`  +`  `  `  2020`  012`  2020`  012`  2020`  013`  2020`  016
400`  0`  0077`  A`  ZZZZZZZZZZ`  `  2020`  012`  2020`  012`  2020`  013`  2020`  016
400`  0`  0077`  D`  ZZZZZZZZZZ`  `  2020`  012`  2020`  012`  2020`  013`  2020`  016
400`  0`  0077`  K`  ZZZZZZZZZZ`  `  2020`  012`  2020`  012`  2020`  013`  2020`  016
400`  0`  0077`  M`  ZZZZZZZZZZ`  `  2020`  012`  2020`  012`  2020`  013`  2020`  016
400`  0`  0077`  S`  ZZZZZZZZZZ`  `  2020`  012`  2020`  012`  2020`  013`  2020`  016
400`  0`  0206`  +`  `  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0206`  A`  ZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0206`  D`  ZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0206`  K`  ZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0206`  M`  ZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0206`  S`  ZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0797`  +`  `  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0797`  A`  ZZZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0797`  D`  ZZZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0797`  K`  ZZZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0797`  M`  ZZZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0797`  S`  ZZZZZZZZZZ`  `  2020`  011`  2020`  012`  2020`  013`  2020`  016
400`  0`  0999`  `  ZZZZZZZZZZ`  0000000000`  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0999`  A`  1000000000`  0000000000`  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0999`  D`  ZZZZZZZZZZ`  0000000000`  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0999`  K`  ZZZZZZZZZZ`  0000000000`  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0999`  M`  ZZZZZZZZZZ`  0000000000`  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0999`  S`  ZZZZZZZZZZ`  0000000000`  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0AES`  +`  `  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0AES`  A`  ZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0AES`  D`  ZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0AES`  K`  ZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0AES`  M`  ZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  0AES`  S`  ZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  1006`  +`  `  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1006`  A`  ZZZZZZZZZZ`  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1006`  D`  ZZZZZZZZZZ`  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1006`  K`  ZZZZZZZZZZ`  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1006`  M`  ZZZZZZZZZZ`  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1006`  S`  ZZZZZZZZZZ`  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1006`  V`  `  `  2019`  012`  2020`  001`  2020`  013`  2020`  016
400`  0`  1008`  +`  `  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  1008`  A`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  1008`  D`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
400`  0`  1008`  K`  ZZZZZZZZZZ`  `  2020`  001`  2020`  012`  2020`  013`  2020`  016
