MANDT [C(00006)]`SPRAS [C(00002)]`AFAPL [C(00008)]`METPER [C(00006)]`PERTXT [C(00100)]
400`  E`  0MY`  003`  01/06/02/02
400`  E`  0NL`  003`  01/06/02/02
400`  E`  0NZ`  003`  01/06/02/02
400`  E`  0PT`  003`  01/06/02/02
400`  E`  0RU`  003`  01/06/02/02
400`  E`  0SE`  003`  01/06/02/02
400`  E`  0SG`  003`  01/06/02/02
400`  E`  0TH`  003`  01/06/02/02
400`  E`  0TR`  003`  01/06/02/02
400`  E`  0TW`  003`  01/06/02/02
400`  E`  0UA`  003`  01/06/02/02
400`  E`  0ZA`  003`  01/06/02/02
400`  E`  0AR`  003`  01/06/02/02
400`  E`  0AU`  003`  01/06/02/02
400`  E`  0BE`  003`  01/06/02/02
400`  E`  0CA`  003`  01/06/02/02
400`  E`  0CH`  003`  01/06/02/02
400`  E`  0CN`  003`  01/06/02/02
400`  E`  0DE`  003`  01/06/02/02
400`  E`  0DK`  003`  01/06/02/02
400`  E`  0ES`  003`  01/06/02/02
400`  E`  0FI`  003`  01/06/02/02
400`  E`  0FR`  003`  01/06/02/02
400`  E`  0GB`  003`  01/06/02/02
400`  E`  0HU`  003`  01/06/02/02
400`  E`  0IE`  003`  01/06/02/02
400`  E`  0IN`  003`  01/06/02/02
400`  E`  0IT`  003`  01/06/02/02
400`  E`  0JP`  003`  01/06/02/02
400`  E`  0LU`  003`  01/06/02/02
400`  E`  IFRS`  003`  01/06/02/02
400`  E`  1010`  003`  01/06/02/02
400`  E`  1710`  003`  01/06/02/02
400`  E`  4410`  003`  01/06/02/02
400`  E`  6410`  003`  01/06/02/02
400`  E`  1310`  003`  01/06/02/02
400`  E`  1110`  003`  01/06/02/02
400`  E`  3610`  003`  01/06/02/02
400`  E`  1910`  003`  01/06/02/02
400`  E`  5910`  003`  01/06/02/02
400`  E`  1610`  003`  01/06/02/02
400`  E`  2810`  003`  01/06/02/02
400`  E`  3510`  003`  01/06/02/02
400`  E`  2610`  003`  01/06/02/02
400`  E`  6910`  003`  01/06/02/02
400`  E`  3710`  003`  01/06/02/02
400`  E`  5510`  003`  01/06/02/02
400`  E`  3310`  003`  01/06/02/02
400`  E`  1210`  003`  01/06/02/02
400`  E`  4310`  003`  01/06/02/02
400`  E`  1510`  003`  01/06/02/02
400`  E`  2910`  003`  01/06/02/02
400`  E`  2310`  003`  01/06/02/02
400`  E`  1810`  003`  01/06/02/02
400`  E`  4210`  003`  01/06/02/02
400`  E`  5110`  003`  01/06/02/02
400`  E`  4510`  003`  01/06/02/02
400`  E`  2410`  003`  01/06/02/02
400`  E`  3210`  003`  01/06/02/02
400`  E`  2510`  003`  01/06/02/02
400`  E`  3910`  003`  01/06/02/02
400`  E`  BJDM`  003`  01/06/02/02
