CWBUSER [C(00024)]`PRSTATUS [C(00002)]`NTSTATUS [C(00002)]`NUMM [N(00020)]
`  -`  N`  0002427887
BPINST`  -`  R`  0002429299
BPINST`  -`  R`  0002429568
BPINST`  -`  R`  0002435433
BPINST`  -`  R`  0002436459
BPINST`  -`  R`  0002439205
BPINST`  -`  R`  0002440548
BPINST`  -`  R`  0002440794
`  -`  R`  0002442955
`  -`  R`  0002447934
BPINST`  O`  I`  0002450514
BPINST`  -`  I`  0002456165
BPINST`  -`  R`  0002458666
BPINST`  O`  I`  0002461762
BPINST`  -`  I`  0002467868
BPINST`  -`  I`  0002468295
`  -`  R`  0002469547
BPINST`  -`  R`  0002474451
BPINST`  -`  R`  0002475770
`  -`  N`  0002476192
BPINST`  -`  R`  0002478044
BPINST`  -`  R`  0002479853
BPINST`  O`  I`  0002481497
BPINST`  -`  R`  0002481525
BPINST`  -`  R`  0002481644
BPINST`  -`  R`  0002481716
`  -`  R`  0002482101
BPINST`  -`  R`  0002485145
BPINST`  O`  I`  0002485784
BPINST`  O`  I`  0002486443
BPINST`  O`  I`  0002486637
BPINST`  O`  I`  0002487264
BPINST`  O`  I`  0002487841
BPINST`  O`  I`  0002487888
BPINST`  -`  R`  0002488068
BPINST`  O`  I`  0002488390
BPINST`  O`  I`  0002489305
BPINST`  -`  R`  0002489328
BPINST`  O`  I`  0002489507
BPINST`  -`  R`  0002489981
BPINST`  -`  R`  0002490652
BPINST`  O`  I`  0002491892
BPINST`  O`  I`  0002492094
`  -`  R`  0002492235
BPINST`  O`  I`  0002492635
BPINST`  O`  I`  0002492862
BPINST`  O`  I`  0002493416
`  -`  R`  0002495864
BPINST`  -`  R`  0002496004
BPINST`  -`  R`  0002496008
BPINST`  O`  I`  0002496212
BPINST`  -`  R`  0002497512
BPINST`  O`  I`  0002498231
`  -`  N`  0002498250
BPINST`  O`  I`  0002498957
BPINST`  O`  I`  0002498973
BPINST`  -`  R`  0002499487
BPINST`  O`  I`  0002499529
BPINST`  O`  I`  0002500159
BPINST`  O`  I`  0002501348
BPINST`  O`  I`  0002501523
BPINST`  O`  I`  0002501525
BPINST`  O`  I`  0002501968
BPINST`  O`  I`  0002502063
BPINST`  O`  I`  0002713391
BPINST`  -`  R`  0002502852
`  -`  N`  0002502868
BPINST`  -`  I`  0002503309
BPINST`  O`  I`  0002503621
BPINST`  O`  I`  0002503686
`  -`  R`  0002504701
BPINST`  O`  I`  0002504710
BPINST`  -`  R`  0002504820
BPINST`  O`  I`  0002505202
BPINST`  O`  I`  0002505653
`  -`  R`  0002506250
BPINST`  O`  I`  0002506307
`  -`  R`  0002506393
`  -`  R`  0002506538
BPINST`  -`  R`  0002507164
BPINST`  -`  R`  0002507253
BPINST`  O`  I`  0002507293
BPINST`  O`  I`  0002507729
BPINST`  O`  I`  0002508502
BPINST`  O`  I`  0002509713
`  -`  R`  0002509838
BPINST`  O`  I`  0002509886
`  -`  R`  0002509916
BPINST`  O`  I`  0002511305
BPINST`  O`  I`  0002512024
BPINST`  O`  I`  0002512287
BPINST`  O`  I`  0002512418
BPINST`  O`  I`  0002512530
BPINST`  O`  I`  0002536582
BPINST`  O`  I`  0002513317
BPINST`  O`  I`  0002513497
BPINST`  O`  I`  0002514256
BPINST`  O`  I`  0002514292
BPINST`  O`  I`  0002514810
BPINST`  O`  I`  0002515247
BPINST`  O`  I`  0002515402
BPINST`  O`  I`  0002516020
BPINST`  O`  I`  0002516088
BPINST`  O`  I`  0002516539
BPINST`  O`  I`  0002516659
BPINST`  O`  I`  0002516771
BPINST`  O`  I`  0002517189
BPINST`  O`  I`  0002517259
BPINST`  O`  I`  0002539690
BPINST`  O`  I`  0002517409
BPINST`  -`  I`  0002517538
BPINST`  O`  I`  0002517558
BPINST`  O`  I`  0002519372
BPINST`  O`  I`  0002519668
BPINST`  O`  I`  0002520306
BPINST`  O`  I`  0002520614
BPINST`  O`  I`  0002521110
`  -`  R`  0002521160
BPINST`  O`  I`  0002521236
BPINST`  O`  I`  0002522372
BPINST`  O`  I`  0002522612
`  -`  R`  0002522967
BPINST`  O`  I`  0002523124
BPINST`  O`  I`  0002523144
BPINST`  O`  I`  0002523796
BPINST`  O`  I`  0002523802
BPINST`  -`  I`  0002524237
BPINST`  O`  I`  0002524474
BPINST`  O`  I`  0002524486
BPINST`  O`  I`  0002524489
BPINST`  O`  I`  0002524906
BPINST`  O`  I`  0002525062
BPINST`  O`  I`  0002525452
BPINST`  O`  I`  0002526054
BPINST`  O`  I`  0002526084
BPINST`  O`  I`  0002526275
`  -`  R`  0002526409
BPINST`  -`  R`  0002526907
BPINST`  O`  I`  0002527014
BPINST`  O`  I`  0002527022
BPINST`  O`  I`  0002527092
BPINST`  O`  I`  0002527522
BPINST`  O`  I`  0002527709
BPINST`  O`  I`  0002527791
`  -`  N`  0002528166
BPINST`  O`  I`  0002528360
BPINST`  O`  I`  0002528407
`  -`  R`  0002528547
BPINST`  O`  I`  0002528611
BPINST`  O`  I`  0002528621
BPINST`  O`  I`  0002529550
`  -`  N`  0002529738
`  -`  R`  0002529741
`  -`  N`  0002529804
`  -`  R`  0002530046
`  -`  R`  0002530108
S4H_SD_DEM`  O`  I`  0002729412
BPINST`  O`  I`  0002530555
BPINST`  O`  I`  0002530727
BPINST`  -`  R`  0002530921
`  -`  N`  0002531139
BPINST`  O`  I`  0002531263
BPINST`  O`  I`  0002532035
BPINST`  O`  I`  0002532178
BPINST`  O`  I`  0002532482
BPINST`  O`  I`  0002539388
BPINST`  O`  I`  0002534580
BPINST`  O`  I`  0002534995
BPINST`  O`  I`  0002535518
BPINST`  O`  I`  0002535580
`  -`  N`  0002535664
BPINST`  O`  I`  0002535855
BPINST`  O`  I`  0002536221
`  -`  R`  0002536228
`  -`  N`  0002536250
BPINST`  O`  I`  0002536452
BPINST`  O`  I`  0002536560
`  -`  R`  0002536568
BPINST`  O`  I`  0002538704
BPINST`  -`  I`  0002536623
BPINST`  O`  I`  0002537709
BPINST`  O`  I`  0002538528
BPINST`  O`  I`  0002749901
`  -`  R`  0002538792
`  -`  R`  0002539039
`  -`  R`  0002539124
`  -`  R`  0002539129
BPINST`  O`  I`  0002755549
BPINST`  O`  I`  0002761703
BPINST`  -`  I`  0002539866
BPINST`  O`  I`  0002540602
BPINST`  O`  I`  0002540677
`  -`  R`  0002540751
BPINST`  O`  I`  0002540911
`  -`  R`  0002540952
BPINST`  O`  I`  0002541316
BPINST`  O`  I`  0002541661
BPINST`  -`  R`  0002542344
`  -`  R`  0002542359
`  -`  R`  0002542418
BPINST`  -`  R`  0002542549
`  -`  N`  0002542847
BPINST`  O`  I`  0002543528
`  -`  R`  0002543586
BPINST`  O`  I`  0002543738
`  -`  R`  0002544893
BPINST`  -`  I`  0002584194
BPINST`  O`  I`  0002595120
`  -`  R`  0002545977
`  -`  R`  0002546400
BPINST`  O`  I`  0002546456
BPINST`  O`  I`  0002765168
BPINST`  O`  I`  0002547167
BPINST`  O`  I`  0002547349
`  -`  R`  0002547816
BPINST`  O`  I`  0002548075
BPINST`  -`  R`  0002548136
BPINST`  -`  R`  0002548584
BPINST`  -`  I`  0002548685
`  -`  R`  0002548773
BPINST`  O`  I`  0002549218
`  -`  N`  0002549874
BPINST`  O`  I`  0002549925
`  -`  R`  0002550302
BPINST`  -`  R`  0002550321
BPINST`  -`  I`  0002550642
BPINST`  O`  I`  0002550936
`  -`  R`  0002551188
BPINST`  O`  I`  0002551533
BPINST`  O`  I`  0002551652
`  -`  R`  0002551757
BPINST`  O`  I`  0002551906
BPINST`  O`  I`  0002551909
BPINST`  O`  I`  0002551957
`  -`  R`  0002552778
BPINST`  -`  R`  0002553372
`  -`  R`  0002553579
BPINST`  O`  I`  0002554186
`  -`  R`  0002554627
BPINST`  O`  I`  0002554770
`  -`  R`  0002554839
BPINST`  O`  I`  0002555084
BPINST`  O`  I`  0002555426
BPINST`  O`  I`  0002555430
BPINST`  O`  I`  0002555485
`  -`  R`  0002556147
BPINST`  O`  I`  0002557288
`  -`  R`  0002558260
`  -`  R`  0002558349
`  -`  R`  0002560286
BPINST`  O`  I`  0002560846
BPINST`  -`  I`  0002561017
BPINST`  O`  I`  0002561545
`  -`  R`  0002561971
BPINST`  O`  I`  0002561975
S4H_CRM_SE`  O`  I`  0002562157
BPINST`  -`  I`  0002562495
`  -`  R`  0002562757
`  -`  R`  0002563067
`  -`  R`  0002563804
`  -`  R`  0002564201
`  -`  R`  0002564417
`  -`  R`  0002564878
DENGD`  E`  I`  0002822419
`  -`  R`  0002565114
BPINST`  O`  I`  0002545491
`  -`  N`  0002565672
`  -`  R`  0002565773
BPINST`  V`  I`  0002565891
`  -`  R`  0002565935
`  -`  R`  0002567087
`  -`  R`  0002567459
BPINST`  O`  I`  0002567732
`  -`  N`  0002568050
BPINST`  -`  I`  0002568996
`  -`  N`  0002569008
`  -`  N`  0002570042
BPINST`  O`  I`  0002571362
`  -`  R`  0002571470
`  -`  R`  0002571835
`  -`  N`  0002572953
S4H_CRM_SE`  O`  I`  0002574582
BPINST`  O`  I`  0002574710
BPINST`  O`  I`  0002574784
BPINST`  O`  I`  0002575052
BPINST`  O`  I`  0002565449
BPINST`  O`  I`  0002576815
BPINST`  O`  I`  0002577587
S4H_CRM_SE`  O`  I`  0002577883
BPINST`  O`  I`  0002578519
BPINST`  -`  I`  0002578905
BPINST`  O`  I`  0002578938
S4H_CRM_SE`  O`  I`  0002579198
BPINST`  -`  I`  0002579333
BPINST`  O`  I`  0002579813
BPINST`  O`  I`  0002513282
BPINST`  -`  I`  0002582713
BPINST`  -`  I`  0002583577
BPINST`  O`  I`  0002545922
BPINST`  O`  I`  0002584444
BPINST`  -`  I`  0002585693
BPINST`  O`  I`  0002585978
BPINST`  O`  I`  0002586117
BPINST`  -`  I`  0002587535
BPINST`  -`  I`  0002588091
S4H_CRM_SE`  O`  I`  0002588372
BPINST`  -`  I`  0002590064
`  -`  R`  0002590808
BPINST`  -`  I`  0002590810
BPINST`  O`  I`  0002591418
`  -`  N`  0002591547
BPINST`  -`  I`  0002591997
BPINST`  -`  I`  0002592158
`  -`  N`  0002592204
S4H_CRM_SE`  -`  I`  0002592264
S4H_CRM_SE`  O`  I`  0002592281
BPINST`  -`  I`  0002592722
BPINST`  O`  I`  0002593398
BPINST`  O`  I`  0002594041
BPINST`  O`  I`  0002599021
`  -`  N`  0002595287
BPINST`  O`  I`  0002595373
BPINST`  O`  I`  0002595648
BPINST`  O`  I`  0002595762
BPINST`  O`  I`  0002596030
BPINST`  O`  I`  0002596104
BPINST`  -`  I`  0002596576
BPINST`  O`  I`  0002597152
BPINST`  O`  I`  0002597341
BPINST`  O`  I`  0002598422
BPINST`  E`  I`  0002853073
BPINST`  O`  I`  0002598900
BPINST`  O`  I`  0002533843
BPINST`  O`  I`  0002797905
BPINST`  O`  I`  0002599612
BPINST`  O`  I`  0002600278
BPINST`  O`  I`  0002600329
BPINST`  O`  I`  0002600517
`  -`  N`  0002600657
BPINST`  O`  I`  0002601134
BPINST`  -`  I`  0002601330
BPINST`  -`  I`  0002602746
BPINST`  -`  I`  0002603473
BPINST`  O`  I`  0002604020
BPINST`  O`  I`  0002606342
BPINST`  -`  I`  0002679118
BPINST`  O`  I`  0002607153
BPINST`  O`  I`  0002607264
BPINST`  O`  I`  0002607667
BPINST`  O`  I`  0002608329
`  -`  N`  0002608732
BPINST`  O`  I`  0002609706
BPINST`  O`  I`  0002610229
`  -`  N`  0002610893
BPINST`  O`  I`  0002610968
BPINST`  O`  I`  0002611761
BPINST`  -`  I`  0002611944
BPINST`  O`  I`  0002612248
`  -`  N`  0002613150
BPINST`  O`  I`  0002614248
BPINST`  -`  I`  0002616668
BPINST`  -`  I`  0002616785
BPINST`  O`  I`  0002617109
BPINST`  O`  I`  0002617167
BPINST`  O`  I`  0002617253
BPINST`  O`  I`  0002617658
`  -`  N`  0002617847
`  -`  N`  0002618099
BPINST`  -`  I`  0002618680
S4H_CRM_SE`  O`  I`  0002619115
`  -`  N`  0002621709
BPINST`  O`  I`  0002623725
`  -`  R`  0002627665
S4H_TM_MH`  -`  I`  0002632824
BPINST`  O`  I`  0002633063
`  -`  N`  0002634201
BPINST`  O`  I`  0002637030
`  -`  N`  0002637946
`  -`  N`  0002646685
`  -`  R`  0002656355
`  -`  N`  0002657683
BPINST`  O`  I`  0002660463
BPINST`  O`  I`  0002666169
`  -`  R`  0002669905
BPINST`  -`  I`  0002517358
BPINST`  O`  I`  0002673110
`  -`  R`  0002673912
`  -`  N`  0002674137
BPINST`  -`  I`  0002795579
BPINST`  O`  I`  0002676113
`  -`  N`  0002671774
BPINST`  -`  I`  0000799619
`  -`  R`  0002682642
SAP`  O`  I`  0002685044
BPINST`  O`  I`  0002685127
BPINST`  O`  I`  0002686909
BPINST`  O`  I`  0002688304
`  -`  N`  0002691044
BPINST`  -`  I`  0002694618
SAP`  O`  I`  0002695554
SAP`  O`  I`  0002696087
`  -`  R`  0002696628
`  -`  N`  0002697673
`  -`  R`  0002697879
`  -`  R`  0002698120
`  -`  R`  0002698351
BPINST`  O`  I`  0002699068
BPINST`  O`  I`  0002700000
`  -`  R`  0002700355
`  -`  N`  0002785190
`  -`  N`  0002705003
BPINST`  O`  I`  0002700603
`  -`  N`  0002706345
`  -`  N`  0002707236
`  -`  R`  0002598531
`  -`  N`  0002707779
BPINST`  O`  I`  0002708124
BPINST`  O`  I`  0002710686
`  -`  R`  0002711958
BPINST`  O`  I`  0002713016
S4H_DDR_DEM`  O`  I`  0002713189
BPINST`  O`  I`  0002576269
BPINST`  O`  I`  0002717480
BPINST`  O`  I`  0002717917
BPINST`  O`  I`  0002717932
`  -`  N`  0002720138
BPINST`  O`  I`  0002722552
`  -`  R`  0002722982
BPINST`  O`  I`  0002723388
BPINST`  O`  I`  0002724147
BPINST`  O`  I`  0002725147
BPINST`  O`  I`  0002726508
`  -`  N`  0002726892
BPINST`  O`  I`  0002726975
BPINST`  O`  I`  0002728091
BPINST`  O`  I`  0002728909
`  -`  R`  0002675731
BPINST`  O`  I`  0002730213
BPINST`  O`  I`  0002730816
BPINST`  O`  I`  0002730976
`  -`  N`  0002731699
BPINST`  O`  I`  0002736712
S4H_SD_DEM`  O`  I`  0002741504
BPINST`  O`  I`  0002747162
BPINST`  O`  I`  0002748524
BPINST`  -`  I`  0002599127
`  -`  N`  0002752350
BPINST`  O`  I`  0002752458
`  -`  R`  0002752902
BPINST`  -`  I`  0002530394
BPINST`  O`  I`  0002757413
S4H_SD_DEM`  O`  I`  0002758140
BPINST`  O`  A`  0002758191
BPINST`  O`  I`  0002546606
`  -`  N`  0002762658
BPINST`  O`  I`  0002606537
`  -`  N`  0002768830
MDG_EXPERT`  O`  A`  0002770153
MDG_EXPERT`  O`  A`  0002770733
BPINST`  O`  I`  0002771337
`  -`  R`  0002705953
BPINST`  -`  I`  0002502552
BPINST`  E`  I`  0002823473
BPINST`  E`  I`  0002824204
BPINST`  E`  I`  0002510134
BPINST`  E`  I`  0002840212
BPINST`  E`  I`  0002837900
BPINST`  E`  I`  0002806008
BPINST`  E`  I`  0002814358
BPINST`  E`  I`  0002819111
BPINST`  E`  I`  0002824211
BPINST`  E`  I`  0002830845
BPINST`  E`  I`  0002834069
`  -`  N`  0002687990
`  -`  N`  0002752470
BPINST`  -`  I`  0002679397
`  -`  N`  0001828822
`  -`  N`  0000891882
`  -`  N`  0002666725
BPINST`  E`  I`  0002814183
BPINST`  E`  I`  0002819335
`  -`  N`  0002845710
BPINST`  E`  I`  0002834094
`  -`  N`  0002810148
`  -`  N`  0002826480
BPINST`  -`  I`  0002647710
BPINST`  E`  I`  0002852073
`  -`  N`  0002819909
`  -`  N`  0002090746
BPINST`  E`  I`  0002821623
`  -`  N`  0002756453
`  -`  R`  0002707403
BPINST`  V`  I`  0002822843
S4H_FIN`  -`  I`  0002673934
BPINST`  V`  I`  0002399707
BPINST`  N`  I`  0002844925
BPINST`  E`  I`  0002843492
BPINST`  E`  I`  0002843105
BPINST`  E`  I`  0002840758
BPINST`  E`  I`  0002841599
S4H_FIN`  E`  I`  0002853637
`  -`  N`  0002787260
`  -`  N`  0002806726
`  -`  N`  0002806645
BPINST`  E`  A`  0002818445
BPINST`  E`  I`  0002847671
BPINST`  -`  I`  0002687863
BPINST`  -`  I`  0002712785
BPINST`  E`  I`  0002686456
BPINST`  E`  I`  0002845531
BPINST`  E`  I`  0002630153
BPINST`  U`  I`  0002813396
S4H_FIN`  E`  I`  0002827352
`  -`  N`  0002565106
DENGD`  E`  I`  0002916290
DENGD`  E`  I`  0002901328
`  -`  R`  0002803269
DENGD`  E`  I`  0002810192
SAP232`  -`  A`  0000607675
SAP411`  -`  I`  0002484838
