MANDT [C(00006)]`KAPPL [C(00004)]`KSCHL [C(00008)]`KTOPL [C(00008)]`VKORG [C(00008)]`KTGRD [C(00004)]`KTGRM [C(00004)]`KVSL1 [C(00006)]`SAKN1 [C(00020)]`SAKN2 [C(00020)]
400`  V`  KOFI`  CAHU`  0001`  01`  01`  ERL`  0000911100`
400`  V`  KOFI`  CAHU`  0001`  01`  02`  ERL`  0000911100`
400`  V`  KOFI`  CAHU`  0001`  02`  01`  ERL`  0000931100`
400`  V`  KOFI`  CAHU`  0001`  02`  02`  ERL`  0000931100`
400`  V`  KOFI`  CAHU`  0001`  03`  01`  ERL`  `
400`  V`  KOFI`  CAHU`  0001`  03`  02`  ERL`  `
400`  V`  KOFI`  CAJP`  0001`  01`  01`  ERL`  0000811100`
400`  V`  KOFI`  CAJP`  0001`  01`  02`  ERL`  0000811100`
400`  V`  KOFI`  CAJP`  0001`  02`  01`  ERL`  0000811200`
400`  V`  KOFI`  CAJP`  0001`  02`  02`  ERL`  0000811200`
400`  V`  KOFI`  CAJP`  0001`  03`  01`  ERL`  0000811100`
400`  V`  KOFI`  CAJP`  0001`  03`  02`  ERL`  0000811100`
400`  V`  KOFI`  CANA`  0001`  01`  01`  ERL`  0000410000`
400`  V`  KOFI`  CANA`  0001`  01`  02`  ERL`  0000410000`
400`  V`  KOFI`  CANA`  0001`  02`  01`  ERL`  0000420000`
400`  V`  KOFI`  CANA`  0001`  02`  02`  ERL`  0000420000`
400`  V`  KOFI`  CANA`  0001`  03`  01`  ERL`  0000410000`
400`  V`  KOFI`  CANA`  0001`  03`  02`  ERL`  0000410000`
400`  V`  KOFI`  CANO`  0001`  01`  01`  ERL`  0000300000`
400`  V`  KOFI`  CANO`  0001`  01`  02`  ERL`  0000300000`
400`  V`  KOFI`  CANO`  0001`  02`  01`  ERL`  0000300100`
400`  V`  KOFI`  CANO`  0001`  02`  02`  ERL`  0000300100`
400`  V`  KOFI`  CANO`  0001`  03`  01`  ERL`  0000300000`
400`  V`  KOFI`  CANO`  0001`  03`  02`  ERL`  0000300000`
400`  V`  KOFI`  CAPL`  0001`  01`  01`  ERL`  0000731000`
400`  V`  KOFI`  CAPL`  0001`  01`  01`  ERS`  0000731010`
400`  V`  KOFI`  CAPL`  0001`  01`  01`  ERZ`  0000731020`
400`  V`  KOFI`  CAPL`  0001`  01`  01`  RDM`  0000731040`
400`  V`  KOFI`  CAPL`  0001`  01`  01`  RDP`  0000731030`
400`  V`  KOFI`  CAPL`  0001`  01`  02`  ERL`  0000701000`
400`  V`  KOFI`  CAPL`  0001`  01`  02`  ERS`  0000701010`
400`  V`  KOFI`  CAPL`  0001`  01`  02`  ERZ`  0000701020`
400`  V`  KOFI`  CAPL`  0001`  01`  02`  RDM`  0000701040`
400`  V`  KOFI`  CAPL`  0001`  01`  02`  RDP`  0000701030`
400`  V`  KOFI`  CAPL`  0001`  02`  01`  ERL`  0000731000`
400`  V`  KOFI`  CAPL`  0001`  02`  02`  ERL`  0000702000`
400`  V`  KOFI`  CAPL`  0001`  02`  02`  ERS`  0000702010`
400`  V`  KOFI`  CAPL`  0001`  02`  02`  ERZ`  0000702020`
400`  V`  KOFI`  CAPL`  0001`  02`  02`  RDM`  0000702040`
400`  V`  KOFI`  CAPL`  0001`  02`  02`  RDP`  0000702030`
400`  V`  KOFI`  CAPL`  0001`  03`  01`  ERL`  `
400`  V`  KOFI`  CAPL`  0001`  03`  02`  ERL`  `
400`  V`  KOFI`  CAPT`  0001`  01`  01`  ERL`  0000711000`
400`  V`  KOFI`  CARU`  0001`  01`  01`  ERL`  0090100000`
400`  V`  KOFI`  CARU`  0001`  01`  02`  ERL`  0090100000`
400`  V`  KOFI`  CARU`  0001`  02`  01`  ERL`  0090100000`
400`  V`  KOFI`  CARU`  0001`  02`  02`  ERL`  0090100000`
400`  V`  KOFI`  CARU`  0001`  03`  01`  ERL`  0090100000`
400`  V`  KOFI`  CARU`  0001`  03`  02`  ERL`  0090100000`
400`  V`  KOFI`  CASE`  0001`  01`  01`  ERL`  0000301000`
400`  V`  KOFI`  CASE`  0001`  01`  02`  ERL`  0000301000`
400`  V`  KOFI`  CASE`  0001`  02`  01`  ERL`  0000303000`
400`  V`  KOFI`  CASE`  0001`  02`  02`  ERL`  0000303000`
400`  V`  KOFI`  CASE`  0001`  03`  01`  ERL`  0000301000`
400`  V`  KOFI`  CASE`  0001`  03`  02`  ERL`  0000301000`
400`  V`  KOFI`  CASK`  0001`  01`  01`  ERL`  0000601000`
400`  V`  KOFI`  CASK`  0001`  01`  02`  ERL`  0000601000`
400`  V`  KOFI`  CASK`  0001`  02`  01`  ERL`  0000604000`
400`  V`  KOFI`  CASK`  0001`  02`  02`  ERL`  0000604000`
400`  V`  KOFI`  CASK`  0001`  03`  01`  ERL`  0000601000`
400`  V`  KOFI`  CASK`  0001`  03`  02`  ERL`  0000601000`
400`  V`  KOFI`  CATW`  0001`  01`  01`  ERL`  0041110000`
400`  V`  KOFI`  CATW`  0001`  01`  02`  ERL`  0041110000`
400`  V`  KOFI`  CATW`  0001`  02`  01`  ERL`  0041110000`
400`  V`  KOFI`  CATW`  0001`  02`  02`  ERL`  0041110000`
400`  V`  KOFI`  CATW`  0001`  03`  01`  ERL`  0041110000`
400`  V`  KOFI`  CATW`  0001`  03`  02`  ERL`  0041110000`
400`  V`  KOFI`  CAUA`  0001`  01`  01`  ERL`  0070100000`
400`  V`  KOFI`  CAUA`  0001`  01`  02`  ERL`  0070100000`
400`  V`  KOFI`  CAUA`  0001`  02`  01`  ERL`  0070100000`
400`  V`  KOFI`  CAUA`  0001`  02`  02`  ERL`  0070100000`
400`  V`  KOFI`  CAUA`  0001`  03`  01`  ERL`  0070100000`
400`  V`  KOFI`  CAUA`  0001`  03`  02`  ERL`  0070100000`
400`  V`  KOFI`  GKR`  0001`  01`  01`  ERL`  0000800000`
400`  V`  KOFI`  GKR`  0001`  01`  02`  ERL`  0000800000`
400`  V`  KOFI`  GKR`  0001`  02`  01`  ERL`  0000801000`
400`  V`  KOFI`  GKR`  0001`  02`  02`  ERL`  0000801000`
400`  V`  KOFI`  GKR`  0001`  03`  01`  ERL`  0000800000`
400`  V`  KOFI`  GKR`  0001`  03`  02`  ERL`  0000800000`
400`  V`  KOFI`  IKR`  0001`  01`  01`  ERL`  0000500000`
400`  V`  KOFI`  IKR`  0001`  01`  02`  ERL`  0000500000`
400`  V`  KOFI`  IKR`  0001`  02`  01`  ERL`  0000501000`
400`  V`  KOFI`  IKR`  0001`  02`  02`  ERL`  0000501000`
400`  V`  KOFI`  IKR`  0001`  03`  01`  ERL`  0000500000`
400`  V`  KOFI`  IKR`  0001`  03`  02`  ERL`  0000500000`
400`  V`  KOFI`  INT`  0001`  01`  01`  ERL`  0000800000`
400`  V`  KOFI`  INT`  0001`  01`  02`  ERL`  0000800000`
400`  V`  KOFI`  INT`  0001`  02`  01`  ERL`  0000801000`
400`  V`  KOFI`  INT`  0001`  02`  02`  ERL`  0000801000`
400`  V`  KOFI`  INT`  0001`  03`  01`  ERL`  0000800000`
400`  V`  KOFI`  INT`  0001`  03`  02`  ERL`  0000800000`
400`  V`  KOFK`  CACH`  0001`  01`  01`  ERL`  0000030000`
400`  V`  KOFK`  CACH`  0001`  01`  02`  ERL`  0000030000`
400`  V`  KOFK`  CACH`  0001`  02`  01`  ERL`  0000030010`
400`  V`  KOFK`  CACH`  0001`  02`  02`  ERL`  0000030010`
400`  V`  KOFK`  CACH`  0001`  03`  01`  ERL`  0000030000`
400`  V`  KOFK`  CACH`  0001`  03`  02`  ERL`  0000030000`
400`  V`  KOFK`  CACN`  0001`  01`  01`  ERL`  0051010100`
400`  V`  KOFK`  CACN`  0001`  01`  02`  ERL`  0051010100`
400`  V`  KOFK`  CACN`  0001`  02`  01`  ERL`  `
400`  V`  KOFK`  CACN`  0001`  02`  02`  ERL`  `
400`  V`  KOFK`  CACN`  0001`  03`  01`  ERL`  0051010100`
400`  V`  KOFK`  CACN`  0001`  03`  02`  ERL`  0051010100`
400`  V`  KOFK`  CACO`  0001`  01`  01`  ERL`  0041709580`
400`  V`  KOFK`  CACO`  0001`  01`  02`  ERL`  0041709580`
400`  V`  KOFK`  CACO`  0001`  02`  01`  ERL`  0041709580`
400`  V`  KOFK`  CACO`  0001`  02`  02`  ERL`  0041709580`
400`  V`  KOFK`  CACO`  0001`  03`  01`  ERL`  0041709580`
400`  V`  KOFK`  CACO`  0001`  03`  02`  ERL`  0041709580`
400`  V`  KOFK`  CACZ`  0001`  01`  01`  ERL`  0000601000`
400`  V`  KOFK`  CACZ`  0001`  01`  02`  ERL`  0000601000`
400`  V`  KOFK`  CACZ`  0001`  02`  01`  ERL`  0000604000`
400`  V`  KOFK`  CACZ`  0001`  02`  02`  ERL`  0000604000`
400`  V`  KOFK`  CACZ`  0001`  03`  01`  ERL`  0000601000`
400`  V`  KOFK`  CACZ`  0001`  03`  02`  ERL`  0000601000`
400`  V`  KOFK`  CAFI`  0001`  01`  01`  ERL`  0000310000`
400`  V`  KOFK`  CAFI`  0001`  01`  02`  ERL`  0000310000`
400`  V`  KOFK`  CAFI`  0001`  02`  01`  ERL`  0000330000`
400`  V`  KOFK`  CAFI`  0001`  02`  02`  ERL`  0000330000`
400`  V`  KOFK`  CAFI`  0001`  03`  01`  ERL`  0000310000`
400`  V`  KOFK`  CAFI`  0001`  03`  02`  ERL`  0000310000`
400`  V`  KOFK`  CAHU`  0001`  01`  01`  ERL`  0000911100`
400`  V`  KOFK`  CAHU`  0001`  01`  02`  ERL`  0000911100`
400`  V`  KOFK`  CAHU`  0001`  02`  01`  ERL`  0000921100`
400`  V`  KOFK`  CAHU`  0001`  02`  02`  ERL`  0000921100`
400`  V`  KOFK`  CAHU`  0001`  03`  01`  ERL`  0000911100`
400`  V`  KOFK`  CAHU`  0001`  03`  02`  ERL`  0000911100`
400`  V`  KOFK`  CAJP`  0001`  01`  01`  ERL`  0000811100`
400`  V`  KOFK`  CAJP`  0001`  01`  02`  ERL`  0000811100`
400`  V`  KOFK`  CAJP`  0001`  02`  01`  ERL`  0000811200`
400`  V`  KOFK`  CAJP`  0001`  02`  02`  ERL`  0000811200`
400`  V`  KOFK`  CAJP`  0001`  03`  01`  ERL`  0000811100`
400`  V`  KOFK`  CAJP`  0001`  03`  02`  ERL`  0000811100`
400`  V`  KOFK`  CANO`  0001`  01`  01`  ERL`  0000300000`
400`  V`  KOFK`  CANO`  0001`  01`  02`  ERL`  0000300000`
400`  V`  KOFK`  CANO`  0001`  02`  01`  ERL`  0000300100`
400`  V`  KOFK`  CANO`  0001`  02`  02`  ERL`  0000300100`
400`  V`  KOFK`  CANO`  0001`  03`  01`  ERL`  0000300000`
400`  V`  KOFK`  CANO`  0001`  03`  02`  ERL`  0000300000`
400`  V`  KOFK`  CAPL`  0001`  01`  01`  ERL`  0000731000`
400`  V`  KOFK`  CAPL`  0001`  01`  01`  ERS`  0000731010`
400`  V`  KOFK`  CAPL`  0001`  01`  01`  ERZ`  0000731020`
400`  V`  KOFK`  CAPL`  0001`  01`  02`  ERL`  0000701000`
400`  V`  KOFK`  CAPL`  0001`  01`  02`  ERS`  0000701010`
400`  V`  KOFK`  CAPL`  0001`  01`  02`  ERZ`  0000701020`
400`  V`  KOFK`  CAPL`  0001`  02`  01`  ERL`  0000731000`
400`  V`  KOFK`  CAPL`  0001`  02`  02`  ERL`  0000702000`
400`  V`  KOFK`  CAPL`  0001`  02`  02`  ERS`  0000702010`
400`  V`  KOFK`  CAPL`  0001`  02`  02`  ERZ`  0000702020`
400`  V`  KOFK`  CAPL`  0001`  03`  01`  ERL`  `
400`  V`  KOFK`  CAPL`  0001`  03`  02`  ERL`  `
400`  V`  KOFK`  CARU`  0001`  01`  01`  ERL`  0090100000`
400`  V`  KOFK`  CARU`  0001`  01`  02`  ERL`  0090100000`
400`  V`  KOFK`  CARU`  0001`  02`  01`  ERL`  0090100000`
400`  V`  KOFK`  CARU`  0001`  02`  02`  ERL`  0090100000`
400`  V`  KOFK`  CARU`  0001`  03`  01`  ERL`  0090100000`
400`  V`  KOFK`  CARU`  0001`  03`  02`  ERL`  0090100000`
400`  V`  KOFK`  CASE`  0001`  01`  01`  ERL`  0000301000`
400`  V`  KOFK`  CASE`  0001`  01`  02`  ERL`  0000301000`
400`  V`  KOFK`  CASE`  0001`  02`  01`  ERL`  0000303000`
400`  V`  KOFK`  CASE`  0001`  02`  02`  ERL`  0000303000`
400`  V`  KOFK`  CASE`  0001`  03`  01`  ERL`  0000301000`
400`  V`  KOFK`  CASE`  0001`  03`  02`  ERL`  0000301000`
400`  V`  KOFK`  CASK`  0001`  01`  01`  ERL`  0000601000`
400`  V`  KOFK`  CASK`  0001`  01`  02`  ERL`  0000601000`
400`  V`  KOFK`  CASK`  0001`  02`  01`  ERL`  0000604000`
400`  V`  KOFK`  CASK`  0001`  02`  02`  ERL`  0000604000`
400`  V`  KOFK`  CASK`  0001`  03`  01`  ERL`  0000601000`
400`  V`  KOFK`  CASK`  0001`  03`  02`  ERL`  0000601000`
400`  V`  KOFK`  CATW`  0001`  01`  01`  ERL`  0041110000`
400`  V`  KOFK`  CATW`  0001`  01`  02`  ERL`  0041110000`
400`  V`  KOFK`  CATW`  0001`  02`  01`  ERL`  0041310000`
400`  V`  KOFK`  CATW`  0001`  02`  02`  ERL`  0041310000`
400`  V`  KOFK`  CATW`  0001`  03`  01`  ERL`  0041110000`
400`  V`  KOFK`  CATW`  0001`  03`  02`  ERL`  0041110000`
400`  V`  KOFK`  GKR`  0001`  01`  01`  ERL`  0000800000`
400`  V`  KOFK`  GKR`  0001`  01`  02`  ERL`  0000800000`
400`  V`  KOFK`  GKR`  0001`  02`  01`  ERL`  0000801000`
400`  V`  KOFK`  GKR`  0001`  02`  02`  ERL`  0000801000`
400`  V`  KOFK`  GKR`  0001`  03`  01`  ERL`  0000800000`
400`  V`  KOFK`  GKR`  0001`  03`  02`  ERL`  0000800000`
400`  V`  KOFK`  IKR`  0001`  01`  01`  ERL`  0000500000`
400`  V`  KOFK`  IKR`  0001`  01`  02`  ERL`  0000500000`
400`  V`  KOFK`  IKR`  0001`  02`  01`  ERL`  0000501000`
400`  V`  KOFK`  IKR`  0001`  02`  02`  ERL`  0000501000`
400`  V`  KOFK`  IKR`  0001`  03`  01`  ERL`  0000500000`
400`  V`  KOFK`  IKR`  0001`  03`  02`  ERL`  0000500000`
400`  V`  KOFK`  INT`  0001`  01`  01`  BC3`  0000001000`
400`  V`  KOFI`  YCOA`  1010`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1010`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1010`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1010`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1010`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1010`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1010`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1010`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1010`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1010`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1010`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1010`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1010`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1010`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1010`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1710`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1710`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1710`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1710`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1710`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1710`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1710`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1710`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1710`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1710`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1710`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1710`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1710`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1710`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1710`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  4410`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  4410`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  4410`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  4410`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  4410`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  4410`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  4410`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  4410`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  4410`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  4410`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  4410`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  4410`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  4410`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  4410`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  4410`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6410`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6410`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6410`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6410`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6410`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6410`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6410`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6410`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6410`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6410`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6410`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6410`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6410`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6410`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6410`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1310`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1310`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1310`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1310`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1310`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1310`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1310`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1310`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1310`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1310`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1310`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1310`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1310`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1310`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1310`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1110`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1110`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1110`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1110`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1110`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1110`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1110`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1110`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1110`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  1110`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  1110`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  1110`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  1110`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1110`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  1110`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6310`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6310`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6310`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6310`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6310`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6310`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6310`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6310`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6310`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6310`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6310`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6310`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6310`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6310`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6310`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  3610`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  3610`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  3610`  02`  03`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  3610`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  3610`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  3610`  02`  01`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  3610`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  3610`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  3610`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  3610`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  3610`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  3610`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  3610`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  3610`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  3610`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6810`  02`  03`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6810`  03`  03`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6810`  01`  03`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6810`  01`  02`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6810`  02`  01`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6810`  01`  03`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6810`  01`  01`  ERS`  0044002000`
400`  V`  KOFI`  YCOA`  6810`  01`  02`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6810`  02`  02`  ERL`  0041001000`
400`  V`  KOFI`  YCOA`  6810`  01`  01`  ERL`  0041000000`
400`  V`  KOFI`  YCOA`  6810`  03`  02`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6810`  02`  02`  ERS`  0044002100`
400`  V`  KOFI`  YCOA`  6810`  03`  01`  ERL`  0041001500`
400`  V`  KOFI`  YCOA`  6810`  02`  01`  ERS`  0044002100`
