MANDT [C(00006)]`AGR_NAME [C(00060)]`TEXT [C(00160)]`SPRAS [C(00002)]`LINE [N(00010)]
400`  SAP_PP_MATERIAL_MANAGEMENT`  Materials Management - Production`  E`  00000
400`  SAP_PP_MATSHORT_DT_APP`  Manage Material Shortages`  E`  00000
400`  SAP_CO_PA_ADJUSTMENTS`  Profitability Analysis Adjustments`  E`  00000
400`  SAP_CO_PA_BASICDATA_CHARACTER`  Maintain Characteristic Values/Derivation in Profitability Analysis`  E`  00000
400`  SAP_CO_PA_BASICDATA_DISPLAY`  Display CO-PA Master Data`  E`  00000
400`  SAP_PP_MATSHORT_MR_APP`  Monitor Material Shortages`  E`  00000
400`  SAP_PP_MP_FORECAST`  Material Forecast`  E`  00000
400`  SAP_PP_MP_LONG_TERM_PLANNING`  Long-Term Planning`  E`  00000
400`  SAP_CO_PA_PLANNING_EXEC_WEB`  Enter Sales and Profit Planning Data via the WWW`  E`  00000
400`  SAP_CO_PA_PLANNING_INTEGRATION`  Integrated Data Transfers in Sales and Profit Planning`  E`  00000
400`  SAP_CO_PA_PLANNING_SETUP`  Set Up Sales and Profit Planning`  E`  00000
400`  SAP_CO_PA_BASICDATA_VALUATION`  Maintain Valuation in Profitability Analysis`  E`  00000
400`  SAP_CO_PA_PEREND`  Profitability Analysis: Period-End Closing`  E`  00000
400`  SAP_CO_PA_PLANNING_AIDS`  Maintain Planning Aids for Sales and Profit Planning`  E`  00000
400`  SAP_CO_PA_PLANNING_EXEC_PROF`  Execute Sales and Profit Planning`  E`  00000
400`  SAP_CO_PA_SET_OPERATINGCONCERN`  Set Operating Concern`  E`  00000
400`  SAP_CO_PA_REPORT_DESIGN_L_ITEM`  Define Line-Item-Based Reports for Profitability Analysis`  E`  00000
400`  SAP_CO_PA_REPORT_DESIGN_STD`  Define Profitability Reports`  E`  00000
400`  SAP_CO_PA_REPORT_EXECUTE`  Execute Profitability Reports`  E`  00000
400`  SAP_CO_PA_VALUE_FLOW_ANALYSIS`  Analyze Value Flows in Profitability Analysis`  E`  00000
400`  SAP_CO_PC_ACT_MATERIAL_CONTROL`  Change Material Price Determination (Actual Costing)`  E`  00000
400`  SAP_CO_OM_PEREND_ABM_COLL`  Period-End Closing for Cost Center Accounting/Activity-Based Costing`  E`  00000
400`  SAP_CO_OM_OBJECT_OM_COSTEL_PRI`  Maintain Primary Cost Elements`  E`  00000
400`  SAP_CO_OM_OBJECT_OM_COSTEL_SEC`  Maintain Secondary Cost Elements`  E`  00000
400`  SAP_CO_PC_ACT_MATERIAL_DISPLAY`  Material Price Analysis (Actual Costing)`  E`  00000
400`  SAP_CO_OM_OBJECT_ABM`  Maintain Business Processes and Activity Types`  E`  00000
400`  SAP_CO_OM_OBJECT_DISPLAY`  Display Overhead Master Data`  E`  00000
400`  SAP_CO_OM_OBJECT_OM_COSTCENTER`  Maintain Cost Centers`  E`  00000
400`  SAP_CO_OM_PEREND_INTORDER_COLL`  Period-End Closing for Internal Orders - Collective Processing`  E`  00000
400`  SAP_CO_OM_PEREND_INTORDER_IND`  Period-End Closing for Internal Orders - Individual Processing`  E`  00000
400`  SAP_CO_OM_PEREND_OM_COLL`  Period-End Closing - Cost Center Accounting (Without Activity)`  E`  00000
400`  SAP_CO_OM_PLAN_ABM`  Planning Cost Center/Activity Type and Business Process`  E`  00000
400`  SAP_CO_OM_PLAN_INTORDER`  Periodic Planning Internal Order`  E`  00000
400`  SAP_CO_OM_PLAN_OM`  Periodic Planning Cost Center`  E`  00000
400`  SAP_CO_OM_PLAN_OM_BUDGET`  Maintain Cost Center Budgets`  E`  00000
400`  SAP_CO_OM_REPORT_COSTCTR_ABM_L`  Reports for Cost Centers/Activity Types (only OLTP)`  E`  00000
400`  SAP_CO_OM_REPORT_COSTCTR_OM_L`  Reports for Cost Centers (OLTP Only)`  E`  00000
400`  SAP_CO_OM_REPORT_COST_ELEMENT`  Reports for Cost Elements`  E`  00000
400`  SAP_CO_OM_REPORT_INTORDER_L`  Reports for Internal Orders (only OLTP)`  E`  00000
400`  SAP_CO_OM_REPORT_PROCESS_L`  Reports for Business Processes (Only OLTP)`  E`  00000
400`  SAP_CO_PC_PEREND_MANUFORD_IND`  Period-End Closing for Manufacturing Orders - Individual Processing`  E`  00000
400`  SAP_CO_PC_PLAN_MAT_PRICERELEAS`  Mark and Release Standard Cost Estimate`  E`  00000
400`  SAP_CO_PC_PLAN_REFERENCE_SIMUL`  Multilevel Unit Costing`  E`  00000
400`  SAP_CO_PC_PLAN_SALESORDER_BOM`  Sales Orders - Order BOM Cost Estimate`  E`  00000
400`  SAP_CO_PC_PEREND_SALESORD`  Period-End Closing: Sales Orders`  E`  00000
400`  SAP_CO_PC_PLAN_AUTH_EXPL_FACI`  Transaction Authorizations for Explanation Facility`  E`  00000
400`  SAP_CO_PC_PLAN_COCOLLECTOR`  Preliminary Costing for Product Cost Collectors`  E`  00000
400`  SAP_CO_PC_PLAN_MAT_PRICEDETERM`  Material Costing/Costing Run`  E`  00000
400`  SAP_CO_PC_REPORT_COCOLLECTOR`  Reports for Product Cost Collector`  E`  00000
400`  SAP_CO_PC_REPORT_PRODUCTDRILL`  Reports for Product and Plant`  E`  00000
400`  SAP_CO_PC_REPORT_PROD_CAMPAIGN`  Reports for Production Campaigns`  E`  00000
400`  SAP_CO_PC_REPORT_MANUFORDER`  Reports for Manufacturing Orders`  E`  00000
400`  SAP_CO_PC_REPORT_MATERIAL_ESTI`  Reports for Material Costing`  E`  00000
400`  SAP_CO_PC_REPORT_MATERIAL_LEDG`  Reports for Material Ledger and Actual Costing`  E`  00000
400`  SAP_CO_PC_DAILY_MAT_PRICEMAINT`  Maintain and Release Material Prices`  E`  00000
400`  SAP_CO_PC_ACT_ORG_MEASURES_SL`  Organizational Measures (Actual Costing)`  E`  00000
400`  SAP_CO_PC_ACT_SETTINGS`  Set Material Ledger`  E`  00000
400`  SAP_CO_PC_DAILY_MAT_DEBIT_CRED`  Debit/Credit Materials`  E`  00000
400`  SAP_CO_PC_REPORT_SALESORDER`  Reports for Sales Orders`  E`  00000
400`  SAP_CO_PC_REPORT_SUMMARIZATION`  Reports with Object Summarization`  E`  00000
400`  SAP_CO_PC_REPORT_TOOLS`  Product Drilldown Reporting - Create Own Reports`  E`  00000
400`  SAP_CO_PC_MODEL_MATERIAL_CONTR`  Maintain Material Update`  E`  00000
400`  SAP_CO_PC_JOB_MANUFORDER`  Diplay Manufacturing Orders`  E`  00000
400`  SAP_CO_PC_JOB_MANUFORDER_CO`  Maintain CO Production Orders`  E`  00000
400`  SAP_CO_PC_JOB_SALESORDER`  Display Sales Orders`  E`  00000
400`  SAP_CO_PC_MODEL`  Modeling: Product Cost Controlling`  E`  00000
400`  SAP_CO_PC_MODEL_COSTING`  Costing Models`  E`  00000
400`  SAP_CO_PC_PEREND_COCOLLECT_IND`  Period-End Closing for Product Cost Collectors - Individual Processing`  E`  00000
400`  SAP_CO_PC_OBJECT_COCOLLECTOR`  Maintain Product Cost Collector`  E`  00000
400`  SAP_CO_PC_PEREND_ACT_MLEVEL`  Define Multilevel Actual Costing`  E`  00000
400`  SAP_CO_PC_PEREND_ACT_MLEVEL_DP`  Display Multilevel Actual Costing`  E`  00000
