MANDT [C(00006)]`SPRAS [C(00002)]`KAPPL [C(00004)]`KVSL1 [C(00006)]`VTEXT [C(00040)]
400`  E`  CS`  E11`  Vacation bonus paid
400`  E`  CS`  E12`  Annual bonus paid
400`  E`  CS`  E21`  Other personnel csts
400`  E`  CS`  E22`  Oth. social expenses
400`  E`  KA`  E01`  Credit Material
400`  E`  KA`  E02`  Credit Personnel
400`  E`  KA`  E03`  Cred. Administration
400`  E`  KA`  E04`  Cred. Sales & Dist.
400`  E`  KA`  T1`  Credit Material
400`  E`  KA`  T2`  Credit Material
400`  E`  KA`  T3`  Credit Material
400`  E`  KA`  Y10`  Credit Material 1-DE
400`  E`  KA`  Y12`  Credit Material 1-FR
400`  E`  KA`  Y13`  Credit Material 1-CN
400`  E`  KA`  Y14`  Credit Material 1-ES
400`  E`  KA`  Y15`  Credit Material 1-BE
400`  E`  KA`  Y17`  Credit Material 1-US
400`  E`  KA`  Y19`  Credit Material 1-CA
400`  E`  KA`  Y1C`  Credit Material 1-CZ
400`  E`  KA`  Y1P`  Credit Material 1-PL
400`  E`  KA`  Y1R`  Credit Material 1-RO
400`  E`  KA`  Y1Z`  Credit Material 1-ZA
400`  E`  KA`  Y20`  Credit Product. 1-DE
400`  E`  KA`  Y22`  Credit Product. 1-FR
400`  E`  KA`  Y23`  Credit Product. 1-CN
400`  E`  KA`  Y24`  Credit Product. 1-ES
400`  E`  KA`  Y25`  Credit Product. 1-BE
400`  E`  KA`  Y27`  Credit Product. 1-US
400`  E`  KA`  Y29`  Credit Product. 1-CA
400`  E`  KA`  Y2C`  Credit Product. 1-CZ
400`  E`  KA`  Y2P`  Credit Product. 1-PL
400`  E`  KA`  Y2R`  Credit Product. 1-RO
400`  E`  KA`  Y2Z`  Credit Product. 1-ZA
400`  E`  KA`  Y30`  Credit Admin-DE
400`  E`  KA`  Y32`  Credit Admin-FR
400`  E`  KA`  Y33`  Credit Admin-CN
400`  E`  KA`  Y34`  Credit Admin-ES
400`  E`  KA`  Y35`  Credit Admin-BE
400`  E`  KA`  Y37`  Credit Admin-US
400`  E`  KA`  Y39`  Credit Admin-CA
400`  E`  KA`  Y3C`  Credit Admin-CZ
400`  E`  KA`  Y3P`  Credit Admin-PL
400`  E`  KA`  Y3R`  Credit Admin-RO
400`  E`  KA`  Y3Z`  Credit Admin-ZA
400`  E`  KA`  Y40`  Credit Sales-DE
400`  E`  KA`  Y42`  Credit Sales-FR
400`  E`  KA`  Y43`  Credit Sales-CN
400`  E`  KA`  Y44`  Credit Sales-ES
400`  E`  KA`  Y45`  Credit Sales-BE
400`  E`  KA`  Y47`  Credit Sales-US
400`  E`  KA`  Y49`  Credit Sales-CA
400`  E`  KA`  Y4C`  Credit Sales-CZ
400`  E`  KA`  Y4P`  Credit Sales-PL
400`  E`  KA`  Y4R`  Credit Sales-RO
400`  E`  KA`  Y4Z`  Credit Sales-ZA
400`  E`  KA`  Y51`  Credit Material 1-ID
400`  E`  KA`  Y52`  Credit Product. 1-ID
400`  E`  KA`  Y53`  Credit Admin-ID
400`  E`  KA`  Y54`  Credit Sales-ID
400`  E`  KA`  Y55`  Credit Material 1-SA
400`  E`  KA`  Y56`  Credit Product. 1-SA
400`  E`  KA`  Y57`  Credit Admin-SA
400`  E`  KA`  Y58`  Credit Sales-SA
400`  E`  KA`  Y61`  Credit Material 1-TR
400`  E`  KA`  Y62`  Credit Product. 1-TR
400`  E`  KA`  Y63`  Credit Admin-TR
400`  E`  KA`  Y64`  Credit Sales-TR
400`  E`  KA`  Y91`  Credit Material 1-SE
400`  E`  KA`  Y92`  Credit Product. 1-SE
400`  E`  KA`  Y93`  Credit Admin-SE
400`  E`  KA`  Y94`  Credit Sales-SE
400`  E`  KA`  YA1`  Credit Material 1-AU
400`  E`  KA`  YA2`  Credit Product. 1-AU
400`  E`  KA`  YA3`  Credit Admin-AU
400`  E`  KA`  YA4`  Credit Sales-AU
400`  E`  KA`  YA5`  Credit Material 1-AE
400`  E`  KA`  YA6`  Credit Product. 1-AE
400`  E`  KA`  YA7`  Credit Admin-AE
