MANDT [C(00006)]`FKART [C(00008)]`KOPGR [C(00008)]`NUMKI [C(00004)]`NUMKE [C(00004)]`INCPO [C(00012)]`KUNN0 [C(00002)]`UEVOR [C(00008)]`UMFNG [C(00040)]`RFBFK [C(00002)]`TRVOG [C(00002)]`TXN08 [C(00016)]`VBTYP [C(00008)]`ERNAM [C(00024)]`PARGK [C(00008)]`PARGP [C(00008)]`KALSMC [C(00012)]`FKARTS [C(00008)]`TXTGR [C(00004)]`KAPPL [C(00004)]`KALSM [C(00012)]`KSCHL [C(00008)]`STAFO [C(00012)]`KVSLV [C(00006)]`KALVG [C(00004)]`TXTGR_P [C(00004)]`STATI [C(00002)]`KALSMBP [C(00012)]`BORVF [C(00002)]`FKART_RL [C(00008)]`RELEP [C(00002)]`TXTLF [C(00002)]`HITYP_PR [C(00002)]`FKART_AB [C(00008)]`GRBED_S [C(00006)]`ORDNR_FI_S [C(00002)]`XBLNR_FI_S [C(00002)]`J_1BNFREL [C(00002)]`J_1BMAINPA [C(00004)]`J_1BTDIDH [C(00008)]`J_1BTDCOH [C(00002)]`J_1BTDIDL [C(00008)]`J_1BTDCOL [C(00002)]`FKTYP [C(00002)]`XNEGP [C(00002)]`BLART [C(00004)]`XFILKD [C(00002)]`XVALGS [C(00002)]`KALSMCA [C(00012)]`KALSMCB [C(00012)]`KALSMCC [C(00012)]`KALSMCD [C(00012)]`XKOIV [C(00002)]`J_1AINVREF [C(00002)]`J_1ACPDEL [C(00002)]`UVEIB [C(00006)]`OICINPD [C(00002)]`OIFEEPD [C(00002)]`OIINVCYC1 [C(00002)]`OIINVCYC2 [C(00002)]`OIINVCYC3 [C(00002)]`OIINVCYC4 [C(00002)]`OIINVCYC5 [C(00002)]`OIINVCYC6 [C(00002)]`OIINVCYC7 [C(00002)]`OIINVCYC8 [C(00002)]`OIINVCYC9 [C(00002)]`OINETEXIT [C(00006)]`OIPTRMEX [C(00006)]`OIC_DIFFIN [C(00002)]`OIC_DICNTR [C(00002)]`OIC_ACCVAL [C(00006)]`OIC_ERRHA [C(00006)]`OIC_FKART [C(00008)]`OISELEXIT [C(00006)]`OIFINEXIT [C(00006)]`OINETRPT [C(00080)]`OIBTCEXIT [C(00006)]`OIAMWOFI [C(00002)]`OIABALAN [C(00002)]`OIINVAPP [C(00002)]`OIINDCM [C(00002)]
400`  B1`  `  19`  20`  000000`  A`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  B1E`  `  19`  20`  000000`  A`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  410`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  B2`  `  19`  20`  000000`  B`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  B2E`  `  19`  20`  000000`  B`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  410`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  B3`  `  19`  20`  000000`  C`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  B3E`  `  19`  20`  000000`  C`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  410`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  B4`  `  19`  20`  000000`  D`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BDR1`  `  IR`  `  000010`  `  `  `  `  8`  `  EBDR`  SAP`  CI01`  CII1`  `  `  T8`  `  `  `  `  `  `  T8`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BDRC`  `  IR`  `  000010`  `  `  `  `  R`  `  EBDR`  SAP`  CI01`  CII1`  `  `  T8`  `  `  `  `  `  `  T8`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BDRD`  `  IR`  `  000010`  `  `  `  `  R`  `  EBDR`  SAP`  CI01`  CII1`  `  `  T8`  `  `  `  `  `  `  T8`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BIND`  `  19`  20`  000000`  `  `  `  `  7`  `  M`  SAP`  FK`  FP`  KOFI00`  S1`  03`  V3`  V10000`  RD00`  `  `  E`  04`  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  A00001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BINP`  `  19`  20`  000000`  `  `  `  `  7`  `  M`  SAP`  FK`  FP`  KOFI00`  S1`  03`  V3`  V10000`  RD00`  `  `  E`  04`  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  A00001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BK1`  `  19`  20`  000000`  A`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  `  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BK3`  `  19`  20`  000000`  C`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  `  V3`  V10000`  RD00`  `  `  `  `  `  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BM1`  `  19`  20`  000000`  A`  `  `  `  7`  `  P`  SAP`  FK`  FP`  KOFI00`  S1`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BM3`  `  19`  20`  000000`  C`  `  `  `  7`  `  P`  SAP`  FK`  FP`  KOFI00`  S1`  `  V3`  V10000`  RD00`  `  `  `  `  X`  `  X`  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  BV`  `  19`  20`  000000`  `  `  `  `  7`  `  M`  SAP`  FK`  FP`  KOFI00`  S1`  `  `  `  `  `  `  `  `  X`  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  KOFIAC`  A00001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CBC1`  `  19`  `  000000`  `  `  `  `  7`  `  N`  SAP`  CI01`  CIT1`  KOFI00`  `  T9`  `  `  `  `  `  `  T9`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CBD1`  `  19`  `  000010`  `  `  `  `  7`  `  M`  SAP`  CI01`  CII1`  KOFI00`  CBC1`  T8`  `  `  `  `  `  `  T8`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  A00001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CBD2`  `  19`  `  000010`  `  `  `  `  7`  `  M`  SAP`  CI01`  CII1`  KOFI00`  CBC1`  T8`  `  `  `  `  `  AS`  T8`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CBRE`  `  19`  20`  000000`  `  `  `  `  7`  `  O`  SAP`  CI01`  CII1`  KOFI00`  S2`  T8`  `  `  `  `  `  `  T8`  X`  `  X`  LG`  `  `  `  `  029`  `  `  X`  RE`  `  4`  `  4`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CFB3`  `  19`  20`  000000`  C`  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  03`  V3`  V10000`  RD00`  `  `  -`  04`  X`  `  X`  `  `  `  `  `  410`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CFG2`  `  19`  20`  000000`  `  `  `  `  7`  `  O`  SAP`  FK`  FP`  KOFI00`  S2`  03`  V3`  V10000`  RD00`  `  `  -`  04`  X`  `  `  LG`  X`  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CHFK`  `  CH`  20`  000000`  `  `  `  `  7`  `  M`  SAP`  FK`  FP`  KOFI00`  `  03`  V3`  V10000`  RD00`  `  `  H`  04`  X`  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  CH`  `  `  `  CH0001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CHFX`  `  CH`  20`  000000`  `  `  `  `  7`  `  M`  SAP`  FK`  FP`  KOFI00`  `  03`  V3`  V10000`  RD00`  `  `  K`  04`  X`  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  CH0001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CICX`  `  19`  `  000000`  `  `  `  `  7`  `  N`  `  CI01`  CII1`  KOFI00`  `  T9`  `  `  `  `  `  `  T9`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  CIX1`  `  19`  `  000000`  `  `  `  `  7`  `  M`  `  CI01`  CII1`  KOFI00`  CICX`  T8`  `  `  `  `  `  AS`  T8`  `  `  `  `  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  A00001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
400`  F1`  `  19`  20`  000000`  `  `  `  `  7`  `  M`  SAP`  FK`  FP`  KOFI00`  S1`  03`  V3`  V10000`  RD00`  `  `  `  04`  X`  `  X`  LR`  `  `  `  `  000`  `  `  `  `  `  0`  `  0`  `  `  `  `  `  `  `  `  A00001`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  000`  000`  `  `  000`  000`  `  000`  000`  `  000`  `  `  `
