CLASS [C(00024)]`USTYP [C(00002)]`GLTGB [D(00016)]`GLTGV [D(00016)]`UFLAG [b(00001)]`MANDT [C(00006)]`BNAME [C(00024)]`TRDAT [D(00016)]`LTIME
`  A`  00000000`  00000000`  0 `  400`  SAP417`  20201218`  085436
`  A`  20200718`  00000000`  128 `  400`  SAP084`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP015`  20200623`  135535
`  A`  00000000`  00000000`  0 `  400`  SAP397`  00000000`  000000
`  A`  20200718`  00000000`  128 `  400`  SAP082`  20200712`  183026
`  A`  20200928`  00000000`  0 `  400`  SAP211`  20200928`  191001
`  A`  00000000`  00000000`  0 `  400`  SAP057`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP213`  20200929`  122949
`  A`  00000000`  00000000`  0 `  400`  SAP265`  20200919`  071813
`  A`  20200716`  00000000`  128 `  400`  SAP081`  00000000`  000000
SUPER`  A`  00000000`  00000000`  0 `  400`  LIUMENG`  20200924`  141023
`  A`  20200716`  00000000`  0 `  400`  SAP076`  20200708`  030554
`  A`  20200927`  00000000`  0 `  400`  SAP264`  00000000`  000000
`  A`  20200905`  00000000`  0 `  400`  SAP204`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP037`  20201218`  164131
`  A`  00000000`  00000000`  0 `  400`  SAP030`  20200710`  101837
`  A`  20200712`  00000000`  0 `  400`  SAP073`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP044`  20200715`  185254
`  A`  20200714`  00000000`  0 `  400`  SAP041`  20200714`  131104
`  A`  00000000`  00000000`  0 `  400`  SAP107`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP252`  20200920`  172746
`  A`  00000000`  00000000`  0 `  400`  SAP175`  00000000`  000000
`  A`  20200918`  00000000`  0 `  400`  SAP234`  20200916`  200652
`  A`  20200630`  00000000`  0 `  400`  SAP056`  20200628`  212127
`  A`  20200730`  00000000`  0 `  400`  SAP065`  20200702`  174449
`  A`  00000000`  00000000`  0 `  400`  ZHAOYF`  20201210`  163605
`  A`  00000000`  00000000`  0 `  400`  SAP087`  20201215`  140542
`  A`  00000000`  00000000`  64 `  400`  SAP156`  00000000`  000000
`  A`  20201111`  00000000`  0 `  400`  SAP077`  20201021`  070612
`  A`  00000000`  00000000`  0 `  400`  SAP214`  20201209`  204453
`  A`  20200710`  00000000`  128 `  400`  SAP070`  20200702`  201252
`  A`  20201007`  00000000`  0 `  400`  SAP230`  20200907`  162131
`  A`  20200723`  00000000`  0 `  400`  SAP058`  20200715`  172942
`  A`  00000000`  00000000`  64 `  400`  S4H_AA`  20171018`  173041
`  A`  00000000`  00000000`  0 `  400`  SAP301`  20201009`  161915
`  A`  00000000`  00000000`  64 `  400`  S4H_PP`  20200613`  224740
`  A`  00000000`  00000000`  0 `  400`  SAP405`  00000000`  000000
`  A`  00000000`  00000000`  64 `  400`  SAP086`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP078`  20201006`  113723
`  A`  00000000`  00000000`  64 `  400`  SAP_FI`  20200613`  231757
`  A`  00000000`  00000000`  0 `  400`  SAP605`  20201211`  164741
`  A`  00000000`  00000000`  64 `  400`  SIMON`  20200714`  232424
`  A`  20220822`  00000000`  64 `  400`  SAP051`  00000000`  000000
`  A`  20200712`  00000000`  0 `  400`  SAP072`  20200711`  220629
`  A`  20200716`  00000000`  0 `  400`  SAP080`  20200715`  162948
`  A`  00000000`  00000000`  0 `  400`  SAP243`  20201215`  140643
`  A`  00000000`  00000000`  0 `  400`  SAP568`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP569`  20201203`  234948
`  A`  20200831`  00000000`  0 `  400`  SAP191`  20200826`  210200
`  A`  00000000`  00000000`  0 `  400`  SAP217`  20200910`  203458
`  A`  20200725`  00000000`  0 `  400`  SAP074`  20200715`  113146
`  A`  00000000`  00000000`  0 `  400`  SAP141`  20201029`  155717
`  A`  00000000`  00000000`  0 `  400`  SAP159`  20200930`  221128
`  A`  20201105`  00000000`  0 `  400`  SAP387`  20201105`  181953
`  A`  00000000`  00000000`  0 `  400`  SAP348`  20201018`  203325
`  A`  00000000`  00000000`  128 `  400`  SAP*`  20171020`  132003
`  A`  00000000`  00000000`  0 `  400`  SAP560`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP150`  20201006`  133521
`  A`  00000000`  00000000`  64 `  400`  SAP066`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP186`  20200830`  221551
`  A`  00000000`  00000000`  0 `  400`  SAP145`  20201201`  125937
`  A`  00000000`  00000000`  0 `  400`  SAP198`  00000000`  000000
`  A`  20201111`  00000000`  0 `  400`  SAP302`  20201021`  134339
`  A`  00000000`  00000000`  0 `  400`  SAP110`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP111`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP317`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP404`  20201217`  203005
`  A`  20210114`  00000000`  0 `  400`  SAP100`  20200910`  092811
`  A`  00000000`  00000000`  0 `  400`  SAP114`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP166`  20200902`  232850
`  A`  00000000`  00000000`  0 `  400`  SAP116`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP112`  20201216`  090628
`  A`  20200923`  00000000`  0 `  400`  SAP250`  20200913`  143612
`  A`  00000000`  00000000`  0 `  400`  SAP119`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP120`  00000000`  000000
`  A`  20200924`  00000000`  0 `  400`  SAP256`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP106`  20201218`  090309
`  A`  20201114`  00000000`  0 `  400`  SAP431`  20201105`  110805
`  A`  00000000`  00000000`  64 `  400`  SAP-HR`  00000000`  000000
`  A`  20200905`  00000000`  0 `  400`  SAP006`  20200623`  120115
`  A`  00000000`  00000000`  0 `  400`  SAP206`  20201217`  120711
`  A`  00000000`  00000000`  0 `  400`  SAP130`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP131`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP312`  20201011`  191910
`  A`  00000000`  00000000`  0 `  400`  SAP090`  00000000`  000000
`  A`  20201011`  00000000`  0 `  400`  SAP306`  20201003`  205332
`  A`  20200927`  00000000`  0 `  400`  SAP267`  20200919`  230315
`  A`  00000000`  00000000`  0 `  400`  SAP136`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SHT04`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP138`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP139`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP140`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP125`  20201218`  114636
`  A`  00000000`  00000000`  0 `  400`  SAP142`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  BPINST`  20200905`  140606
`  A`  20200908`  00000000`  0 `  400`  SAP212`  20200828`  152628
`  A`  20201019`  00000000`  0 `  400`  SAP313`  20201010`  101333
`  A`  00000000`  00000000`  0 `  400`  SAP147`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP579`  20201206`  092024
`  A`  00000000`  00000000`  0 `  400`  SAP149`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP208`  20201217`  160738
`  A`  20201105`  00000000`  0 `  400`  SAP383`  20201105`  085907
`  A`  00000000`  00000000`  0 `  400`  SAP591`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP358`  20201020`  103346
`  A`  20200901`  00000000`  0 `  400`  SAP195`  20200823`  194537
`  A`  00000000`  00000000`  0 `  400`  SHT05`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP351`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP444`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP269`  20201004`  093733
`  A`  00000000`  00000000`  0 `  400`  SAP160`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP289`  20201216`  091647
`  A`  20201111`  00000000`  0 `  400`  SAP416`  20201104`  200521
`  A`  00000000`  00000000`  0 `  400`  SAP552`  20201207`  133144
`  A`  00000000`  00000000`  0 `  400`  SAP437`  20201107`  145025
`  A`  00000000`  00000000`  0 `  400`  SAP165`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP508`  20201217`  091655
`  A`  00000000`  00000000`  0 `  400`  SAP167`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP168`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP169`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP170`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP171`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP172`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP173`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP174`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP464`  20201218`  164416
`  A`  00000000`  00000000`  0 `  400`  SAP368`  20201211`  031017
`  A`  00000000`  00000000`  0 `  400`  SAP177`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP178`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP180`  00000000`  000000
`  A`  20201228`  00000000`  0 `  400`  SAP640`  20201218`  115802
`  A`  00000000`  00000000`  0 `  400`  SAP505`  20201204`  210302
`  A`  00000000`  00000000`  0 `  400`  SAP183`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP184`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP185`  00000000`  000000
`  A`  20201007`  00000000`  0 `  400`  SAP228`  20200911`  134804
`  A`  20200831`  00000000`  0 `  400`  SAP193`  20200824`  103753
`  A`  00000000`  00000000`  0 `  400`  SAP190`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP219`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP164`  00000000`  000000
`  A`  20201113`  00000000`  0 `  400`  SAP424`  20201105`  115544
`  A`  00000000`  00000000`  0 `  400`  SAP237`  00000000`  000000
`  A`  20200815`  00000000`  64 `  400`  SAP104`  20200715`  171118
`  A`  00000000`  00000000`  0 `  400`  SHT06`  00000000`  000000
`  A`  00000000`  00000000`  128 `  400`  SAP127`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP129`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP541`  20201130`  092836
`  A`  00000000`  00000000`  64 `  400`  SAP113`  20200821`  163344
`  A`  00000000`  00000000`  64 `  400`  ZHAOB`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP491`  20201209`  171734
`  A`  00000000`  00000000`  0 `  400`  SAP197`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP268`  20200921`  225231
`  A`  20201006`  00000000`  0 `  400`  SAP288`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP227`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SHT12`  20201209`  100741
`  A`  00000000`  00000000`  0 `  400`  SAP374`  20201027`  130359
`  A`  00000000`  00000000`  0 `  400`  SAP274`  20200928`  223131
`  A`  00000000`  00000000`  0 `  400`  SAP445`  20201202`  123623
`  A`  00000000`  00000000`  0 `  400`  SAP229`  20201201`  173648
`  A`  20200918`  00000000`  0 `  400`  SAP233`  00000000`  000000
`  A`  20200904`  00000000`  0 `  400`  SAP201`  20200827`  112350
`  S`  00000000`  00000000`  0 `  400`  DELAY_LOGON`  20201005`  144549
`  A`  20200913`  00000000`  0 `  400`  SAP124`  20200903`  000000
`  A`  20200814`  00000000`  0 `  400`  WF-BATCH`  00000000`  000000
`  A`  20200902`  00000000`  0 `  400`  SAP196`  20200828`  221100
`  A`  00000000`  00000000`  0 `  400`  SAP293`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP517`  20201217`  091736
`  A`  00000000`  00000000`  128 `  400`  DDIC`  20200604`  065128
`  A`  20200920`  00000000`  0 `  400`  SAP240`  00000000`  000000
`  A`  20200724`  00000000`  0 `  400`  SAP069`  20200714`  204852
`  A`  20210217`  00000000`  0 `  400`  SAP496`  20201215`  100417
`  A`  00000000`  00000000`  0 `  400`  SHT01`  20201209`  100820
`  A`  00000000`  00000000`  0 `  400`  SAP344`  20201217`  160943
`  A`  00000000`  00000000`  0 `  400`  SAP109`  20201208`  220639
`  A`  00000000`  00000000`  0 `  400`  SAP479`  20201204`  211428
`  A`  00000000`  00000000`  0 `  400`  SAP181`  20201005`  094334
`  A`  20200924`  00000000`  0 `  400`  SAP258`  20200915`  155721
`  A`  00000000`  00000000`  0 `  400`  SAP390`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP372`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SHT15`  20201209`  100934
`  A`  20201021`  00000000`  0 `  400`  SAP276`  20200925`  165652
`  A`  20210107`  00000000`  128 `  400`  SAP341`  20201209`  155658
`  A`  00000000`  00000000`  0 `  400`  SAP272`  00000000`  000000
`  A`  20201125`  00000000`  0 `  400`  SAP179`  20201109`  183527
`  A`  00000000`  00000000`  0 `  400`  SUNYJ`  20201006`  202203
`  A`  00000000`  00000000`  0 `  400`  SAP360`  20201024`  135216
`  A`  00000000`  00000000`  0 `  400`  SAP300`  20200930`  180908
`  A`  00000000`  00000000`  0 `  400`  SAP325`  20201012`  122417
`  A`  00000000`  00000000`  0 `  400`  SAP290`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP095`  20201023`  151655
`  A`  20201008`  00000000`  0 `  400`  SAP299`  20200929`  024811
`  A`  00000000`  00000000`  0 `  400`  SAP242`  20201210`  170827
`  A`  20201223`  00000000`  128 `  400`  SAP535`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  TOP001`  20201217`  161615
`  A`  00000000`  00000000`  0 `  400`  SAP045`  20201105`  151517
`  A`  00000000`  00000000`  0 `  400`  SAP592`  20201218`  004823
`  A`  00000000`  00000000`  0 `  400`  SAP103`  20200928`  093304
`  A`  20210102`  00000000`  0 `  400`  SAP562`  20201203`  155331
`  A`  00000000`  00000000`  0 `  400`  SAP144`  20200918`  145812
`  A`  00000000`  00000000`  0 `  400`  SAP527`  20201206`  110344
`  A`  00000000`  00000000`  0 `  400`  SAP418`  20201219`  141121
`  A`  00000000`  00000000`  0 `  400`  SAP309`  20201003`  223447
`  A`  00000000`  00000000`  0 `  400`  SAP324`  00000000`  000000
`  A`  20201007`  00000000`  0 `  400`  SAP297`  20200927`  220248
`  A`  00000000`  00000000`  0 `  400`  SAP304`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP536`  20201215`  144241
`  A`  00000000`  00000000`  0 `  400`  SAP316`  20201019`  210524
`  A`  00000000`  00000000`  0 `  400`  SAP046`  20200921`  100416
`  A`  00000000`  00000000`  0 `  400`  SAP034`  20201216`  094604
`  A`  20201222`  00000000`  0 `  400`  SAP617`  20201213`  112825
`  B`  22001231`  20200823`  0 `  400`  MDGTR@S4H`  20200921`  193930
`  A`  00000000`  00000000`  0 `  400`  SAP607`  20201219`  142646
`  A`  00000000`  00000000`  0 `  400`  SAP135`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP132`  20200925`  223004
`  A`  00000000`  00000000`  0 `  400`  SAP442`  20201214`  205736
`  A`  20200929`  00000000`  0 `  400`  SAP270`  20200919`  105544
`  A`  20200922`  00000000`  0 `  400`  SAP249`  20200919`  235541
`  A`  20200929`  00000000`  0 `  400`  SAP271`  20200920`  023200
`  A`  00000000`  00000000`  0 `  400`  SAP292`  20200927`  161542
`  A`  00000000`  00000000`  0 `  400`  SAP452`  20201214`  211003
`  A`  20201114`  00000000`  0 `  400`  SAP428`  20201109`  171556
`  A`  00000000`  00000000`  0 `  400`  SAP367`  20201025`  140338
`  A`  00000000`  00000000`  0 `  400`  SAP320`  20201012`  164347
`  A`  20201221`  00000000`  0 `  400`  SAP606`  20201214`  122304
`  A`  00000000`  00000000`  0 `  400`  SAP382`  20201217`  124156
`  A`  00000000`  00000000`  0 `  400`  PANQX`  20201027`  170743
`  A`  00000000`  00000000`  0 `  400`  SAP475`  20201214`  164526
`  A`  00000000`  00000000`  0 `  400`  SAP412`  20201108`  232542
`  A`  20201021`  00000000`  0 `  400`  SAP279`  20200928`  231426
`  A`  00000000`  00000000`  0 `  400`  SAP277`  20200922`  005640
`  A`  00000000`  00000000`  0 `  400`  SAP457`  20201219`  151227
`  A`  20200711`  00000000`  64 `  400`  SAP031`  20200710`  210825
`  A`  00000000`  00000000`  0 `  400`  ZHOURONG`  20201205`  142901
`  A`  00000000`  00000000`  0 `  400`  SAP123`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP376`  20201107`  235748
`  A`  20201007`  00000000`  0 `  400`  SAP291`  20200929`  171821
`  A`  00000000`  00000000`  0 `  400`  SAP639`  20201218`  123139
`  A`  00000000`  00000000`  0 `  400`  SAP202`  20201007`  163551
`  A`  00000000`  00000000`  0 `  400`  ALBERT`  20201218`  132604
`  A`  00000000`  00000000`  0 `  400`  SAP235`  20201017`  191825
`  A`  00000000`  00000000`  0 `  400`  SAP343`  00000000`  000000
`  A`  20201012`  00000000`  0 `  400`  SAP222`  20201002`  094037
`  A`  00000000`  00000000`  0 `  400`  SAP357`  20201029`  211239
`  A`  20201224`  00000000`  0 `  400`  SAP060`  20201012`  170545
`  A`  20201114`  00000000`  0 `  400`  SAP429`  20201104`  212444
`  A`  00000000`  00000000`  0 `  400`  SAP577`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP633`  20201217`  125231
`  A`  00000000`  00000000`  0 `  400`  SAP522`  20201212`  101538
`  A`  20201212`  00000000`  0 `  400`  SAP473`  20201204`  094409
`  A`  20201025`  00000000`  128 `  400`  SAP342`  20201015`  223341
`  A`  00000000`  00000000`  0 `  400`  SAP321`  20201207`  134811
`  A`  00000000`  00000000`  0 `  400`  SAP241`  20201202`  092908
`  A`  00000000`  00000000`  0 `  400`  SAP414`  20201109`  103232
`  A`  00000000`  00000000`  0 `  400`  SAP480`  20201205`  201751
`  A`  00000000`  00000000`  0 `  400`  SAP311`  20201219`  105501
`  A`  00000000`  00000000`  0 `  400`  SAP012`  20201108`  151706
`  A`  00000000`  00000000`  0 `  400`  SAP503`  20201218`  212436
`  A`  00000000`  00000000`  0 `  400`  SAP323`  20201011`  192421
`  A`  20201115`  00000000`  0 `  400`  SAP347`  20201017`  135242
`  A`  00000000`  00000000`  0 `  400`  SAP384`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP322`  20201011`  145434
`  A`  00000000`  00000000`  0 `  400`  SAP158`  20201004`  003004
`  A`  00000000`  00000000`  0 `  400`  SAP548`  20201210`  092355
`  A`  00000000`  00000000`  0 `  400`  SAP163`  20201218`  132837
`  A`  20201226`  00000000`  0 `  400`  SAP540`  20201217`  131527
`  A`  00000000`  00000000`  0 `  400`  SAP370`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP089`  20201215`  151214
`  A`  00000000`  00000000`  0 `  400`  SAP336`  20201110`  223039
`  A`  20201022`  00000000`  0 `  400`  SAP326`  20201019`  210636
`  A`  20201102`  00000000`  0 `  400`  SAP371`  20201025`  092603
`  A`  00000000`  00000000`  0 `  400`  SAP366`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP035`  20201029`  211830
`  A`  00000000`  00000000`  0 `  400`  SAP224`  20201219`  154311
`  A`  00000000`  00000000`  0 `  400`  SAP203`  20201029`  173420
`  A`  00000000`  00000000`  0 `  400`  SAP393`  20201105`  163602
`  A`  20201117`  00000000`  0 `  400`  SAP439`  20201110`  093950
`  A`  00000000`  00000000`  0 `  400`  SAP459`  20201110`  224128
`  A`  00000000`  00000000`  0 `  400`  SAP515`  20201208`  222507
`  A`  00000000`  00000000`  0 `  400`  SAP561`  20201207`  090106
`  A`  00000000`  00000000`  0 `  400`  SAP586`  20201214`  213004
`  A`  00000000`  00000000`  0 `  400`  SAP450`  20201204`  160503
`  A`  00000000`  00000000`  0 `  400`  SAP580`  20201219`  154812
`  A`  00000000`  00000000`  0 `  400`  SAP075`  20201022`  104949
`  A`  00000000`  00000000`  0 `  400`  SAP338`  20201215`  195905
`  A`  00000000`  00000000`  0 `  400`  SAP059`  20201205`  152430
`  A`  00000000`  00000000`  0 `  400`  SAP327`  20201013`  163626
`  A`  00000000`  00000000`  0 `  400`  WANGY`  20201031`  193600
`  A`  00000000`  00000000`  0 `  400`  SAP010`  20201209`  180416
`  A`  00000000`  00000000`  0 `  400`  SAP447`  00000000`  000000
`  A`  00000000`  00000000`  0 `  400`  SAP334`  20201109`  155926
