AUART [C(00008)]`BEZOB [C(00002)]`CMGRA [C(00004)]`KLIMP [C(00002)]`MANDT [C(00006)]`VBTYP [C(00002)]
MAKO`  E`  `  `  400`  C
MV`  `  01`  D`  400`  G
NL`  `  `  `  400`  C
OBSS`  `  `  `  400`  C
OR1`  `  `  `  400`  C
PHAM`  `  01`  D`  400`  G
PHAV`  `  `  `  400`  B
PHOR`  `  `  `  400`  C
PLPA`  `  `  `  400`  C
PLPR`  `  `  `  400`  C
PLPS`  `  `  `  400`  H
POOL`  `  `  `  400`  C
PV`  `  `  `  400`  D
QCPL`  `  `  `  400`  B
QTLV`  `  `  `  400`  C
RA`  `  `  `  400`  C
RA2`  `  `  `  400`  C
RAF`  `  01`  D`  400`  A
RAG`  `  `  `  400`  B
RAS`  `  `  `  400`  C
RCM`  `  `  `  400`  C
RCS`  M`  `  `  400`  C
RE`  `  `  `  400`  H
RE2`  `  `  `  400`  H
REB`  M`  `  `  400`  H
RK`  M`  `  `  400`  K
RKDP`  M`  `  `  400`  K
RM`  E`  `  `  400`  H
ROB`  M`  `  `  400`  H
RTTC`  `  `  `  400`  C
RTTR`  `  `  `  400`  C
RX2`  `  `  `  400`  C
RXE`  `  `  `  400`  H
RXI`  `  `  `  400`  H
RZ`  E`  `  `  400`  H
SD2`  `  `  `  400`  I
SE`  `  `  `  400`  C
SO`  `  01`  D`  400`  C
SOR`  `  `  `  400`  C
SRVO`  `  `  `  400`  C
SRVP`  `  `  `  400`  C
STAT`  `  01`  D`  400`  A
TA`  `  01`  D`  400`  C
TAF`  `  `  `  400`  C
TALS`  `  `  `  400`  C
TALV`  `  `  `  400`  C
TAM`  E`  `  `  400`  C
TAV`  `  `  `  400`  C
TBSS`  C`  `  `  400`  L
TSA`  `  `  `  400`  C
TXE`  `  `  `  400`  C
TXI`  `  `  `  400`  C
UPRR`  `  `  `  400`  H
UUPR`  `  `  `  400`  H
VBOS`  `  `  `  400`  G
VC01`  `  `  `  400`  G
VDOR`  `  `  `  400`  C
VEF`  `  `  `  400`  L
VEFR`  M`  `  `  400`  C
VLAF`  `  01`  D`  400`  A
VLAG`  `  `  `  400`  B
VLRE`  C`  `  `  400`  H
VLTA`  `  `  `  400`  C
VSH1`  `  `  `  400`  C
WA`  `  `  `  400`  C
WD01`  `  01`  D`  400`  C
WD02`  `  `  `  400`  C
WD03`  `  `  `  400`  L
WD04`  `  `  `  400`  K
WD05`  `  `  `  400`  H
WK1`  `  `  `  400`  G
WK2`  `  `  `  400`  G
WL`  `  `  `  400`  L
WMPP`  `  `  `  400`  C
WV`  `  01`  D`  400`  G
Z001`  `  01`  D`  400`  C
Z002`  `  01`  D`  400`  C
Z1`  `  01`  D`  400`  C
ZAR1`  `  `  `  400`  H
ZAS1`  `  01`  D`  400`  C
ZBJ`  `  `  `  400`  B
ZBV`  `  01`  D`  400`  C
ZBX`  `  01`  D`  400`  C
ZBZ`  `  01`  D`  400`  C
ZCQ1`  `  01`  D`  400`  G
ZD`  `  `  `  400`  I
ZDR`  `  01`  D`  400`  C
ZFD`  `  `  `  400`  I
ZGK`  `  01`  D`  400`  C
ZGK1`  `  01`  D`  400`  G
ZGK2`  `  01`  D`  400`  G
ZH1`  `  H1`  D`  400`  C
ZHIN`  `  01`  D`  400`  A
ZIV`  `  01`  D`  400`  C
ZM01`  `  01`  D`  400`  C
ZM02`  `  01`  D`  400`  C
ZMF`  `  `  `  400`  I
ZMF1`  `  01`  `  400`  I
ZNOR`  `  `  `  400`  C
ZNRE`  `  `  `  400`  H
ZOR`  `  01`  D`  400`  C
ZOR2`  `  01`  D`  400`  C
ZOR3`  `  01`  D`  400`  C
ZOR4`  `  01`  D`  400`  C
ZOR8`  `  01`  D`  400`  C
ZP01`  `  01`  D`  400`  C
ZPS1`  `  01`  D`  400`  C
ZPS2`  `  01`  D`  400`  C
ZQT`  `  `  `  400`  B
ZRP1`  `  `  `  400`  H
ZSO1`  `  01`  D`  400`  C
ZSO2`  `  `  `  400`  H
ZTM1`  `  `  `  400`  C
ZTM2`  `  `  `  400`  C
ZTM3`  `  `  `  400`  C
ZTT`  `  01`  `  400`  I
ZYG`  `  01`  D`  400`  A
ZYOR`  `  `  `  400`  C
ZZ30`  `  01`  D`  400`  C
ZZ40`  `  01`  D`  400`  C
