MANDT [C(00006)]`KAPPL [C(00004)]`KSCHL [C(00008)]`KTOPL [C(00008)]`VKORG [C(00008)]`KVSL1 [C(00006)]`SAKN1 [C(00020)]`SAKN2 [C(00020)]
400`  V`  KOFI`  CABE`  0001`  ERF`  0000756000`
400`  V`  KOFI`  CABE`  0001`  ERS`  0000656000`
400`  V`  KOFI`  CABE`  0001`  MWS`  0000771000`
400`  V`  KOFI`  CABE`  0001`  UML`  0000444080`  0000444080
400`  V`  KOFI`  CACH`  0001`  0S1`  0000039030`  0000023350
400`  V`  KOFI`  CACH`  0001`  BO1`  0000023350`
400`  V`  KOFI`  CACH`  0001`  BO2`  `
400`  V`  KOFI`  CACH`  0001`  ERB`  0000039030`
400`  V`  KOFI`  CACH`  0001`  ERF`  0000068924`
400`  V`  KOFI`  CACH`  0001`  ERL`  0000030000`
400`  V`  KOFI`  CACH`  0001`  ERS`  0000039090`
400`  V`  KOFI`  CACH`  0001`  ERU`  0000023350`  0000023350
400`  V`  KOFI`  CACH`  0001`  EVV`  0000010000`
400`  V`  KOFI`  CACH`  0001`  IEP`  `
400`  V`  KOFI`  CACH`  0001`  MWS`  0000022000`
400`  V`  KOFI`  CACH`  0001`  UML`  0000098940`
400`  V`  KOFI`  CACH`  0001`  VST`  0000011700`  0000011700
400`  V`  KOFI`  CACN`  0001`  BO1`  `
400`  V`  KOFI`  CACN`  0001`  BO2`  `
400`  V`  KOFI`  CACN`  0001`  ERB`  `
400`  V`  KOFI`  CACN`  0001`  ERF`  `
400`  V`  KOFI`  CACN`  0001`  ERL`  0051010100`
400`  V`  KOFI`  CACN`  0001`  ERS`  `
400`  V`  KOFI`  CACN`  0001`  ERU`  `
400`  V`  KOFI`  CACN`  0001`  EVV`  0011010101`
400`  V`  KOFI`  CACN`  0001`  IEP`  `
400`  V`  KOFI`  CACN`  0001`  MWS`  0021410100`
400`  V`  KOFI`  CACN`  0001`  VST`  0021410010`  0021410010
400`  V`  KOFI`  CACO`  0001`  0S1`  0042104000`  0014991510
400`  V`  KOFI`  CACO`  0001`  BO1`  0014991510`  0042104000
400`  V`  KOFI`  CACO`  0001`  BO2`  0042104000`  0042104000
400`  V`  KOFI`  CACO`  0001`  ERB`  0042104000`  0042104000
400`  V`  KOFI`  CACO`  0001`  ERF`  0042050500`
400`  V`  KOFI`  CACO`  0001`  ERL`  0041709580`
