MANDT [C(00006)]`BUKRS [C(00008)]`TOLSL [C(00004)]`WERT1 [P(00013)]`XW1JA [C(00002)]`XW1NE [C(00002)]`WERT2 [P(00013)]`XW2JA [C(00002)]`XW2NE [C(00002)]`PROZ1 [P(00004)]`XP1JA [C(00002)]`XP1NE [C(00002)]`PROZ2 [P(00004)]`XP2JA [C(00002)]`XP2NE [C(00002)]
400`  RECO`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  RECO`  PE`  0 `  `  X`  0 `  `  X`  20 `  X`  `  10 `  X`
400`  RECO`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  RECO`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  RECO`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  RECO`  ST`  0 `  `  X`  51 `  X`  `  0 `  `  X`  0 `  `  X
400`  RECO`  VP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  25 `  X`
400`  REOB`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  REOB`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  REOB`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  REOB`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  REOB`  BD`  2 `  X`  `  2 `  X`  `  0 `  `  X`  0 `  `  X
400`  REOB`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  REOB`  BW`  0 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  REOB`  DQ`  0 `  `  X`  0 `  X`  `  0 `  `  X`  0 `  `  X
400`  REOB`  DW`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  REOB`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  REOB`  PE`  0 `  `  X`  0 `  `  X`  20 `  X`  `  10 `  X`
400`  REOB`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  REOB`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  REOB`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  REOB`  ST`  0 `  `  X`  51 `  X`  `  0 `  `  X`  0 `  `  X
400`  REOB`  VP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  25 `  X`
400`  RERF`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  RERF`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  RERF`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  RERF`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  RERF`  BD`  2 `  X`  `  2 `  X`  `  0 `  `  X`  0 `  `  X
400`  RERF`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  RERF`  BW`  0 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  RERF`  DQ`  0 `  `  X`  0 `  X`  `  0 `  `  X`  0 `  `  X
400`  RERF`  DW`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  RERF`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  RERF`  PE`  0 `  `  X`  0 `  `  X`  20 `  X`  `  10 `  X`
400`  RERF`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  RERF`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  RERF`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  RERF`  ST`  0 `  `  X`  51 `  X`  `  0 `  `  X`  0 `  `  X
400`  RERF`  VP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  25 `  X`
400`  SG01`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  SG01`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  SG01`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  SG01`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  SG01`  BD`  2 `  X`  `  2 `  X`  `  0 `  `  X`  0 `  `  X
400`  SG01`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  SG01`  BW`  0 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  SG01`  DQ`  0 `  `  X`  0 `  X`  `  0 `  `  X`  0 `  `  X
400`  SG01`  DW`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  SG01`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  SG01`  PE`  0 `  `  X`  0 `  `  X`  20 `  X`  `  10 `  X`
400`  SG01`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  SG01`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  SG01`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  SG01`  ST`  0 `  `  X`  51 `  X`  `  0 `  `  X`  0 `  `  X
400`  SG01`  VP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  25 `  X`
400`  1010`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  1010`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  1010`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1010`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1010`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  1010`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  1010`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  1010`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1010`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  1010`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1010`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1010`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  1010`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1010`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  1010`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  1010`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  1710`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  1710`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  1710`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1710`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1710`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  1710`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  1710`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  1710`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1710`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  1710`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1710`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1710`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  1710`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1710`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  1710`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  1710`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  4410`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  4410`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  4410`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  4410`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  4410`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  4410`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  4410`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  4410`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  4410`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  4410`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  4410`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  4410`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  4410`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  4410`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  4410`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  4410`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  6410`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  6410`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  6410`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6410`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6410`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  6410`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  6410`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  6410`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6410`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  6410`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6410`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6410`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  6410`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6410`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  6410`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  6410`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  1310`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  1310`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  1310`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1310`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1310`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  1310`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  1310`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  1310`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1310`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  1310`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1310`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1310`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  1310`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1310`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  1310`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  1310`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  1110`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  1110`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  1110`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1110`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1110`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  1110`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  1110`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  1110`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1110`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  1110`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1110`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  1110`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  1110`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1110`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  1110`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  1110`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  6310`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  6310`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  6310`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6310`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6310`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  6310`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  6310`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  6310`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6310`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  6310`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6310`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6310`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  6310`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6310`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  6310`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  6310`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  3610`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  3610`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  3610`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  3610`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  3610`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  3610`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  3610`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  3610`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  3610`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  3610`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  3610`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  3610`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  3610`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  3610`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  3610`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  3610`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  6810`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  6810`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  6810`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6810`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6810`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  6810`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  6810`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  6810`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6810`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  6810`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6810`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6810`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  6810`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6810`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  6810`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  6810`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  6110`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  6110`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  6110`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6110`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6110`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  6110`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  6110`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  6110`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6110`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  6110`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6110`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  6110`  PS`  10 `  X`  `  10 `  X`  `  10 `  X`  `  10 `  X`
400`  6110`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  6110`  VP`  2 `  `  X`  2 `  `  X`  0 `  `  X`  25 `  X`
400`  6110`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  6110`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  1910`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  1910`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  1910`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1910`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1910`  BD`  1000 `  X`  `  25 `  X`  `  0 `  X`  `  0 `  X`
400`  1910`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  1910`  BW`  26 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  1910`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1910`  DW`  1000 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  1910`  KW`  102 `  X`  `  51 `  X`  `  20 `  X`  `  5 `  X`
400`  1910`  PP`  102 `  X`  `  51 `  X`  `  20 `  X`  `  5 `  X`
400`  1910`  PS`  102 `  X`  `  102 `  X`  `  10 `  X`  `  10 `  X`
400`  1910`  ST`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  1910`  VP`  26 `  `  X`  26 `  `  X`  0 `  `  X`  25 `  X`
400`  1910`  B1`  0 `  `  X`  0 `  `  X`  50 `  X`  `  50 `  X`
400`  1910`  B2`  0 `  `  X`  0 `  `  X`  20 `  X`  `  20 `  X`
400`  5910`  PE`  100 `  `  X`  100 `  `  X`  20 `  X`  `  10 `  X`
400`  5910`  SE`  0 `  `  X`  0 `  `  X`  0 `  `  X`  10 `  X`
400`  5910`  AN`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  5910`  AP`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  5910`  BD`  100 `  X`  `  2 `  X`  `  0 `  X`  `  0 `  X`
400`  5910`  BR`  0 `  `  X`  0 `  `  X`  25 `  X`  `  25 `  X`
400`  5910`  BW`  2 `  `  X`  0 `  `  X`  5 `  X`  `  2 `  X`
400`  5910`  DQ`  0 `  `  X`  0 `  `  X`  0 `  `  X`  0 `  `  X
400`  5910`  DW`  100 `  X`  `  0 `  `  X`  20 `  X`  `  5 `  X`
400`  5910`  KW`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
400`  5910`  PP`  10 `  X`  `  5 `  X`  `  20 `  X`  `  5 `  X`
