MANDT [C(00006)]`AFAPL [C(00008)]`AFASL [C(00008)]`AFACLA [C(00002)]`AFATYP [C(00002)]`AFARSL [C(00008)]`METDEG [C(00006)]`METPER [C(00006)]`METSTU [C(00006)]`PHASE [C(00002)]
400`  0AR`  S7DB`  3`  S`  0021`  001`  004`  015`  1
400`  0AR`  S7DC`  0`  N`  0002`  001`  001`  001`  1
400`  0AR`  S7DC`  3`  S`  0025`  001`  004`  016`  1
400`  0AR`  S7GD`  2`  N`  0007`  004`  002`  002`  1
400`  0AR`  S7GD`  1`  N`  0011`  001`  003`  001`  2
400`  0AR`  S7GD`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  S7GD`  3`  S`  0026`  001`  004`  017`  1
400`  0AR`  S7GL`  1`  N`  0011`  001`  002`  018`  1
400`  0AR`  S7GL`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  S7GL`  3`  S`  0026`  001`  004`  017`  1
400`  0AR`  SBLA`  1`  N`  0011`  001`  002`  001`  1
400`  0AR`  SBLA`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SBLA`  1`  S`  0021`  001`  004`  019`  1
400`  0AR`  SBLB`  0`  N`  0002`  001`  001`  001`  1
400`  0AR`  SBLB`  1`  S`  0021`  001`  004`  019`  1
400`  0AR`  SFE1`  1`  N`  0007`  001`  003`  020`  1
400`  0AR`  SFE1`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SFE1`  3`  S`  0026`  001`  004`  021`  1
400`  0AR`  SFE4`  1`  N`  0007`  001`  002`  020`  1
400`  0AR`  SFE4`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SFE4`  3`  S`  0026`  001`  004`  022`  1
400`  0AR`  SFEB`  0`  N`  0002`  001`  001`  001`  1
400`  0AR`  SFEB`  3`  S`  0026`  001`  004`  021`  1
400`  0AR`  SFG4`  1`  N`  0007`  001`  002`  023`  1
400`  0AR`  SFG4`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SFG4`  3`  S`  0021`  001`  004`  024`  1
400`  0AR`  SFGB`  0`  N`  0002`  001`  001`  001`  1
400`  0AR`  SFGB`  3`  S`  0021`  001`  004`  024`  1
400`  0AR`  SFGN`  1`  N`  0014`  001`  001`  025`  1
400`  0AR`  SFGN`  1`  N`  0011`  001`  003`  001`  2
400`  0AR`  SFGN`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  SFGN`  3`  S`  0021`  001`  004`  024`  1
400`  0AR`  SMAN`  1`  N`  0011`  001`  003`  001`  1
400`  0AR`  SMAN`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SMAN`  3`  S`  0023`  001`  004`  026`  1
400`  0AR`  SNFB`  1`  N`  0014`  001`  001`  027`  1
400`  0AR`  SNFB`  1`  N`  0008`  001`  003`  002`  2
400`  0AR`  SNFB`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  SNFB`  3`  S`  0026`  001`  004`  028`  1
400`  0AR`  SNFG`  1`  N`  0007`  001`  002`  020`  1
400`  0AR`  SNFG`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SNFG`  3`  S`  0026`  001`  004`  028`  1
400`  0AR`  SNFU`  1`  N`  0007`  001`  002`  020`  1
400`  0AR`  SNFU`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SNFU`  3`  S`  0026`  001`  004`  029`  1
400`  0AR`  SNFV`  1`  N`  0014`  001`  001`  027`  1
400`  0AR`  SNFV`  1`  N`  0008`  001`  003`  002`  2
400`  0AR`  SNFV`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  SNFV`  3`  S`  0026`  001`  004`  030`  1
400`  0AR`  SNFW`  1`  N`  0014`  001`  001`  027`  1
400`  0AR`  SNFW`  1`  N`  0008`  001`  003`  002`  2
400`  0AR`  SNFW`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  SNFW`  3`  S`  0026`  001`  004`  031`  1
400`  0AR`  STCK`  3`  N`  0018`  001`  003`  009`  1
400`  0AR`  SZR3`  1`  N`  0011`  001`  002`  032`  1
400`  0AR`  SZR3`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SZR3`  1`  S`  0021`  001`  004`  033`  1
400`  0AR`  SZR5`  1`  N`  0011`  001`  003`  032`  1
400`  0AR`  SZR5`  1`  N`  0017`  001`  003`  012`  2
400`  0AR`  SZR5`  1`  S`  0021`  001`  004`  033`  1
400`  0AR`  VD20`  2`  N`  0007`  002`  002`  002`  1
400`  0AR`  VD20`  1`  N`  0011`  001`  003`  001`  2
400`  0AR`  VD20`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  VD25`  2`  N`  0007`  003`  002`  002`  1
400`  0AR`  VD25`  1`  N`  0011`  001`  003`  001`  2
400`  0AR`  VD25`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  VD30`  2`  N`  0007`  004`  002`  002`  1
400`  0AR`  VD30`  1`  N`  0011`  001`  003`  001`  2
400`  0AR`  VD30`  1`  N`  0017`  001`  003`  012`  3
400`  0AR`  VGWG`  1`  N`  0014`  001`  006`  034`  1
400`  0AR`  VLIN`  1`  N`  0011`  001`  002`  001`  1
400`  0AR`  VLIN`  1`  N`  0017`  001`  003`  012`  2
400`  0AT`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0AT`  GWG`  1`  N`  0017`  001`  002`  005`  1
400`  0AT`  IFBA`  1`  N`  0014`  001`  003`  002`  1
400`  0AT`  LINA`  1`  N`  0007`  001`  004`  003`  1
400`  0AT`  LINB`  1`  N`  0007`  001`  004`  003`  1
400`  0AT`  LINB`  0`  Z`  0029`  001`  001`  004`  1
400`  0AT`  LINI`  1`  N`  0007`  001`  005`  003`  1
400`  0AT`  LINJ`  1`  N`  0007`  001`  006`  003`  1
400`  0AT`  LINK`  1`  N`  0007`  001`  004`  003`  1
400`  0AT`  LINP`  1`  N`  0007`  001`  005`  003`  1
400`  0AT`  LINR`  1`  N`  0011`  001`  007`  001`  1
400`  0AT`  LINR`  1`  N`  0017`  001`  002`  005`  2
400`  0AT`  LINU`  1`  N`  0011`  001`  008`  001`  1
400`  0AT`  LINU`  1`  N`  0017`  001`  002`  005`  2
400`  0AT`  SMAN`  1`  N`  0007`  001`  004`  003`  1
400`  0AT`  SMAN`  3`  S`  0023`  001`  009`  005`  1
400`  0AT`  VERA`  1`  N`  0007`  001`  004`  003`  1
400`  0AT`  VERR`  1`  N`  0011`  001`  007`  001`  1
400`  0AT`  VERR`  1`  N`  0017`  001`  002`  005`  2
400`  0AU`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0AU`  DG20`  2`  N`  0007`  002`  002`  002`  1
400`  0AU`  DG20`  1`  N`  0017`  001`  003`  005`  2
400`  0AU`  DG30`  2`  N`  0007`  003`  002`  002`  1
400`  0AU`  DG30`  1`  N`  0017`  001`  003`  005`  2
400`  0AU`  GWG`  1`  N`  0017`  001`  003`  005`  1
400`  0AU`  LEAS`  1`  N`  0003`  001`  003`  003`  1
400`  0AU`  LEAS`  1`  Z`  0028`  001`  003`  003`  1
400`  0AU`  LINA`  1`  N`  0012`  001`  002`  004`  1
400`  0AU`  LINA`  1`  N`  0017`  001`  003`  005`  2
400`  0AU`  MANU`  3`  N`  0002`  001`  004`  005`  1
400`  0AU`  STCK`  3`  N`  0018`  001`  003`  003`  1
400`  0BE`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0BE`  DG20`  2`  N`  0011`  002`  002`  002`  1
400`  0BE`  DG20`  1`  N`  0007`  001`  003`  003`  2
400`  0BE`  LINA`  1`  N`  0009`  001`  003`  003`  1
400`  0BE`  LINA`  0`  Z`  0030`  001`  001`  004`  1
400`  0BE`  LINB`  1`  N`  0009`  001`  003`  003`  1
400`  0BE`  LINB`  0`  Z`  0030`  001`  001`  005`  1
400`  0BE`  LINC`  1`  N`  0010`  001`  003`  003`  1
400`  0BE`  LINC`  0`  Z`  0031`  001`  001`  004`  1
400`  0BE`  LINK`  1`  N`  0007`  001`  002`  003`  1
400`  0BE`  LINR`  1`  N`  0011`  001`  002`  001`  1
400`  0BE`  LINR`  1`  N`  0017`  001`  003`  006`  2
400`  0BE`  LINV`  1`  N`  0009`  001`  003`  003`  1
400`  0BE`  LINV`  0`  Z`  0031`  001`  001`  004`  1
400`  0BE`  MANU`  3`  N`  0002`  001`  004`  006`  1
400`  0BE`  STCK`  3`  N`  0018`  001`  003`  003`  1
400`  0BR`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0BR`  CIAP`  3`  N`  0018`  001`  010`  006`  1
400`  0BR`  GWG`  1`  N`  0017`  001`  002`  005`  1
400`  0BR`  LINA`  1`  N`  0007`  001`  004`  003`  1
400`  0BR`  LINB`  1`  N`  0007`  001`  004`  003`  1
400`  0BR`  LINB`  0`  Z`  0029`  001`  001`  004`  1
400`  0BR`  LINI`  1`  N`  0007`  001`  005`  003`  1
400`  0BR`  LINJ`  1`  N`  0007`  001`  006`  003`  1
400`  0BR`  LINK`  1`  N`  0007`  001`  004`  003`  1
400`  0BR`  LINP`  1`  N`  0007`  001`  005`  003`  1
400`  0BR`  LINR`  1`  N`  0011`  001`  007`  001`  1
400`  0BR`  LINR`  1`  N`  0017`  001`  002`  005`  2
400`  0BR`  LINU`  1`  N`  0011`  001`  008`  001`  1
400`  0BR`  LINU`  1`  N`  0017`  001`  002`  005`  2
400`  0BR`  SMAN`  1`  N`  0007`  001`  004`  003`  1
400`  0BR`  SMAN`  3`  S`  0023`  001`  009`  005`  1
400`  0BR`  VERA`  1`  N`  0007`  001`  004`  003`  1
400`  0BR`  VERR`  1`  N`  0011`  001`  007`  001`  1
400`  0BR`  VERR`  1`  N`  0017`  001`  002`  005`  2
400`  0CA`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0CA`  DG20`  2`  N`  0007`  002`  002`  002`  1
400`  0CA`  DG20`  1`  N`  0011`  001`  003`  001`  2
400`  0CA`  DG20`  1`  N`  0017`  001`  003`  012`  3
400`  0CA`  DG25`  2`  N`  0007`  003`  002`  002`  1
400`  0CA`  DG25`  1`  N`  0011`  001`  003`  001`  2
400`  0CA`  DG25`  1`  N`  0017`  001`  003`  012`  3
400`  0CA`  DG30`  2`  N`  0007`  004`  002`  002`  1
400`  0CA`  DG30`  1`  N`  0011`  001`  003`  001`  2
400`  0CA`  DG30`  1`  N`  0017`  001`  003`  012`  3
400`  0CA`  GD10`  2`  N`  0014`  001`  004`  003`  1
400`  0CA`  GD10`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  GD35`  2`  N`  0014`  001`  004`  004`  1
400`  0CA`  GD35`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  GD50`  2`  N`  0014`  001`  004`  005`  1
400`  0CA`  GD50`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  GD70`  2`  N`  0014`  001`  004`  006`  1
400`  0CA`  GD70`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  GL20`  1`  N`  0014`  001`  003`  007`  1
400`  0CA`  GL25`  1`  N`  0014`  001`  001`  008`  1
400`  0CA`  GWG`  1`  N`  0017`  001`  003`  012`  1
400`  0CA`  LINA`  1`  N`  0009`  001`  003`  009`  1
400`  0CA`  LINA`  0`  Z`  0030`  001`  001`  010`  1
400`  0CA`  LINB`  1`  N`  0007`  001`  003`  009`  1
400`  0CA`  LINB`  0`  Z`  0030`  001`  001`  011`  1
400`  0CA`  LINC`  1`  N`  0010`  001`  003`  009`  1
400`  0CA`  LINC`  0`  Z`  0031`  001`  001`  010`  1
400`  0CA`  LINI`  1`  N`  0007`  001`  003`  009`  1
400`  0CA`  LINJ`  1`  N`  0007`  001`  004`  009`  1
400`  0CA`  LINK`  1`  N`  0007`  001`  002`  009`  1
400`  0CA`  LINR`  1`  N`  0011`  001`  002`  001`  1
400`  0CA`  LINR`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  LINS`  1`  N`  0011`  001`  003`  001`  1
400`  0CA`  LINS`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  LINU`  1`  N`  0011`  001`  004`  001`  1
400`  0CA`  LINU`  1`  N`  0017`  001`  003`  012`  2
400`  0CA`  MANU`  3`  N`  0002`  001`  004`  012`  1
400`  0CA`  STCK`  3`  N`  0018`  001`  003`  009`  1
400`  0CH`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0CH`  D015`  2`  N`  0014`  001`  002`  002`  1
400`  0CH`  D020`  2`  N`  0014`  001`  002`  003`  1
400`  0CH`  D030`  2`  N`  0014`  001`  002`  004`  1
400`  0CH`  D040`  2`  N`  0014`  001`  002`  005`  1
400`  0CH`  D060`  2`  N`  0014`  001`  002`  006`  1
400`  0CH`  D070`  2`  N`  0014`  001`  002`  007`  1
400`  0CH`  D080`  2`  N`  0014`  001`  002`  008`  1
400`  0CH`  D150`  2`  N`  0014`  001`  002`  009`  1
400`  0CH`  D200`  2`  N`  0014`  001`  002`  010`  1
400`  0CH`  D250`  2`  N`  0014`  001`  002`  011`  1
400`  0CH`  D300`  2`  N`  0014`  001`  002`  012`  1
400`  0CH`  D400`  2`  N`  0014`  001`  002`  013`  1
400`  0CH`  D450`  2`  N`  0014`  001`  002`  014`  1
400`  0CH`  DU50`  3`  N`  0012`  001`  002`  015`  1
400`  0CH`  GWG`  1`  N`  0017`  001`  003`  031`  1
400`  0CH`  L007`  1`  N`  0012`  001`  002`  016`  1
400`  0CH`  L010`  1`  N`  0012`  001`  002`  017`  1
400`  0CH`  L015`  1`  N`  0012`  001`  002`  018`  1
400`  0CH`  L020`  1`  N`  0012`  001`  002`  019`  1
400`  0CH`  L030`  1`  N`  0012`  001`  002`  020`  1
400`  0CH`  L035`  1`  N`  0012`  001`  002`  021`  1
400`  0CH`  L040`  1`  N`  0012`  001`  002`  022`  1
400`  0CH`  L075`  1`  N`  0012`  001`  002`  023`  1
400`  0CH`  L100`  1`  N`  0012`  001`  002`  024`  1
400`  0CH`  L125`  1`  N`  0012`  001`  002`  025`  1
400`  0CH`  L150`  1`  N`  0012`  001`  002`  026`  1
400`  0CH`  L200`  1`  N`  0012`  001`  002`  027`  1
400`  0CH`  L225`  1`  N`  0012`  001`  002`  028`  1
400`  0CH`  LINK`  1`  N`  0007`  001`  003`  029`  1
400`  0CH`  LINP`  1`  N`  0011`  001`  004`  001`  1
400`  0CH`  LINP`  1`  N`  0017`  001`  003`  031`  2
400`  0CH`  LINR`  1`  N`  0011`  001`  005`  001`  1
400`  0CH`  LINR`  1`  N`  0017`  001`  003`  031`  2
400`  0CH`  LINV`  1`  N`  0009`  001`  003`  029`  1
400`  0CH`  LINV`  0`  Z`  0031`  001`  001`  030`  1
400`  0CH`  LU04`  3`  N`  0002`  001`  002`  031`  1
400`  0CH`  MANU`  3`  N`  0002`  001`  006`  031`  1
400`  0CH`  STCK`  3`  N`  0018`  001`  003`  029`  1
400`  0CL`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0CL`  CL01`  1`  N`  0007`  001`  CL1`  005`  1
400`  0CL`  CL02`  1`  N`  0007`  001`  CL1`  005`  1
400`  0CL`  CL03`  3`  N`  0018`  001`  CL1`  005`  1
400`  0CL`  GWG`  1`  N`  0017`  001`  002`  005`  1
400`  0CL`  MANU`  3`  N`  0002`  001`  003`  001`  1
400`  0CN`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0CN`  DG20`  2`  N`  0007`  002`  002`  002`  1
400`  0CN`  DG20`  1`  N`  0011`  001`  003`  001`  2
400`  0CN`  DG20`  1`  N`  0017`  001`  003`  008`  3
400`  0CN`  DG25`  2`  N`  0007`  003`  002`  002`  1
400`  0CN`  DG25`  1`  N`  0011`  001`  003`  001`  2
400`  0CN`  DG25`  1`  N`  0017`  001`  003`  008`  3
400`  0CN`  DG30`  2`  N`  0007`  004`  002`  002`  1
400`  0CN`  DG30`  1`  N`  0011`  001`  003`  001`  2
400`  0CN`  DG30`  1`  N`  0017`  001`  003`  008`  3
400`  0CN`  GL20`  1`  N`  0014`  001`  003`  003`  1
400`  0CN`  GL25`  1`  N`  0014`  001`  001`  004`  1
400`  0CN`  GWG`  1`  N`  0017`  001`  003`  008`  1
400`  0CN`  LINA`  1`  N`  0009`  001`  003`  005`  1
400`  0CN`  LINA`  0`  Z`  0030`  001`  001`  006`  1
400`  0CN`  LINB`  1`  N`  0007`  001`  003`  005`  1
400`  0CN`  LINB`  0`  Z`  0030`  001`  001`  007`  1
400`  0CN`  LINC`  1`  N`  0010`  001`  003`  005`  1
400`  0CN`  LINC`  0`  Z`  0031`  001`  001`  006`  1
400`  0CN`  LINI`  1`  N`  0007`  001`  003`  005`  1
400`  0CN`  LINJ`  1`  N`  0007`  001`  004`  005`  1
400`  0CN`  LINK`  1`  N`  0007`  001`  002`  005`  1
400`  0CN`  LINR`  1`  N`  0011`  001`  002`  001`  1
400`  0CN`  LINR`  1`  N`  0017`  001`  003`  008`  2
400`  0CN`  LINS`  1`  N`  0011`  001`  003`  001`  1
400`  0CN`  LINS`  1`  N`  0017`  001`  003`  008`  2
400`  0CN`  LINU`  1`  N`  0011`  001`  004`  001`  1
400`  0CN`  LINU`  1`  N`  0017`  001`  003`  008`  2
400`  0CN`  MANU`  3`  N`  0002`  001`  004`  008`  1
400`  0CN`  STCK`  3`  N`  0018`  001`  003`  005`  1
400`  0CO`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0CO`  CO01`  1`  N`  0007`  001`  002`  002`  1
400`  0CO`  CO02`  1`  N`  0014`  001`  002`  003`  1
400`  0CO`  CO03`  1`  N`  0014`  001`  002`  004`  1
400`  0CO`  CO04`  1`  N`  0014`  001`  002`  005`  1
400`  0CO`  CO05`  1`  N`  0014`  001`  002`  006`  1
400`  0CO`  DG20`  2`  N`  0007`  002`  004`  007`  1
400`  0CO`  DG20`  1`  N`  0011`  001`  004`  001`  2
400`  0CO`  DG20`  1`  N`  0017`  001`  004`  002`  3
400`  0CO`  DG25`  2`  N`  0007`  003`  004`  007`  1
400`  0CO`  DG25`  1`  N`  0011`  001`  004`  001`  2
400`  0CO`  DG25`  1`  N`  0017`  001`  004`  002`  3
400`  0CO`  DG30`  2`  N`  0007`  004`  004`  007`  1
400`  0CO`  DG30`  1`  N`  0011`  001`  004`  001`  2
400`  0CO`  DG30`  1`  N`  0017`  001`  004`  002`  3
400`  0CO`  GD10`  2`  N`  0014`  001`  005`  008`  1
400`  0CO`  GD10`  1`  N`  0017`  001`  004`  002`  2
400`  0CO`  GD35`  2`  N`  0014`  001`  005`  009`  1
400`  0CO`  GD35`  1`  N`  0017`  001`  004`  002`  2
400`  0CO`  GD50`  2`  N`  0014`  001`  005`  010`  1
400`  0CO`  GD50`  1`  N`  0017`  001`  004`  002`  2
400`  0CO`  GWG`  1`  N`  0017`  001`  004`  002`  1
400`  0CO`  MANU`  3`  N`  0002`  001`  005`  002`  1
400`  0CO`  STCK`  3`  N`  0018`  001`  004`  011`  1
400`  0CZ`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0CZ`  CA00`  0`  N`  0020`  001`  002`  002`  1
400`  0CZ`  CL04`  1`  N`  0014`  001`  002`  003`  1
400`  0CZ`  CL04`  1`  N`  0014`  001`  002`  004`  2
400`  0CZ`  CL08`  1`  N`  0014`  001`  002`  005`  1
400`  0CZ`  CL08`  1`  N`  0014`  001`  002`  006`  2
400`  0CZ`  CL15`  1`  N`  0014`  001`  002`  007`  1
400`  0CZ`  CL15`  1`  N`  0014`  001`  002`  008`  2
400`  0CZ`  CL30`  1`  N`  0014`  001`  002`  009`  1
400`  0CZ`  CL30`  1`  N`  0014`  001`  002`  019`  2
400`  0CZ`  CL45`  1`  N`  0014`  001`  002`  010`  1
400`  0CZ`  CL45`  1`  N`  0014`  001`  002`  020`  2
400`  0CZ`  DG20`  2`  N`  0007`  002`  003`  011`  1
400`  0CZ`  DG20`  1`  N`  0011`  001`  004`  001`  2
400`  0CZ`  DG20`  1`  N`  0017`  001`  004`  018`  3
400`  0CZ`  DG25`  2`  N`  0007`  003`  003`  011`  1
400`  0CZ`  DG25`  1`  N`  0011`  001`  004`  001`  2
400`  0CZ`  DG25`  1`  N`  0017`  001`  004`  018`  3
400`  0CZ`  DG30`  2`  N`  0007`  004`  003`  011`  1
400`  0CZ`  DG30`  1`  N`  0011`  001`  004`  001`  2
400`  0CZ`  DG30`  1`  N`  0017`  001`  004`  018`  3
400`  0CZ`  DIG4`  2`  N`  0001`  001`  004`  018`  1
400`  0CZ`  GD10`  2`  N`  0014`  001`  005`  013`  1
400`  0CZ`  GD10`  1`  N`  0017`  001`  004`  018`  2
400`  0CZ`  GL20`  1`  N`  0014`  001`  004`  014`  1
400`  0CZ`  GWG`  1`  N`  0017`  001`  004`  018`  1
400`  0CZ`  LINA`  1`  N`  0009`  001`  004`  015`  1
400`  0CZ`  LINA`  0`  Z`  0030`  001`  001`  016`  1
400`  0CZ`  LINB`  1`  N`  0009`  001`  004`  015`  1
400`  0CZ`  LINB`  0`  Z`  0030`  001`  001`  017`  1
400`  0CZ`  LINC`  1`  N`  0010`  001`  004`  015`  1
400`  0CZ`  LINC`  0`  Z`  0031`  001`  001`  016`  1
400`  0CZ`  LINK`  1`  N`  0007`  001`  003`  015`  1
400`  0CZ`  LINR`  1`  N`  0011`  001`  003`  001`  1
400`  0CZ`  LINR`  1`  N`  0017`  001`  004`  018`  2
400`  0CZ`  LINS`  1`  N`  0011`  001`  004`  001`  1
400`  0CZ`  LINS`  1`  N`  0017`  001`  004`  018`  2
400`  0CZ`  LINV`  1`  N`  0009`  001`  004`  015`  1
400`  0CZ`  LINV`  0`  Z`  0031`  001`  001`  016`  1
400`  0CZ`  LINW`  1`  N`  0010`  001`  004`  015`  1
400`  0CZ`  LINW`  0`  Z`  0031`  001`  001`  016`  1
400`  0CZ`  MANU`  3`  N`  0002`  001`  005`  018`  1
400`  0CZ`  STCK`  3`  N`  0018`  001`  004`  015`  1
400`  0DE`  0000`  0`  N`  0002`  001`  001`  001`  1
400`  0DE`  DG20`  2`  N`  0007`  002`  003`  002`  1
400`  0DE`  DG20`  1`  N`  0011`  001`  003`  001`  2
400`  0DE`  DG20`  1`  N`  0017`  001`  003`  013`  3
400`  0DE`  DG25`  2`  N`  0007`  003`  003`  002`  1
400`  0DE`  DG25`  1`  N`  0011`  001`  003`  001`  2
400`  0DE`  DG25`  1`  N`  0017`  001`  003`  013`  3
400`  0DE`  DG30`  2`  N`  0007`  004`  003`  002`  1
400`  0DE`  DG30`  1`  N`  0011`  001`  003`  001`  2
400`  0DE`  DG30`  1`  N`  0017`  001`  003`  013`  3
400`  0DE`  GD10`  2`  N`  0014`  001`  004`  003`  1
