MANDT [C(00006)]`PERIV [C(00004)]`BDATJ [C(00008)]`BUMON [C(00004)]`BUTAG [C(00004)]`POPER [C(00006)]`RELJR [C(00004)]
400`  DL`  0000`  02`  11`  042`  0
400`  DL`  0000`  02`  12`  043`  0
400`  DL`  0000`  02`  13`  044`  0
400`  DL`  0000`  02`  14`  045`  0
400`  DL`  0000`  02`  15`  046`  0
400`  DL`  0000`  02`  16`  047`  0
400`  DL`  0000`  02`  17`  048`  0
400`  DL`  0000`  02`  18`  049`  0
400`  DL`  0000`  02`  19`  050`  0
400`  DL`  0000`  02`  20`  051`  0
400`  DL`  0000`  02`  21`  052`  0
400`  DL`  0000`  02`  22`  053`  0
400`  DL`  0000`  02`  23`  054`  0
400`  DL`  0000`  02`  24`  055`  0
400`  DL`  0000`  02`  25`  056`  0
400`  DL`  0000`  02`  26`  057`  0
400`  DL`  0000`  02`  27`  058`  0
400`  DL`  0000`  02`  28`  059`  0
400`  DL`  0000`  02`  29`  060`  0
400`  DL`  0000`  03`  01`  061`  0
400`  DL`  0000`  03`  02`  062`  0
400`  DL`  0000`  03`  03`  063`  0
400`  DL`  0000`  03`  04`  064`  0
400`  DL`  0000`  03`  05`  065`  0
400`  DL`  0000`  03`  06`  066`  0
400`  DL`  0000`  03`  07`  067`  0
400`  DL`  0000`  03`  08`  068`  0
400`  DL`  0000`  03`  09`  069`  0
400`  DL`  0000`  03`  10`  070`  0
400`  DL`  0000`  03`  11`  071`  0
400`  DL`  0000`  03`  12`  072`  0
400`  DL`  0000`  03`  13`  073`  0
400`  DL`  0000`  03`  14`  074`  0
400`  DL`  0000`  03`  15`  075`  0
400`  DL`  0000`  03`  16`  076`  0
400`  DL`  0000`  03`  17`  077`  0
400`  DL`  0000`  03`  18`  078`  0
400`  DL`  0000`  03`  19`  079`  0
400`  DL`  0000`  03`  20`  080`  0
400`  DL`  0000`  03`  21`  081`  0
400`  DL`  0000`  03`  22`  082`  0
400`  DL`  0000`  03`  23`  083`  0
400`  DL`  0000`  03`  24`  084`  0
400`  DL`  0000`  03`  25`  085`  0
400`  DL`  0000`  03`  26`  086`  0
400`  DL`  0000`  03`  27`  087`  0
400`  DL`  0000`  03`  28`  088`  0
400`  DL`  0000`  03`  29`  089`  0
400`  DL`  0000`  03`  30`  090`  0
400`  DL`  0000`  03`  31`  091`  0
400`  DL`  0000`  04`  01`  092`  0
400`  DL`  0000`  04`  02`  093`  0
400`  DL`  0000`  04`  03`  094`  0
400`  DL`  0000`  04`  04`  095`  0
400`  DL`  0000`  04`  05`  096`  0
400`  DL`  0000`  04`  06`  097`  0
400`  DL`  0000`  04`  07`  098`  0
400`  DL`  0000`  04`  08`  099`  0
400`  DL`  0000`  04`  09`  100`  0
400`  DL`  0000`  04`  10`  101`  0
400`  DL`  0000`  04`  11`  102`  0
400`  DL`  0000`  04`  12`  103`  0
400`  DL`  0000`  04`  13`  104`  0
400`  DL`  0000`  04`  14`  105`  0
400`  DL`  0000`  04`  15`  106`  0
400`  DL`  0000`  04`  16`  107`  0
400`  DL`  0000`  04`  17`  108`  0
400`  DL`  0000`  04`  18`  109`  0
400`  DL`  0000`  04`  19`  110`  0
400`  DL`  0000`  04`  20`  111`  0
400`  DL`  0000`  04`  21`  112`  0
400`  DL`  0000`  04`  22`  113`  0
400`  DL`  0000`  04`  23`  114`  0
400`  DL`  0000`  04`  24`  115`  0
400`  DL`  0000`  04`  25`  116`  0
400`  DL`  0000`  04`  26`  117`  0
400`  DL`  0000`  04`  27`  118`  0
400`  DL`  0000`  04`  28`  119`  0
400`  DL`  0000`  04`  29`  120`  0
400`  DL`  0000`  04`  30`  121`  0
400`  DL`  0000`  05`  01`  122`  0
400`  DL`  0000`  05`  02`  123`  0
400`  DL`  0000`  05`  03`  124`  0
400`  DL`  0000`  05`  04`  125`  0
400`  DL`  0000`  05`  05`  126`  0
400`  DL`  0000`  05`  06`  127`  0
400`  DL`  0000`  05`  07`  128`  0
400`  DL`  0000`  05`  08`  129`  0
400`  DL`  0000`  05`  09`  130`  0
400`  DL`  0000`  05`  10`  131`  0
400`  DL`  0000`  05`  11`  132`  0
400`  DL`  0000`  05`  12`  133`  0
400`  DL`  0000`  05`  13`  134`  0
400`  DL`  0000`  05`  14`  135`  0
400`  DL`  0000`  05`  15`  136`  0
400`  DL`  0000`  05`  16`  137`  0
400`  DL`  0000`  05`  17`  138`  0
400`  DL`  0000`  05`  18`  139`  0
400`  DL`  0000`  05`  19`  140`  0
400`  DL`  0000`  05`  20`  141`  0
400`  DL`  0000`  05`  21`  142`  0
400`  DL`  0000`  05`  22`  143`  0
400`  DL`  0000`  05`  23`  144`  0
400`  DL`  0000`  05`  24`  145`  0
400`  DL`  0000`  05`  25`  146`  0
400`  DL`  0000`  05`  26`  147`  0
400`  DL`  0000`  05`  27`  148`  0
400`  DL`  0000`  05`  28`  149`  0
400`  DL`  0000`  05`  29`  150`  0
400`  DL`  0000`  05`  30`  151`  0
400`  DL`  0000`  05`  31`  152`  0
400`  DL`  0000`  06`  01`  153`  0
400`  DL`  0000`  06`  02`  154`  0
400`  DL`  0000`  06`  03`  155`  0
400`  DL`  0000`  06`  04`  156`  0
400`  DL`  0000`  06`  05`  157`  0
400`  DL`  0000`  06`  06`  158`  0
400`  DL`  0000`  06`  07`  159`  0
400`  DL`  0000`  06`  08`  160`  0
400`  DL`  0000`  06`  09`  161`  0
400`  DL`  0000`  06`  10`  162`  0
400`  DL`  0000`  06`  11`  163`  0
400`  DL`  0000`  06`  12`  164`  0
400`  DL`  0000`  06`  13`  165`  0
400`  DL`  0000`  06`  14`  166`  0
400`  DL`  0000`  06`  15`  167`  0
400`  DL`  0000`  06`  16`  168`  0
400`  DL`  0000`  06`  17`  169`  0
400`  DL`  0000`  06`  18`  170`  0
400`  DL`  0000`  06`  19`  171`  0
400`  DL`  0000`  06`  20`  172`  0
400`  DL`  0000`  06`  21`  173`  0
400`  DL`  0000`  06`  22`  174`  0
400`  DL`  0000`  06`  23`  175`  0
400`  DL`  0000`  06`  24`  176`  0
400`  DL`  0000`  06`  25`  177`  0
400`  DL`  0000`  06`  26`  178`  0
400`  DL`  0000`  06`  27`  179`  0
400`  DL`  0000`  06`  28`  180`  0
400`  DL`  0000`  06`  29`  181`  0
400`  DL`  0000`  06`  30`  182`  0
400`  DL`  0000`  07`  01`  183`  0
400`  DL`  0000`  07`  02`  184`  0
400`  DL`  0000`  07`  03`  185`  0
400`  DL`  0000`  07`  04`  186`  0
400`  DL`  0000`  07`  05`  187`  0
400`  DL`  0000`  07`  06`  188`  0
400`  DL`  0000`  07`  07`  189`  0
400`  DL`  0000`  07`  08`  190`  0
400`  DL`  0000`  07`  09`  191`  0
400`  DL`  0000`  07`  10`  192`  0
400`  DL`  0000`  07`  11`  193`  0
400`  DL`  0000`  07`  12`  194`  0
400`  DL`  0000`  07`  13`  195`  0
400`  DL`  0000`  07`  14`  196`  0
400`  DL`  0000`  07`  15`  197`  0
400`  DL`  0000`  07`  16`  198`  0
400`  DL`  0000`  07`  17`  199`  0
400`  DL`  0000`  07`  18`  200`  0
400`  DL`  0000`  07`  19`  201`  0
400`  DL`  0000`  07`  20`  202`  0
400`  DL`  0000`  07`  21`  203`  0
400`  DL`  0000`  07`  22`  204`  0
400`  DL`  0000`  07`  23`  205`  0
400`  DL`  0000`  07`  24`  206`  0
400`  DL`  0000`  07`  25`  207`  0
400`  DL`  0000`  07`  26`  208`  0
400`  DL`  0000`  07`  27`  209`  0
400`  DL`  0000`  07`  28`  210`  0
400`  DL`  0000`  07`  29`  211`  0
400`  DL`  0000`  07`  30`  212`  0
400`  DL`  0000`  07`  31`  213`  0
400`  DL`  0000`  08`  01`  214`  0
400`  DL`  0000`  08`  02`  215`  0
400`  DL`  0000`  08`  03`  216`  0
400`  DL`  0000`  08`  04`  217`  0
400`  DL`  0000`  08`  05`  218`  0
400`  DL`  0000`  08`  06`  219`  0
400`  DL`  0000`  08`  07`  220`  0
400`  DL`  0000`  08`  08`  221`  0
400`  DL`  0000`  08`  09`  222`  0
400`  DL`  0000`  08`  10`  223`  0
400`  DL`  0000`  08`  11`  224`  0
400`  DL`  0000`  08`  12`  225`  0
400`  DL`  0000`  08`  13`  226`  0
400`  DL`  0000`  08`  14`  227`  0
400`  DL`  0000`  08`  15`  228`  0
400`  DL`  0000`  08`  16`  229`  0
400`  DL`  0000`  08`  17`  230`  0
400`  DL`  0000`  08`  18`  231`  0
400`  DL`  0000`  08`  19`  232`  0
400`  DL`  0000`  08`  20`  233`  0
400`  DL`  0000`  08`  21`  234`  0
400`  DL`  0000`  08`  22`  235`  0
400`  DL`  0000`  08`  23`  236`  0
400`  DL`  0000`  08`  24`  237`  0
400`  DL`  0000`  08`  25`  238`  0
400`  DL`  0000`  08`  26`  239`  0
400`  DL`  0000`  08`  27`  240`  0
400`  DL`  0000`  08`  28`  241`  0
400`  DL`  0000`  08`  29`  242`  0
400`  DL`  0000`  08`  30`  243`  0
400`  DL`  0000`  08`  31`  244`  0
400`  DL`  0000`  09`  01`  245`  0
400`  DL`  0000`  09`  02`  246`  0
400`  DL`  0000`  09`  03`  247`  0
400`  DL`  0000`  09`  04`  248`  0
400`  DL`  0000`  09`  05`  249`  0
400`  DL`  0000`  09`  06`  250`  0
400`  DL`  0000`  09`  07`  251`  0
400`  DL`  0000`  09`  08`  252`  0
400`  DL`  0000`  09`  09`  253`  0
400`  DL`  0000`  09`  10`  254`  0
400`  DL`  0000`  09`  11`  255`  0
400`  DL`  0000`  09`  12`  256`  0
400`  DL`  0000`  09`  13`  257`  0
400`  DL`  0000`  09`  14`  258`  0
400`  DL`  0000`  09`  15`  259`  0
400`  DL`  0000`  09`  16`  260`  0
400`  DL`  0000`  09`  17`  261`  0
400`  DL`  0000`  09`  18`  262`  0
400`  DL`  0000`  09`  19`  263`  0
400`  DL`  0000`  09`  20`  264`  0
400`  DL`  0000`  09`  21`  265`  0
400`  DL`  0000`  09`  22`  266`  0
400`  DL`  0000`  09`  23`  267`  0
400`  DL`  0000`  09`  24`  268`  0
400`  DL`  0000`  09`  25`  269`  0
400`  DL`  0000`  09`  26`  270`  0
400`  DL`  0000`  09`  27`  271`  0
400`  DL`  0000`  09`  28`  272`  0
400`  DL`  0000`  09`  29`  273`  0
400`  DL`  0000`  09`  30`  274`  0
400`  DL`  0000`  10`  01`  275`  0
400`  DL`  0000`  10`  02`  276`  0
400`  DL`  0000`  10`  03`  277`  0
400`  DL`  0000`  10`  04`  278`  0
400`  DL`  0000`  10`  05`  279`  0
400`  DL`  0000`  10`  06`  280`  0
400`  DL`  0000`  10`  07`  281`  0
400`  DL`  0000`  10`  08`  282`  0
400`  DL`  0000`  10`  09`  283`  0
400`  DL`  0000`  10`  10`  284`  0
400`  DL`  0000`  10`  11`  285`  0
400`  DL`  0000`  10`  12`  286`  0
400`  DL`  0000`  10`  13`  287`  0
400`  DL`  0000`  10`  14`  288`  0
400`  DL`  0000`  10`  15`  289`  0
400`  DL`  0000`  10`  16`  290`  0
400`  DL`  0000`  10`  17`  291`  0
400`  DL`  0000`  10`  18`  292`  0
400`  DL`  0000`  10`  19`  293`  0
400`  DL`  0000`  10`  20`  294`  0
400`  DL`  0000`  10`  21`  295`  0
400`  DL`  0000`  10`  22`  296`  0
400`  DL`  0000`  10`  23`  297`  0
400`  DL`  0000`  10`  24`  298`  0
400`  DL`  0000`  10`  25`  299`  0
400`  DL`  0000`  10`  26`  300`  0
400`  DL`  0000`  10`  27`  301`  0
400`  DL`  0000`  10`  28`  302`  0
400`  DL`  0000`  10`  29`  303`  0
400`  DL`  0000`  10`  30`  304`  0
400`  DL`  0000`  10`  31`  305`  0
400`  DL`  0000`  11`  01`  306`  0
400`  DL`  0000`  11`  02`  307`  0
400`  DL`  0000`  11`  03`  308`  0
400`  DL`  0000`  11`  04`  309`  0
400`  DL`  0000`  11`  05`  310`  0
400`  DL`  0000`  11`  06`  311`  0
400`  DL`  0000`  11`  07`  312`  0
400`  DL`  0000`  11`  08`  313`  0
400`  DL`  0000`  11`  09`  314`  0
400`  DL`  0000`  11`  10`  315`  0
400`  DL`  0000`  11`  11`  316`  0
400`  DL`  0000`  11`  12`  317`  0
400`  DL`  0000`  11`  13`  318`  0
400`  DL`  0000`  11`  14`  319`  0
400`  DL`  0000`  11`  15`  320`  0
400`  DL`  0000`  11`  16`  321`  0
400`  DL`  0000`  11`  17`  322`  0
400`  DL`  0000`  11`  18`  323`  0
400`  DL`  0000`  11`  19`  324`  0
400`  DL`  0000`  11`  20`  325`  0
400`  DL`  0000`  11`  21`  326`  0
400`  DL`  0000`  11`  22`  327`  0
400`  DL`  0000`  11`  23`  328`  0
400`  DL`  0000`  11`  24`  329`  0
400`  DL`  0000`  11`  25`  330`  0
400`  DL`  0000`  11`  26`  331`  0
400`  DL`  0000`  11`  27`  332`  0
400`  DL`  0000`  11`  28`  333`  0
400`  DL`  0000`  11`  29`  334`  0
400`  DL`  0000`  11`  30`  335`  0
400`  DL`  0000`  12`  01`  336`  0
400`  DL`  0000`  12`  02`  337`  0
400`  DL`  0000`  12`  03`  338`  0
400`  DL`  0000`  12`  04`  339`  0
400`  DL`  0000`  12`  05`  340`  0
400`  DL`  0000`  12`  06`  341`  0
400`  DL`  0000`  12`  07`  342`  0
400`  DL`  0000`  12`  08`  343`  0
400`  DL`  0000`  12`  09`  344`  0
400`  DL`  0000`  12`  10`  345`  0
400`  DL`  0000`  12`  11`  346`  0
400`  DL`  0000`  12`  12`  347`  0
400`  DL`  0000`  12`  13`  348`  0
400`  DL`  0000`  12`  14`  349`  0
400`  DL`  0000`  12`  15`  350`  0
400`  DL`  0000`  12`  16`  351`  0
400`  DL`  0000`  12`  17`  352`  0
400`  DL`  0000`  12`  18`  353`  0
400`  DL`  0000`  12`  19`  354`  0
400`  DL`  0000`  12`  20`  355`  0
400`  DL`  0000`  12`  21`  356`  0
400`  DL`  0000`  12`  22`  357`  0
400`  DL`  0000`  12`  23`  358`  0
400`  DL`  0000`  12`  24`  359`  0
400`  DL`  0000`  12`  25`  360`  0
400`  DL`  0000`  12`  26`  361`  0
400`  DL`  0000`  12`  27`  362`  0
400`  DL`  0000`  12`  28`  363`  0
400`  DL`  0000`  12`  29`  364`  0
400`  DL`  0000`  12`  30`  365`  0
400`  DL`  0000`  12`  31`  366`  0
400`  K1`  2020`  01`  31`  001`  0
400`  K1`  2020`  02`  29`  002`  0
400`  K1`  2020`  03`  31`  003`  0
400`  K1`  2020`  04`  30`  004`  0
400`  K1`  2020`  05`  31`  005`  0
400`  K1`  2020`  06`  30`  006`  0
400`  K1`  2020`  07`  31`  007`  0
400`  K1`  2020`  08`  31`  008`  0
400`  K1`  2020`  09`  30`  009`  0
400`  K1`  2020`  10`  31`  010`  0
400`  K1`  2020`  11`  30`  011`  0
400`  K1`  2020`  12`  31`  012`  0
400`  LR`  0000`  02`  29`  001`  0
400`  LR`  0000`  04`  30`  002`  0
400`  LR`  0000`  06`  30`  003`  0
400`  LR`  0000`  08`  31`  004`  0
400`  LR`  0000`  10`  30`  005`  0
400`  LR`  0000`  12`  31`  006`  0
400`  M3`  0000`  01`  15`  019`  -1
400`  M3`  0000`  01`  31`  020`  -1
400`  M3`  0000`  02`  15`  021`  -1
400`  M3`  0000`  02`  29`  022`  -1
400`  M3`  0000`  03`  15`  023`  -1
400`  M3`  0000`  03`  31`  024`  -1
400`  M3`  0000`  04`  15`  001`  0
400`  M3`  0000`  04`  30`  002`  0
400`  M3`  0000`  05`  15`  003`  0
400`  M3`  0000`  05`  31`  004`  0
400`  M3`  0000`  06`  15`  005`  0
400`  M3`  0000`  06`  30`  006`  0
400`  M3`  0000`  07`  15`  007`  0
400`  M3`  0000`  07`  31`  008`  0
400`  M3`  0000`  08`  15`  009`  0
400`  M3`  0000`  08`  31`  010`  0
400`  M3`  0000`  09`  15`  011`  0
400`  M3`  0000`  09`  30`  012`  0
400`  M3`  0000`  10`  15`  013`  0
400`  M3`  0000`  10`  31`  014`  0
400`  M3`  0000`  11`  15`  015`  0
400`  M3`  0000`  11`  30`  016`  0
400`  M3`  0000`  12`  15`  017`  0
400`  M3`  0000`  12`  31`  018`  0
400`  M4`  0000`  01`  15`  001`  0
400`  M4`  0000`  01`  31`  002`  0
400`  M4`  0000`  02`  15`  003`  0
400`  M4`  0000`  02`  29`  004`  0
400`  M4`  0000`  03`  15`  005`  0
400`  M4`  0000`  03`  31`  006`  0
400`  M4`  0000`  04`  15`  007`  0
400`  M4`  0000`  04`  30`  008`  0
400`  M4`  0000`  05`  15`  009`  0
400`  M4`  0000`  05`  31`  010`  0
400`  M4`  0000`  06`  15`  011`  0
400`  M4`  0000`  06`  30`  012`  0
400`  M4`  0000`  07`  15`  013`  0
400`  M4`  0000`  07`  31`  014`  0
400`  M4`  0000`  08`  15`  015`  0
400`  M4`  0000`  08`  31`  016`  0
400`  M4`  0000`  09`  15`  017`  0
400`  M4`  0000`  09`  30`  018`  0
400`  M4`  0000`  10`  15`  019`  0
400`  M4`  0000`  10`  31`  020`  0
400`  M4`  0000`  11`  15`  021`  0
400`  M4`  0000`  11`  30`  022`  0
400`  M4`  0000`  12`  15`  023`  0
400`  M4`  0000`  12`  31`  024`  0
400`  M6`  0000`  01`  15`  013`  -1
400`  M6`  0000`  01`  31`  014`  -1
400`  M6`  0000`  02`  15`  015`  -1
400`  M6`  0000`  02`  29`  016`  -1
400`  M6`  0000`  03`  15`  017`  -1
400`  M6`  0000`  03`  31`  018`  -1
400`  M6`  0000`  04`  15`  019`  -1
400`  M6`  0000`  04`  30`  020`  -1
400`  M6`  0000`  05`  15`  021`  -1
400`  M6`  0000`  05`  31`  022`  -1
400`  M6`  0000`  06`  15`  023`  -1
400`  M6`  0000`  06`  30`  024`  -1
400`  M6`  0000`  07`  15`  001`  0
400`  M6`  0000`  07`  31`  002`  0
400`  M6`  0000`  08`  15`  003`  0
400`  M6`  0000`  08`  31`  004`  0
400`  M6`  0000`  09`  15`  005`  0
400`  M6`  0000`  09`  30`  006`  0
400`  M6`  0000`  10`  15`  007`  0
400`  M6`  0000`  10`  31`  008`  0
400`  M6`  0000`  11`  15`  009`  0
400`  M6`  0000`  11`  30`  010`  0
400`  M6`  0000`  12`  15`  011`  0
400`  M6`  0000`  12`  31`  012`  0
400`  M9`  0000`  01`  15`  007`  0
400`  M9`  0000`  01`  31`  008`  0
400`  M9`  0000`  02`  15`  009`  0
400`  M9`  0000`  02`  29`  010`  0
400`  M9`  0000`  03`  15`  011`  0
400`  M9`  0000`  03`  31`  012`  0
400`  M9`  0000`  04`  15`  013`  0
400`  M9`  0000`  04`  30`  014`  0
400`  M9`  0000`  05`  15`  015`  0
400`  M9`  0000`  05`  31`  016`  0
400`  M9`  0000`  06`  15`  017`  0
400`  M9`  0000`  06`  30`  018`  0
400`  M9`  0000`  07`  15`  019`  0
400`  M9`  0000`  07`  31`  020`  0
400`  M9`  0000`  08`  15`  021`  0
400`  M9`  0000`  08`  31`  022`  0
400`  M9`  0000`  09`  15`  023`  0
400`  M9`  0000`  09`  30`  024`  0
400`  M9`  0000`  10`  15`  001`  +1
400`  M9`  0000`  10`  31`  002`  +1
400`  M9`  0000`  11`  15`  003`  +1
400`  M9`  0000`  11`  30`  004`  +1
400`  M9`  0000`  12`  15`  005`  +1
400`  M9`  0000`  12`  31`  006`  +1
400`  N3`  0000`  01`  15`  019`  0
400`  N3`  0000`  01`  31`  020`  0
400`  N3`  0000`  02`  15`  021`  0
400`  N3`  0000`  02`  29`  022`  0
400`  N3`  0000`  03`  15`  023`  0
400`  N3`  0000`  03`  31`  024`  0
400`  N3`  0000`  04`  15`  001`  +1
400`  N3`  0000`  04`  30`  002`  +1
400`  N3`  0000`  05`  15`  003`  +1
400`  N3`  0000`  05`  31`  004`  +1
400`  N3`  0000`  06`  15`  005`  +1
400`  N3`  0000`  06`  30`  006`  +1
400`  N3`  0000`  07`  15`  007`  +1
400`  N3`  0000`  07`  31`  008`  +1
400`  N3`  0000`  08`  15`  009`  +1
400`  N3`  0000`  08`  31`  010`  +1
400`  N3`  0000`  09`  15`  011`  +1
400`  N3`  0000`  09`  30`  012`  +1
400`  N3`  0000`  10`  15`  013`  +1
400`  N3`  0000`  10`  31`  014`  +1
400`  N3`  0000`  11`  15`  015`  +1
400`  N3`  0000`  11`  30`  016`  +1
400`  N3`  0000`  12`  15`  017`  +1
400`  N3`  0000`  12`  31`  018`  +1
400`  N6`  0000`  01`  15`  013`  0
400`  N6`  0000`  01`  31`  014`  0
400`  N6`  0000`  02`  15`  015`  0
400`  N6`  0000`  02`  29`  016`  0
400`  N6`  0000`  03`  15`  017`  0
400`  N6`  0000`  03`  31`  018`  0
400`  N6`  0000`  04`  15`  019`  0
400`  N6`  0000`  04`  30`  020`  0
400`  N6`  0000`  05`  15`  021`  0
400`  N6`  0000`  05`  31`  022`  0
400`  N6`  0000`  06`  15`  023`  0
400`  N6`  0000`  06`  30`  024`  0
400`  N6`  0000`  07`  15`  001`  +1
400`  N6`  0000`  07`  31`  002`  +1
400`  N6`  0000`  08`  15`  003`  +1
400`  N6`  0000`  08`  31`  004`  +1
400`  N6`  0000`  09`  15`  005`  +1
400`  N6`  0000`  09`  30`  006`  +1
400`  N6`  0000`  10`  15`  007`  +1
400`  N6`  0000`  10`  31`  008`  +1
400`  N6`  0000`  11`  15`  009`  +1
400`  N6`  0000`  11`  30`  010`  +1
400`  N6`  0000`  12`  15`  011`  +1
400`  N6`  0000`  12`  31`  012`  +1
400`  Q4`  0000`  03`  31`  001`  0
400`  Q4`  0000`  06`  30`  002`  0
400`  Q4`  0000`  09`  30`  003`  0
400`  Q4`  0000`  12`  31`  004`  0
400`  QT`  0000`  03`  31`  004`  -1
400`  QT`  0000`  06`  30`  001`  0
400`  QT`  0000`  09`  30`  002`  0
400`  QT`  0000`  12`  31`  003`  0
400`  R1`  1993`  01`  31`  001`  0
400`  R1`  1993`  02`  28`  002`  0
400`  R1`  1993`  03`  31`  003`  0
400`  R1`  1993`  04`  30`  004`  0
400`  R1`  1993`  05`  31`  005`  0
400`  R1`  1993`  06`  30`  006`  0
400`  R1`  1993`  07`  31`  007`  0
400`  R1`  1993`  08`  31`  008`  0
400`  R1`  1993`  09`  30`  009`  0
400`  R1`  1993`  10`  31`  010`  0
400`  R1`  1993`  11`  30`  011`  0
400`  R1`  1993`  12`  31`  012`  0
400`  R1`  1994`  01`  31`  001`  0
400`  R1`  1994`  02`  28`  002`  0
400`  R1`  1994`  03`  31`  003`  0
400`  R1`  1994`  04`  30`  004`  0
400`  R1`  1994`  05`  31`  005`  0
400`  R1`  1994`  06`  30`  006`  0
400`  R1`  1994`  07`  31`  007`  0
400`  R1`  1994`  08`  31`  008`  0
400`  R1`  1994`  09`  30`  009`  0
400`  R1`  1994`  10`  31`  001`  +1
400`  R1`  1994`  11`  30`  002`  +1
400`  R1`  1994`  12`  31`  003`  +1
400`  R1`  1995`  01`  31`  004`  0
400`  R1`  1995`  02`  28`  005`  0
400`  R1`  1995`  03`  31`  006`  0
400`  R1`  1995`  04`  30`  007`  0
400`  R1`  1995`  05`  31`  008`  0
400`  R1`  1995`  06`  30`  009`  0
400`  R1`  1995`  07`  31`  010`  0
400`  R1`  1995`  08`  31`  011`  0
400`  R1`  1995`  09`  30`  012`  0
400`  R1`  1995`  10`  31`  001`  +1
400`  R1`  1995`  11`  30`  002`  +1
400`  R1`  1995`  12`  31`  003`  +1
400`  S3`  0000`  01`  31`  010`  0
400`  S3`  0000`  02`  29`  011`  0
400`  S3`  0000`  03`  31`  012`  0
400`  S3`  0000`  04`  30`  001`  +1
400`  S3`  0000`  05`  31`  002`  +1
400`  S3`  0000`  06`  30`  003`  +1
400`  S3`  0000`  07`  31`  004`  +1
400`  S3`  0000`  08`  31`  005`  +1
400`  S3`  0000`  09`  30`  006`  +1
400`  S3`  0000`  10`  31`  007`  +1
400`  S3`  0000`  11`  30`  008`  +1
400`  S3`  0000`  12`  31`  009`  +1
400`  S6`  0000`  01`  31`  007`  0
400`  S6`  0000`  02`  29`  008`  0
400`  S6`  0000`  03`  31`  009`  0
400`  S6`  0000`  04`  30`  010`  0
400`  S6`  0000`  05`  31`  011`  0
400`  S6`  0000`  06`  30`  012`  0
400`  S6`  0000`  07`  31`  001`  +1
400`  S6`  0000`  08`  31`  002`  +1
400`  S6`  0000`  09`  30`  003`  +1
400`  S6`  0000`  10`  31`  004`  +1
400`  S6`  0000`  11`  30`  005`  +1
