MANDT [C(00006)]`RFPRO [C(00008)]`BUKRS [C(00008)]`BETRS [P(00007)]`BETRH [P(00007)]`PROZS [P(00003)]`PROZH [P(00003)]`SKNTS [P(00007)]`SKNTH [P(00007)]`MAXBT [P(00015)]`MAXEB [P(00013)]`MAXSK [P(00005)]
400`  `  1810`  100 `  100 `  10 `  10 `  10 `  10 `  99999999999 `  99999999999 `  5
400`  `  1818`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  1819`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  1910`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2006`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2007`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  2009`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  2010`  5 `  5 `  2 `  2 `  0 `  0 `  9999999999 `  9999999999 `  5
400`  `  2018`  0 `  0 `  0 `  0 `  0 `  0 `  9999999999999 `  9999999999 `  10
400`  `  2020`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2021`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2030`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2110`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2210`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2301`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2310`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2410`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2510`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2610`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2810`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  2910`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  299`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  3000`  1000 `  1000 `  5 `  5 `  0 `  0 `  1000000000 `  20000000 `  5
400`  `  3006`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3010`  100 `  100 `  10 `  10 `  10 `  10 `  99999999999 `  99999999999 `  5
400`  `  3030`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  3031`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  3032`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  3210`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3310`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3333`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  3444`  1000 `  1000 `  5 `  5 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3510`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3610`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3710`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3910`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  3988`  100 `  100 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  4210`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  4310`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  4410`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  4450`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  4510`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  5110`  5 `  5 `  2 `  2 `  0 `  0 `  9999999999999 `  99999999999 `  5
400`  `  5410`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  5510`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  5810`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  5910`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  6001`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  6002`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  6003`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  6110`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  6210`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  6310`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  50
400`  `  6410`  100 `  100 `  15 `  15 `  10 `  10 `  99999999999 `  99999999999 `  99
400`  `  6600`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  6699`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  6800`  1000 `  1000 `  5 `  5 `  0 `  0 `  1000000000 `  20000000 `  5
400`  `  6810`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  6868`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  6910`  100 `  100 `  10 `  10 `  10 `  10 `  99999999999 `  99999999999 `  5
400`  `  6968`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  7000`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  7010`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  7777`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  7K10`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  8000`  100 `  100 `  3 `  3 `  0 `  0 `  9999999999999 `  99999999999 `  5
400`  `  8100`  100 `  100 `  3 `  3 `  0 `  0 `  9999999999999 `  99999999999 `  5
400`  `  8200`  100 `  100 `  3 `  3 `  0 `  0 `  9999999999999 `  99999999999 `  5
400`  `  8999`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  9001`  1000 `  1000 `  2 `  20 `  0 `  0 `  100000000 `  100000000 `  10
400`  `  9102`  100 `  100 `  5 `  5 `  50 `  50 `  10000000 `  1000000 `  5
400`  `  9399`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  93A9`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  9800`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  9801`  100 `  100 `  10 `  10 `  10 `  10 `  99999999999 `  99999999999 `  5
400`  `  9919`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  9994`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  9999`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  A002`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  A026`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  A100`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  A101`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  A198`  100 `  100 `  2 `  2 `  2 `  2 `  1000000000000 `  1000000000 `  5
400`  `  AA01`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  AA02`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  AR00`  100 `  100 `  10 `  10 `  10 `  10 `  9999999999999 `  9999999999 `  5
400`  `  AR10`  100 `  100 `  10 `  10 `  10 `  10 `  9999999999999 `  9999999999 `  5
400`  `  B001`  100 `  100 `  10 `  10 `  10 `  10 `  9999999999999 `  9999999999 `  0
400`  `  BJDM`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  BL01`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  C100`  100 `  100 `  5 `  5 `  50 `  50 `  10000000 `  1000000 `  5
400`  `  C901`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  C998`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  CD01`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  CD02`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  CH06`  100 `  100 `  2 `  2 `  0 `  0 `  9999999999999 `  9999999999 `  5
400`  `  CM00`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  CM02`  0 `  0 `  0 `  0 `  0 `  0 `  9999999999999 `  99999999999 `  5
400`  `  CN00`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  CN02`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  DA01`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  DA02`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  DDDD`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  DE88`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  DMGJ`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  F001`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  G011`  500 `  500 `  50 `  50 `  0 `  0 `  999999999900 `  9999999999 `  5
400`  `  H601`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  HBY1`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  HHHH`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  HXGS`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  IBM`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  J001`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  K001`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  L000`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  LIU1`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  LL00`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M008`  100 `  100 `  10 `  10 `  0 `  0 `  99999999999 `  99999999999 `  10
400`  `  M009`  100 `  100 `  10 `  10 `  0 `  0 `  99999999999 `  99999999999 `  10
400`  `  M100`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M110`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M120`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M130`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M200`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M300`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M400`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M500`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  M600`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  MCA1`  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0
400`  `  MCA2`  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0
400`  `  MCA3`  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0
400`  `  MCA4`  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0
400`  `  PCC1`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  R008`  1 `  1 `  5 `  5 `  0 `  0 `  9999999999 `  9999999999 `  5
400`  `  RAIN`  511 `  511 `  10 `  10 `  51 `  51 `  99999999999 `  99999999999 `  5
400`  `  RECO`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  REOB`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  RERF`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  S001`  100 `  100 `  10 `  10 `  0 `  0 `  99999999999 `  99999999999 `  10
400`  `  S100`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  S200`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  S300`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  SAIC`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  SH76`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  SK01`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  SLE0`  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0 `  0
400`  `  SM01`  0 `  0 `  0 `  0 `  0 `  0 `  99999 `  0 `  0
400`  `  SNOW`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  SU01`  1 `  1 `  10 `  10 `  0 `  0 `  10000000000 `  10000000 `  5
400`  `  T100`  1 `  1 `  10 `  10 `  0 `  0 `  99999999999 `  99999999 `  0
400`  `  TAKU`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  US01`  1000 `  1000 `  5 `  5 `  0 `  0 `  1000000000 `  20000000 `  5
400`  `  W002`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  X999`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  XN88`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  XXGS`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  Y001`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  YP01`  100 `  100 `  1 `  1 `  100 `  100 `  9999999999 `  99999999 `  5
400`  `  YPBB`  10000 `  10000 `  10 `  10 `  10 `  10 `  1000000000000 `  100000000 `  5
400`  `  Z010`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  Z011`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  Z500`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  Z501`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  Z510`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZCBZ`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZCX1`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  ZERO`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZJ01`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZJSX`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  ZP00`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZP01`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZS01`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  ZSAP`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZW02`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  ZYF1`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  `  ZZ02`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZZMC`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZZSY`  0 `  0 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  `  ZZZZ`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  0001`  0001`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  0001`  H601`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  0001`  PCC1`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  0001`  S100`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  0001`  S200`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  0001`  S300`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  0001`  ZW02`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  1209`  1209`  1 `  1 `  5 `  5 `  0 `  0 `  9999999999 `  9999999 `  5
400`  1234`  YPBB`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  6868`  6868`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000000000 `  5
400`  6950`  4410`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  7094`  7094`  100 `  100 `  10 `  10 `  10 `  10 `  1000000000000 `  1000 `  5
400`  9700`  9700`  5 `  5 `  2 `  2 `  0 `  0 `  99999999999 `  99999999999 `  5
400`  ENGO`  ENGO`  1000 `  1000 `  10 `  10 `  100 `  100 `  100000000 `  100000000 `  5
400`  L01`  L01`  100 `  100 `  5 `  5 `  0 `  0 `  1000000 `  80000 `  5
400`  TM01`  0007`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  TM01`  A001`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  TM01`  A002`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  TM01`  A003`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  W001`  W001`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  YGL1`  YGL1`  1000 `  1000 `  10 `  10 `  100 `  100 `  1000000000000 `  1000000000 `  5
400`  ZNEW`  LIU1`  500 `  500 `  2 `  2 `  0 `  0 `  100000 `  100000 `  5
