MANDT [C(00006)]`BUKRS [C(00008)]`AFABER [C(00004)]`AFBRHY [C(00006)]`ZINBUC [C(00002)]`AUFBUC [C(00002)]
400`  0002`  01`  001`  `  X
400`  0002`  32`  001`  `
400`  0007`  01`  001`  `  X
400`  0077`  01`  001`  `
400`  0077`  20`  001`  `
400`  0077`  30`  001`  `
400`  0077`  31`  001`  `  X
400`  0077`  32`  001`  `
400`  0206`  01`  001`  `
400`  0206`  20`  001`  `
400`  0206`  30`  001`  `
400`  0206`  31`  001`  `
400`  0206`  32`  001`  `
400`  1006`  01`  001`  `
400`  1006`  32`  001`  `
400`  1008`  01`  001`  `  X
400`  1008`  32`  001`  `
400`  1010`  01`  001`  `  X
400`  1010`  32`  001`  `
400`  1110`  01`  001`  `
400`  1110`  32`  001`  `
400`  1210`  01`  001`  `
400`  1210`  32`  001`  `
400`  1210`  93`  001`  `
400`  1310`  01`  001`  `  X
400`  1310`  32`  001`  `
400`  1320`  01`  001`  `  X
400`  1320`  32`  001`  `
400`  1410`  01`  001`  `  X
400`  1410`  32`  001`  `
400`  1510`  01`  001`  `  X
400`  1510`  32`  001`  `  X
400`  1610`  01`  001`  `  X
400`  1610`  32`  001`  `
400`  1710`  01`  001`  `
400`  1710`  32`  001`  `
400`  1810`  01`  001`  `  X
400`  1810`  32`  001`  `
400`  1910`  01`  001`  `  X
400`  1910`  32`  001`  `
400`  2006`  01`  001`  `
400`  2006`  32`  001`  `
400`  2018`  01`  001`  `  X
400`  2018`  20`  001`  `
400`  2018`  30`  001`  `
400`  2020`  01`  001`  `  X
400`  2020`  32`  001`  `
400`  2021`  01`  001`  `  X
400`  2021`  32`  001`  `
400`  2030`  01`  001`  `  X
400`  2030`  32`  001`  `
400`  2110`  01`  001`  `
400`  2110`  32`  001`  `
400`  2210`  01`  001`  `  X
400`  2210`  32`  001`  `
400`  2301`  01`  001`  `
400`  2301`  20`  001`  `
400`  2301`  30`  001`  `
400`  2301`  31`  001`  `
400`  2301`  32`  001`  `
400`  2310`  01`  001`  `  X
400`  2310`  32`  001`  `
400`  2410`  01`  001`  `  X
400`  2410`  32`  001`  `
400`  2510`  01`  001`  `  X
400`  2510`  32`  001`  `
400`  2610`  01`  001`  `  X
400`  2610`  32`  001`  `
400`  2810`  01`  001`  `  X
400`  2810`  32`  001`  `
400`  2910`  01`  001`  `
400`  2910`  32`  001`  `
400`  3006`  01`  001`  `
400`  3006`  32`  001`  `
400`  3010`  01`  001`  `
400`  3010`  32`  001`  `
400`  3210`  01`  001`  `
400`  3210`  32`  001`  `
400`  3310`  01`  001`  `  X
400`  3310`  32`  001`  `
400`  3510`  01`  001`  `  X
400`  3510`  32`  001`  `
400`  3610`  01`  001`  `  X
400`  3610`  32`  001`  `
400`  3710`  01`  001`  `  X
400`  3710`  32`  001`  `
400`  3910`  01`  001`  `  X
400`  3910`  32`  001`  `
400`  4020`  01`  001`  `
400`  4020`  32`  001`  `
400`  4210`  01`  001`  `  X
400`  4210`  32`  001`  `
400`  4310`  01`  001`  `  X
400`  4310`  15`  001`  `
400`  4310`  32`  001`  `
400`  4410`  01`  001`  `  X
400`  4410`  32`  001`  `
400`  4450`  01`  001`  `  X
400`  4450`  32`  001`  `
400`  4510`  01`  001`  `  X
400`  4510`  32`  001`  `
400`  4510`  93`  005`  `
400`  5110`  01`  001`  `
400`  5110`  32`  001`  `
400`  5410`  01`  001`  `
400`  5410`  32`  001`  `
400`  5510`  01`  001`  `  X
400`  5510`  32`  001`  `
400`  5810`  01`  001`  `
400`  5810`  32`  001`  `
400`  5910`  01`  001`  `  X
400`  5910`  32`  001`  `
400`  6110`  01`  001`  `
400`  6110`  32`  001`  `
400`  6210`  01`  001`  `
400`  6210`  32`  001`  `
400`  6310`  01`  001`  `
400`  6310`  32`  001`  `
400`  6410`  01`  001`  `
400`  6410`  32`  001`  `
400`  6600`  01`  001`  `  X
400`  6600`  32`  001`  `
400`  6910`  01`  001`  `
400`  6910`  32`  001`  `
400`  7000`  01`  001`  `  X
400`  7010`  01`  001`  `
400`  7K10`  01`  001`  `  X
400`  7K10`  32`  001`  `
400`  8999`  01`  001`  `  X
400`  8999`  32`  001`  `
400`  9399`  01`  001`  `  X
400`  9399`  32`  001`  `
400`  9800`  01`  001`  `
400`  9800`  32`  001`  `
400`  9801`  01`  001`  `
400`  9801`  32`  001`  `
400`  9919`  01`  001`  `  X
400`  9919`  32`  001`  `
400`  A001`  01`  001`  `  X
400`  A002`  01`  001`  `  X
400`  A002`  40`  001`  `  X
400`  A003`  01`  001`  `  X
400`  A003`  40`  001`  `  X
400`  A026`  01`  001`  `
400`  A026`  32`  001`  `
400`  A101`  01`  001`  `
400`  A101`  32`  001`  `
400`  AA01`  01`  001`  `
400`  AA01`  32`  001`  `
400`  AA02`  01`  001`  `  X
400`  AA02`  32`  001`  `
400`  AAA2`  01`  001`  `
400`  AAA2`  20`  001`  `
400`  AAA2`  30`  001`  `
400`  AAA2`  31`  001`  `
400`  AAA2`  32`  001`  `
400`  AR00`  01`  001`  `
400`  AR10`  01`  001`  `
400`  BJDM`  01`  001`  `  X
