UserId [C(00030)]`Date [D(00016)]`Time [T(00012)]`ChangedBy [C(00024)]`Action [C(00100)]`OldContentsOfChangedField [C(00150)]`NewContentsOfChangedField [C(00150)]`TCode [C(00030)]
SAP607|12/11/2020|11:53:18|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP607|12/11/2020|11:53:18|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP608|12/11/2020|12:27:53|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP608|12/11/2020|12:27:53|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP608|12/11/2020|12:27:53|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |01/11/2021                                                                                                                                                                                                                                                   |              |SU01```````
SAP609|12/11/2020|13:52:36|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP609|12/11/2020|13:52:36|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP609|12/11/2020|13:52:36|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/21/2021                                                                                                                                                                                                                                                   |              |SU01```````
SAP610|12/11/2020|15:09:18|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP610|12/11/2020|15:09:18|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP611|12/11/2020|15:34:11|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP611|12/11/2020|15:34:11|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP612|12/11/2020|20:32:28|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP612|12/11/2020|20:32:28|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP612|12/11/2020|20:32:28|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |01/11/2021                                                                                                                                                                                                                                                   |              |SU01```````
SAP612|12/12/2020|11:57:07|SAP612|有效期至：已更改|01/11/2021                                                                                                                                                                                                                                                   |              |01/11/2025                                                                                                                                                                                                                                                   |              |SU01```````
SAP612|12/12/2020|12:03:32|SAP612|有效期至：已更改|01/11/2025                                                                                                                                                                                                                                                   |              |01/11/2021                                                                                                                                                                                                                                                   |              |SU01```````
SAP613|12/11/2020|21:57:29|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP613|12/11/2020|21:57:29|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP614|12/11/2020|22:39:59|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP614|12/11/2020|22:39:59|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP615|12/12/2020|14:01:54|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP615|12/12/2020|14:01:54|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP616|12/12/2020|14:04:23|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP616|12/12/2020|14:04:23|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP616|12/12/2020|14:04:23|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/21/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP617|12/12/2020|21:51:29|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP617|12/12/2020|21:51:29|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP617|12/12/2020|21:51:29|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/22/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP618|12/12/2020|22:00:17|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP618|12/12/2020|22:00:17|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP618|12/18/2020|21:57:47|SAP618|锁定已更改      |                                                                                                                                                                                                                                                            0|未锁定        |                                                                                                                                                                                                                                                          128|错误的登录锁定|KRNL```````
SAP618|12/18/2020|22:08:34|SAP   |锁定已更改      |                                                                                                                                                                                                                                                          128|错误的登录锁定|                                                                                                                                                                                                                                                            0|未锁定        |SU01```````
SAP619|12/13/2020|12:26:07|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP619|12/13/2020|12:26:07|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP619|12/14/2020|20:34:09|SAP619|锁定已更改      |                                                                                                                                                                                                                                                            0|未锁定        |                                                                                                                                                                                                                                                          128|错误的登录锁定|KRNL```````
SAP619|12/14/2020|20:48:12|SAP   |锁定已更改      |                                                                                                                                                                                                                                                          128|错误的登录锁定|                                                                                                                                                                                                                                                            0|未锁定        |SU01```````
SAP620|12/13/2020|17:09:50|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP620|12/13/2020|17:09:50|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP620|12/13/2020|17:09:50|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/23/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP621|12/13/2020|18:03:37|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP621|12/13/2020|18:03:37|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP621|12/13/2020|18:03:37|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/23/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP622|12/13/2020|18:04:10|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP622|12/13/2020|18:04:10|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP623|12/13/2020|18:28:51|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP623|12/13/2020|18:28:51|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP623|12/13/2020|18:30:04|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/22/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP624|12/14/2020|11:01:06|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP624|12/14/2020|11:01:06|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP625|12/14/2020|18:08:54|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP625|12/14/2020|18:08:54|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP626|12/14/2020|19:09:52|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP626|12/14/2020|19:09:52|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP627|12/14/2020|23:07:53|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP627|12/14/2020|23:07:53|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP628|12/15/2020|16:21:57|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP628|12/15/2020|16:21:57|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP629|12/16/2020|11:16:20|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP629|12/16/2020|11:16:20|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP630|12/16/2020|11:56:51|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP630|12/16/2020|11:56:51|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP631|12/16/2020|14:23:10|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP631|12/16/2020|14:23:10|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP631|12/16/2020|14:23:10|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/26/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP631|12/18/2020|09:55:56|SAP631|锁定已更改      |                                                                                                                                                                                                                                                            0|未锁定        |                                                                                                                                                                                                                                                          128|错误的登录锁定|KRNL```````
SAP631|12/18/2020|10:00:13|SAP   |锁定已更改      |                                                                                                                                                                                                                                                          128|错误的登录锁定|                                                                                                                                                                                                                                                            0|未锁定        |SU01```````
SAP632|12/16/2020|18:57:36|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP632|12/16/2020|18:57:36|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP632|12/16/2020|18:57:36|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/26/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP633|12/16/2020|20:48:02|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP633|12/16/2020|20:48:02|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP634|12/17/2020|09:29:44|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP634|12/17/2020|09:29:44|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP635|12/17/2020|11:00:15|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP635|12/17/2020|11:00:15|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP636|12/17/2020|11:08:40|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP636|12/17/2020|11:08:40|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP637|12/17/2020|11:14:36|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP637|12/17/2020|11:14:36|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP637|12/17/2020|11:14:36|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/27/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP637|12/18/2020|22:09:28|SAP   |有效期至：已更改|12/27/2020                                                                                                                                                                                                                                                   |              |00/00/0000                                                                                                                                                                                                                                                   |              |SU01```````
SAP638|12/18/2020|09:38:09|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP638|12/18/2020|09:38:09|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP639|12/18/2020|11:23:24|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP639|12/18/2020|11:23:24|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP640|12/18/2020|11:46:44|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP640|12/18/2020|11:46:44|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP640|12/18/2020|11:46:44|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/28/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP641|12/19/2020|16:06:26|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP641|12/19/2020|16:06:26|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP642|12/19/2020|16:25:37|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP642|12/19/2020|16:25:37|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SAP642|12/19/2020|16:25:37|SAP   |有效期至：已更改|00/00/0000                                                                                                                                                                                                                                                   |              |12/29/2020                                                                                                                                                                                                                                                   |              |SU01```````
SAP643|12/19/2020|19:35:36|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
SAP643|12/19/2020|19:35:36|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
SHT01 |12/04/2020|11:11:42|SHT01 |锁定已更改      |                                                                                                                                                                                                                                                            0|未锁定        |                                                                                                                                                                                                                                                          128|错误的登录锁定|KRNL```````
SHT01 |12/04/2020|11:50:58|SAP   |锁定已更改      |                                                                                                                                                                                                                                                          128|错误的登录锁定|                                                                                                                                                                                                                                                            0|未锁定        |SU01```````
SHT15 |12/04/2020|11:51:16|SAP   |锁定已更改      |                                                                                                                                                                                                                                                          128|错误的登录锁定|                                                                                                                                                                                                                                                            0|未锁定        |SU01```````
TOP001|12/03/2020|09:54:59|SAP   |用户已创建      |                                                                                                                                                                                                                                                             |              |                                                                                                                                                                                                                                                             |              |SU01```````
TOP001|12/03/2020|09:54:59|SAP   |初始用户类型    |                                                                                                                                                                                                                                                             |              |A                                                                                                                                                                                                                                                            |对话用户      |SU01```````
