MANDT [C(00006)]`KTOPL [C(00008)]`KTOGR [C(00016)]`AFABE [C(00004)]`KTVBAB [C(00020)]`KTVZU [C(00020)]`KTREST [C(00020)]`KTMIND [C(00020)]`KTMEHR [C(00020)]`KTERLW [C(00020)]`KTENAK [C(00020)]`KTANZG [C(00020)]`KTANZA [C(00020)]`KTANSW [C(00020)]`KTANSG [C(00020)]
400`  0077`  0077D`  01`  0016060201`  `  0016060201`  0016060201`  0016060201`  0016060201`  `  `  `  0016010201`
400`  CACZ`  00050000`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000028000`  0000042000
400`  CACZ`  00091100`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000011000`  0000041000
400`  CACZ`  00091200`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000012000`  0000041000
400`  CACZ`  00091300`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000013000`  0000041000
400`  CACZ`  00091400`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000014000`  0000041000
400`  CACZ`  00091800`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000018000`  0000041000
400`  CACZ`  00091900`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000019000`  0000041000
400`  CACZ`  00092100`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000021000`  0000042000
400`  CACZ`  00092200`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000022000`  0000042000
400`  CACZ`  00092500`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000025000`  0000042000
400`  CACZ`  00092600`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000026000`  0000042000
400`  CACZ`  00092800`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000028000`  0000042000
400`  CACZ`  00092900`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000029000`  0000042000
400`  CACZ`  00093100`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000031000`  0000042000
400`  CACZ`  00093200`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  `  `  0000032000`  0000042000
400`  CACZ`  00094100`  01`  `  0000041000`  0000541000`  0000541000`  0000541000`  0000541000`  `  0000950100`  0000950000`  0000041100`  0000041000
400`  CACZ`  00094200`  01`  `  0000042000`  0000541000`  0000541000`  0000541000`  0000541000`  `  0000950100`  0000950000`  0000042100`  0000042000
400`  CAES`  00010000`  01`  0000778310`  `  0000678000`  0000678000`  0000778300`  0000778310`  `  `  `  0000220000`
400`  CAES`  00020000`  01`  0000778310`  `  0000678000`  0000678000`  0000778300`  0000778310`  `  `  `  0000222000`
400`  CAES`  00030000`  01`  0000778310`  `  0000678000`  0000678000`  0000778300`  0000778310`  `  `  `  0000226000`
400`  CAES`  00040000`  01`  0000778310`  `  0000678000`  0000678000`  0000778300`  0000778310`  `  `  0000239000`  0000232000`
400`  CAFI`  00010000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000113000`  0000129990
400`  CAFI`  00010000`  41`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00010000`  51`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00011000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000111000`  0000129990
400`  CAFI`  00012000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000123000`  0000129990
400`  CAFI`  00020000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000121000`  0000129990
400`  CAFI`  00020000`  41`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00020000`  51`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00020000`  52`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00020000`  53`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00020000`  54`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00020000`  55`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00030000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000122000`  0000129990
400`  CAFI`  00030000`  41`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00030000`  51`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00030000`  52`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00030000`  53`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00030000`  54`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00031000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000124000`  0000129990
400`  CAFI`  00032000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000125000`  0000129990
400`  CAFI`  00032500`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000125010`  0000129990
400`  CAFI`  00040000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000118000`  0000129990
400`  CAFI`  00040000`  41`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00040000`  51`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00040000`  52`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00040000`  53`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00040000`  54`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00050000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000127000`  0000129990
400`  CAFI`  00050000`  41`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00050000`  51`  `  `  `  `  `  `  `  `  `  `
400`  CAFI`  00060000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000128800`  0000129990
400`  CAFI`  00070000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000101000`  0000129990
400`  CAFI`  00071000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000102000`  0000129990
400`  CAFI`  00072000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000102010`  0000129990
400`  CAFI`  00073000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000103000`  0000129990
400`  CAFI`  00073100`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000104000`  0000129990
400`  CAFI`  00074000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000108000`  0000129990
400`  CAFI`  00080000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000107000`  0000129990
400`  CAFI`  00081000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000109000`  0000129990
400`  CAFI`  00082000`  01`  `  0000129990`  0000797000`  0000797000`  0000397000`  0000129999`  `  `  `  0000107000`  0000129990
400`  CAFR`  00010000`  01`  `  0000471000`  `  `  `  0000675200`  `  0000471000`  0000238200`  0000211100`  0000471000
400`  CAFR`  00010000`  51`  `  `  0000777000`  `  `  `  `  `  `  0000131100`
400`  CAFR`  00020000`  01`  `  0000471000`  0000675200`  0000675200`  0000675200`  0000675200`  `  0000471000`  0000238300`  0000215110`  0000471000
400`  CAFR`  00020000`  51`  `  `  0000777000`  `  `  `  `  `  `  0000131100`
400`  CAFR`  00030000`  01`  `  0000471000`  `  `  `  0000675200`  `  0000471000`  0000218100`  0000218100`  0000471000
400`  CAFR`  00040000`  01`  `  0000471000`  `  `  `  0000675200`  `  0000471000`  0000471000`  0000231800`  0000471000
400`  CAHU`  00010000`  01`  `  0000299999`  0000861000`  0000861000`  0000861000`  0000861000`  `  `  `  0000121000`  0000299999
400`  CAHU`  00020000`  01`  `  0000299999`  0000861000`  0000861000`  0000861000`  0000861000`  `  `  `  0000131000`  0000299999
400`  CAHU`  00030000`  01`  `  0000299999`  0000861000`  0000861000`  0000861000`  0000861000`  `  `  `  0000141000`  0000299999
400`  CAHU`  00040000`  01`  `  0000299999`  0000861000`  0000861000`  0000861000`  0000861000`  `  `  `  0000151000`  0000299999
400`  CAHU`  00050000`  01`  `  0000299999`  0000861000`  0000861000`  0000861000`  0000861000`  `  `  `  0000145000`  0000299999
400`  CAJP`  00010000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000221000`  0000461310
400`  CAJP`  00011000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000211100`  0000461310
400`  CAJP`  00020000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000213100`  0000461310
400`  CAJP`  00030000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000216100`  0000461310
400`  CAJP`  00031000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000215100`  0000461310
400`  CAJP`  00040000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000227000`  0000461310
400`  CAJP`  00050000`  01`  `  0000461310`  0000921100`  0000921000`  0000911000`  0000896310`  `  `  `  0000228000`  0000461310
400`  CAKR`  00002000`  01`  `  `  0058000100`  0058000100`  0057000100`  0050049999`  0057000500`  `  `  0016020100`  0051008900
400`  CAKR`  00010000`  01`  `  `  0058000100`  0058000100`  0057000100`  0050049999`  `  `  `  0016010100`  0051008900
400`  CAKR`  00013000`  01`  `  `  0058000100`  0058000100`  0057000100`  0050049999`  0057000500`  `  `  0016060100`  0051008900
400`  CAKR`  00020000`  01`  `  `  0058000100`  0058000100`  0057000100`  0050049999`  `  `  `  0016040100`  0051008900
400`  CAKR`  00030000`  01`  `  `  0058000100`  0058000100`  0057000100`  0050049999`  0057000500`  `  `  0016070100`  0051008900
400`  CAKR`  00040000`  01`  `  `  0058000100`  0058000100`  0057000100`  0050049999`  0057000500`  `  `  0016500000`  0051008900
400`  CANA`  00010000`  01`  `  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160000`  0000160999
400`  CANA`  00011000`  01`  `  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160010`  0000160999
400`  CANA`  00020000`  01`  0000700140`  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160020`  0000160999
400`  CANA`  00030000`  01`  `  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160040`  0000160999
400`  CANA`  00031000`  01`  0000700140`  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160030`  0000160999
400`  CANA`  00032000`  01`  0000700140`  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160060`  0000160999
400`  CANA`  00040000`  01`  `  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  0000152020`  0000152010`  0000160090`  0000160999
400`  CANA`  00050000`  01`  0000700140`  0000160999`  0000700150`  0000700150`  0000700150`  0000700140`  `  `  `  0000160200`  0000160999
400`  CAPE`  00010000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3310000000`
400`  CAPE`  00011000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3320000000`
400`  CAPE`  00020000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3330000000`
400`  CAPE`  00030000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3350000000`
400`  CAPE`  00031000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3340000000`
400`  CAPE`  00032000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3360000000`
400`  CAPE`  00040000`  01`  `  `  7620000000`  7620000000`  7620000000`  7620000000`  `  `  `  3380000000`
400`  CAPL`  00010000`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010000`  0000304000
400`  CAPL`  00011000`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010010`  0000304000
400`  CAPL`  PL10000`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010000`  0000304000
400`  CAPL`  PL10010`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010010`  0000304000
400`  CAPL`  PL10020`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010020`  0000304000
400`  CAPL`  PL10030`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010030`  0000304000
400`  CAPL`  PL10040`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010040`  0000304000
400`  CAPL`  PL10050`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010050`  0000304000
400`  CAPL`  PL10060`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010060`  0000304000
400`  CAPL`  PL10070`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010070`  0000304000
400`  CAPL`  PL10080`  01`  `  `  `  `  `  0000766100`  `  `  `  0000010080`  0000304000
400`  CAPL`  PL20010`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020010`
400`  CAPL`  PL20020`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020020`
400`  CAPL`  PL20030`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020030`
400`  CAPL`  PL20040`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020040`
400`  CAPL`  PL20050`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020050`
400`  CAPL`  PL20060`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020060`
400`  CAPL`  PL20070`  01`  `  `  `  `  `  0000766200`  `  `  `  0000020070`
400`  CARS`  RS1030`  01`  `  `  0000570200`  0000570300`  0000670100`  0000741000`  `  `  `  0000103100`
400`  CARS`  RS1100`  01`  `  `  0000570000`  0000570100`  0000670000`  0000741000`  `  `  `  0000011000`
400`  CARS`  RS1102`  01`  `  `  0000570000`  0000570100`  0000670000`  0000741000`  `  `  `  0000011020`
400`  CARS`  RS1109`  01`  `  `  0000570000`  0000570100`  0000670000`  0000741000`  `  `  `  0000011090`
400`  CARS`  RS1200`  01`  `  `  0000570000`  0000570100`  0000670000`  0000741000`  `  `  `  0000012000`
400`  CARS`  RS1300`  01`  `  `  0000570000`  0000570100`  0000670000`  0000741000`  `  `  `  0000013000`
400`  CARS`  RS2000`  01`  `  `  0000570200`  0000570300`  0000670100`  0000741000`  `  `  `  0000020000`
400`  CARS`  RS2100`  01`  `  `  0000570200`  0000570300`  0000670100`  0000741000`  `  `  `  0000021000`
400`  CARS`  RS2200`  01`  `  `  0000570200`  0000570300`  0000670100`  0000741000`  `  `  `  0000022000`
400`  CARS`  RS2300`  01`  `  `  0000570200`  0000570300`  0000670100`  0000741000`  `  `  `  0000023000`
