MANDT [C(00006)]`KVEWE [C(00002)]`KAPPL [C(00004)]`KALSM [C(00012)]`STUNR [C(00006)]`ZAEHK [C(00006)]`KSCHL [C(00008)]`STUNB [C(00006)]`STUN2 [C(00006)]`KAUTO [C(00002)]`KOBED [C(00014)]`KZWIW [C(00002)]`KSTAT [C(00002)]`KOFRM [C(00014)]`KOFRA [C(00014)]`KVSL1 [C(00006)]`KVSL2 [C(00006)]`DRUKZ [C(00002)]`KOBLI [C(00002)]
400`  A`  CR`  CRP001`  335`  001`  CRIN`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP001`  335`  002`  CRLU`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP001`  999`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP002`  010`  000`  CRBP`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP002`  020`  000`  CRCC`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP002`  030`  000`  `  000`  000`  `  0000000`  Y`  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP002`  035`  001`  CRIN`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP002`  040`  001`  CRLU`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP002`  999`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  010`  000`  CRBP`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  020`  000`  CRPM`  010`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  110`  000`  CRWS`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  310`  001`  CRFR`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  310`  002`  CRHR`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  325`  000`  CRCW`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  335`  001`  CRIN`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  335`  002`  CRLU`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CR`  CRP003`  999`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CS`  SAP000`  110`  000`  A-B1`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CS`  SAP000`  120`  000`  A-B2`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CS`  SAP000`  190`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CS`  SAP000`  210`  000`  A-Z1`  190`  000`  `  0000000`  `  `  0000000`  0000000`  E11`  `  `
400`  A`  CS`  SAP000`  220`  000`  A-Z2`  190`  000`  `  0000000`  `  `  0000000`  0000000`  E12`  `  `
400`  A`  CS`  SAP000`  310`  000`  A-Z3`  210`  290`  `  0000000`  `  `  0000000`  0000000`  E21`  `  `
400`  A`  CS`  SAP000`  390`  000`  `  200`  380`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  CS`  SAP000`  400`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  F`  SDFC00`  100`  000`  FB00`  000`  000`  `  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC00`  110`  000`  FS00`  000`  000`  `  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC00`  190`  000`  FB20`  000`  000`  `  0000051`  `  `  0000090`  0000000`  `  `  S`
400`  A`  F`  SDFC00`  200`  000`  FB10`  000`  000`  X`  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC00`  300`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  F`  SDFC00`  400`  000`  FD00`  000`  000`  `  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC00`  410`  000`  FD10`  000`  000`  X`  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC00`  500`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  F`  SDFC00`  600`  000`  FT00`  000`  000`  `  0000051`  `  `  0000000`  0000051`  `  `  S`
400`  A`  F`  SDFC00`  950`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  F`  SDFC01`  100`  000`  MB00`  000`  000`  `  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC01`  110`  000`  MB01`  000`  000`  `  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC01`  190`  000`  FB20`  000`  000`  `  0000051`  `  `  0000090`  0000000`  `  `  S`
400`  A`  F`  SDFC01`  200`  000`  FB10`  000`  000`  X`  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC01`  300`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  F`  SDFC01`  400`  000`  FD00`  000`  000`  `  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC01`  410`  000`  FD10`  000`  000`  X`  0000051`  `  `  0000000`  0000000`  `  `  S`
400`  A`  F`  SDFC01`  500`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  F`  SDFC01`  600`  000`  FT00`  000`  000`  `  0000051`  `  `  0000000`  0000051`  `  `  S`
400`  A`  F`  SDFC01`  950`  000`  `  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y10`  `  `
400`  A`  KA`  1010PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y20`  `  `
400`  A`  KA`  1010PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y10`  `  `
400`  A`  KA`  1010PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y20`  `  `
400`  A`  KA`  1010PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1010PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y30`  `  `
400`  A`  KA`  1010PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y40`  `  `
400`  A`  KA`  1110PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1110PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YU1`  `  `
400`  A`  KA`  1110PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1110PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YU2`  `  `
400`  A`  KA`  1110PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1110PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1110PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YU1`  `  `
400`  A`  KA`  1110PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1110PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YU2`  `  `
400`  A`  KA`  1110PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1110PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YU3`  `  `
400`  A`  KA`  1110PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YU4`  `  `
400`  A`  KA`  1210PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1210PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y12`  `  `
400`  A`  KA`  1210PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1210PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y22`  `  `
400`  A`  KA`  1210PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1210PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1210PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y12`  `  `
400`  A`  KA`  1210PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1210PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y22`  `  `
400`  A`  KA`  1210PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1210PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y32`  `  `
400`  A`  KA`  1210PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y42`  `  `
400`  A`  KA`  1310PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1310PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y13`  `  `
400`  A`  KA`  1310PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1310PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y23`  `  `
400`  A`  KA`  1310PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1310PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1310PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y13`  `  `
400`  A`  KA`  1310PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1310PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y23`  `  `
400`  A`  KA`  1310PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1310PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y33`  `  `
400`  A`  KA`  1310PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y43`  `  `
400`  A`  KA`  1410PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1410PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YB1`  `  `
400`  A`  KA`  1410PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1410PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YB2`  `  `
400`  A`  KA`  1410PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1410PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1410PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YB1`  `  `
400`  A`  KA`  1410PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1410PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YB2`  `  `
400`  A`  KA`  1410PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1410PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YB3`  `  `
400`  A`  KA`  1410PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YB4`  `  `
400`  A`  KA`  1510PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1510PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YJ1`  `  `
400`  A`  KA`  1510PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1510PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YJ2`  `  `
400`  A`  KA`  1510PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1510PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1510PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YJ1`  `  `
400`  A`  KA`  1510PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1510PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YJ2`  `  `
400`  A`  KA`  1510PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1510PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YJ3`  `  `
400`  A`  KA`  1510PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YJ4`  `  `
400`  A`  KA`  1610PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1610PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YO1`  `  `
400`  A`  KA`  1610PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1610PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YO2`  `  `
400`  A`  KA`  1610PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1610PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1610PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YO1`  `  `
400`  A`  KA`  1610PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1610PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YO2`  `  `
400`  A`  KA`  1610PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1610PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YO3`  `  `
400`  A`  KA`  1610PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YO4`  `  `
400`  A`  KA`  1710PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1710PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y17`  `  `
400`  A`  KA`  1710PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1710PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y27`  `  `
400`  A`  KA`  1710PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1710PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1710PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y17`  `  `
400`  A`  KA`  1710PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1710PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y27`  `  `
400`  A`  KA`  1710PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1710PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y37`  `  `
400`  A`  KA`  1710PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y47`  `  `
400`  A`  KA`  1810PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1810PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YI1`  `  `
400`  A`  KA`  1810PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1810PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YI2`  `  `
400`  A`  KA`  1810PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1810PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1810PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YI1`  `  `
400`  A`  KA`  1810PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1810PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YI2`  `  `
400`  A`  KA`  1810PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1810PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YI3`  `  `
400`  A`  KA`  1810PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YI4`  `  `
400`  A`  KA`  1910PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1910PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y91`  `  `
400`  A`  KA`  1910PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1910PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y92`  `  `
400`  A`  KA`  1910PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1910PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1910PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y91`  `  `
400`  A`  KA`  1910PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1910PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y92`  `  `
400`  A`  KA`  1910PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  1910PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y93`  `  `
400`  A`  KA`  1910PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y94`  `  `
400`  A`  KA`  2010PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2010PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y1C`  `  `
400`  A`  KA`  2010PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2010PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y2C`  `  `
400`  A`  KA`  2010PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2010PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2010PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  Y1C`  `  `
400`  A`  KA`  2010PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2010PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  Y2C`  `  `
400`  A`  KA`  2010PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2010PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y3C`  `  `
400`  A`  KA`  2010PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  Y4C`  `  `
400`  A`  KA`  2110PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2110PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YH1`  `  `
400`  A`  KA`  2110PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2110PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YH2`  `  `
400`  A`  KA`  2110PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2110PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2110PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YH1`  `  `
400`  A`  KA`  2110PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2110PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YH2`  `  `
400`  A`  KA`  2110PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2110PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YH3`  `  `
400`  A`  KA`  2110PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YH4`  `  `
400`  A`  KA`  2210PC`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2210PC`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YC1`  `  `
400`  A`  KA`  2210PC`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2210PC`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YC2`  `  `
400`  A`  KA`  2210PC`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2210PP`  100`  000`  Y001`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2210PP`  109`  000`  YOH1`  100`  000`  `  0000000`  `  `  0000000`  0000000`  YC1`  `  `
400`  A`  KA`  2210PP`  200`  000`  Y002`  000`  000`  `  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2210PP`  209`  000`  YOH2`  200`  000`  `  0000000`  `  `  0000000`  0000000`  YC2`  `  `
400`  A`  KA`  2210PP`  300`  000`  `  000`  000`  X`  0000000`  `  `  0000000`  0000000`  `  `  `
400`  A`  KA`  2210PP`  305`  000`  YOH3`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YC3`  `  `
400`  A`  KA`  2210PP`  306`  000`  YOH4`  300`  000`  `  0000000`  `  `  0000000`  0000000`  YC4`  `  `
