MANDT [C(00006)]`KAPPL [C(00004)]`KSCHL [C(00008)]`KRECH [C(00002)]`KZBZG [C(00002)]`KNTYP [C(00002)]`KONAU [C(00002)]`KMANU [C(00002)]`GRZGF [C(00008)]`GRLNR [C(00014)]`GRMEN [C(00006)]`GANZZ [C(00002)]`KGRPE [C(00002)]`KRELI [C(00002)]`KDUPL [C(00002)]`KRUEK [C(00002)]`KOUPD [C(00002)]`SOSTA [C(00002)]`KOFRS [C(00014)]`KALSM [C(00012)]`KZNEP [C(00002)]`KOAID [C(00002)]`KKOPF [C(00002)]`KPOSI [C(00002)]`KNEGA [C(00002)]`TXPRF [C(00002)]`KSTPR [C(00002)]`KAEND_BTR [C(00002)]`KAEND_WRT [C(00002)]`KAEND_UFK [C(00002)]`KAEND_RCH [C(00002)]`KAEND_LOE [C(00002)]`KAEND_MEH [C(00002)]`IDXUP [C(00002)]`RUKOR [C(00002)]`BOVER [C(00002)]`KPRDT [C(00002)]`STFKZ [C(00002)]`PRECH [C(00002)]`BNKWE [C(00002)]`AKTKO [C(00002)]`VKKAL [C(00002)]`VKOBL [C(00002)]`RKAPPL [C(00004)]`RKSCHL [C(00008)]`BERGL [C(00002)]`VHART [C(00008)]`RDIFA [C(00002)]`KFKIV [C(00002)]`KVARC [C(00002)]`KMENG [C(00002)]`MDFLG [C(00002)]`KTREL [C(00002)]`BNKTK [C(00002)]`KFRST [C(00002)]`TXTGR [C(00004)]`TDID [C(00008)]`KDELE [C(00002)]`KBFLAG [X(00002)]`OIGRNET [C(00002)]`OIINVCYC [C(00002)]`OIREPORT [C(00016)]`OIHEAD [C(00006)]`OIITEM [C(00006)]`OIERRHAN [C(00006)]`OIDATA [C(00006)]`OIA_SPLTIV [C(00002)]`OIRCONDCL [C(00002)]`OIU_EP [C(00002)]`WTY_KONDM [C(00004)]`WTY_KATEG [C(00004)]
400`  F`  FD10`  B`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  X`  `  `  `  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  FLTL`  T`  `  `  `  `  `  0000001`  `  `  X`  `  `  `  `  `  0000000`  `  `  B`  `  X`  `  `  `  `  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  A`  `  X`  `  `  `  2`  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  FS00`  S`  S`  `  `  `  `  0000001`  `  `  X`  `  `  `  `  `  0000000`  `  `  B`  `  X`  `  `  `  X`  X`  `  `  X`  `  `  `  `  `  B`  `  `  `  `  `  `  `  C`  0002`  X`  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  FS01`  T`  `  `  `  C`  `  0000010`  `  `  X`  `  `  `  `  `  0000000`  `  `  B`  `  X`  `  `  `  `  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  C`  0002`  X`  `  `  `  3`  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  FT00`  A`  `  D`  `  `  `  0000000`  `  `  X`  `  `  `  `  `  0000000`  `  `  D`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  MB00`  T`  `  `  `  C`  `  0000001`  `  `  X`  `  `  `  `  `  0000000`  `  `  B`  `  X`  `  `  `  `  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  D`  `  X`  `  `  `  2`  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  MB01`  T`  `  `  `  C`  `  0000001`  `  `  X`  `  `  `  `  `  0000000`  `  `  B`  `  X`  `  `  `  `  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  F`  MB00`  D`  `  X`  `  `  `  2`  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  F`  SP00`  B`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  H`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  77JJ`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  77OH`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  B000`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  B001`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  B002`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  B010`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  B090`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  B101`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C000`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C001`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C002`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C003`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C010`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C011`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C012`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C013`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C020`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C021`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C022`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C023`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C030`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C031`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C032`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C033`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C040`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C041`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C042`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C043`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C050`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C051`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C052`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C053`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C060`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C061`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C062`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C063`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C070`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C080`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C100`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C110`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C120`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C130`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C140`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C150`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C160`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C170`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C180`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  C801`  C`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  L001`  B`  `  L`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  T001`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  T002`  A`  `  `  `  `  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  TM01`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  TM02`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
400`  KA`  TM03`  B`  `  K`  `  D`  `  0000000`  `  `  `  `  `  `  `  `  0000000`  `  `  A`  `  X`  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  `  0000`  `  0`  `  000`  000`  000`  000`  `  `  `  `
