MANDT [C(00006)]`AFARSL [C(00008)]`GBEGIN [C(00002)]`AFATYP [C(00002)]`XAFAUT [C(00002)]`DEGFAK [P(00003)]`MAXPRZ [P(00007)]`MINPRZ [P(00007)]`UMAFSL [C(00008)]`UMRPRZ [P(00003)]`XSTILL [C(00002)]`XENDAU [C(00002)]`XUNTNL [C(00002)]`XEFDAU [C(00002)]`PERBZU [C(00004)]`PERBNA [C(00004)]`PERBAB [C(00004)]`PERBUM [C(00004)]`XDAILY [C(00002)]`XLIFEC [C(00002)]`XAFNAH [C(00002)]`XBZDAT [C(00002)]`UMSTM [C(00002)]`AFACLA [C(00002)]`AFAMET [C(00002)]`XRAFA [C(00002)]`MSFAKR [C(00002)]`SCHROTT [C(00002)]
400`  1050`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  0`  1`  D`  `  `  0
400`  105A`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  04`  06`  05`  05`  `  `  `  `  0`  1`  D`  `  `  0
400`  1060`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  `  1`  D`  `  `  0
400`  106A`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  D`  `  `  0
400`  106D`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  D`  `  `  0
400`  1070`  3`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1080`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1090`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  10D0`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  X`  `  `  `  `  1`  D`  `  `  0
400`  10J0`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  11`  11`  `  `  `  `  0`  3`  D`  `  `  0
400`  1100`  3`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1110`  3`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1120`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  2`  D`  `  `  0
400`  1130`  3`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1140`  3`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1150`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1160`  3`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  5`  1`  D`  `  `  0
400`  1170`  3`  N`  X`  0 `  0 `  0 `  1010`  50 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1174`  3`  N`  X`  0 `  0 `  0 `  0015`  43 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1175`  3`  N`  X`  0 `  0 `  0 `  0015`  45 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1176`  3`  N`  X`  0 `  0 `  0 `  1020`  47 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1177`  3`  N`  X`  0 `  0 `  0 `  0015`  49 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1178`  3`  N`  X`  0 `  0 `  0 `  0015`  49 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1179`  3`  N`  X`  0 `  0 `  0 `  0015`  79 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  2`  1`  P`  `  `  0
400`  1180`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  02`  02`  `  `  `  `  `  1`  D`  `  `  0
400`  1210`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1220`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1230`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1240`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1250`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  2`  P`  `  `  0
400`  1260`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1270`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1280`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  P`  `  `  0
400`  1500`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1501`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1502`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1503`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1504`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1505`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1506`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1507`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1508`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1509`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1510`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1511`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1512`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1513`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1514`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  1601`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1602`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1603`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1604`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1605`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1606`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1607`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1610`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1614`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1615`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1620`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1625`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  1633`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  01`  01`  X`  `  `  `  `  1`  P`  `  `  0
400`  2000`  2`  N`  X`  3 `  30 `  0 `  1010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  1`  2`  D`  `  `  0
400`  2001`  2`  N`  X`  3 `  30 `  0 `  1015`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  1`  2`  D`  `  `  0
400`  200A`  2`  N`  X`  3 `  0 `  0 `  0010`  0 `  `  X`  `  `  01`  01`  11`  11`  `  `  `  `  5`  2`  D`  `  `  0
400`  200F`  2`  N`  X`  3 `  0 `  0 `  1012`  0 `  `  X`  `  `  01`  01`  01`  01`  `  `  `  `  1`  2`  D`  `  `  0
400`  2010`  2`  N`  X`  2 `  25 `  0 `  1010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  1`  2`  D`  `  `  0
400`  201F`  2`  N`  X`  2 `  37 `  1 `  1012`  0 `  `  X`  `  `  01`  01`  01`  01`  `  `  `  `  1`  2`  D`  `  `  0
400`  2020`  2`  N`  X`  2 `  20 `  0 `  1010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  1`  2`  D`  `  `  0
400`  202A`  2`  N`  X`  2 `  0 `  0 `  0010`  0 `  `  X`  `  `  01`  01`  11`  11`  `  `  `  `  5`  2`  D`  `  `  0
400`  202B`  2`  N`  X`  2 `  20 `  0 `  1040`  0 `  `  `  `  `  04`  06`  02`  02`  `  `  `  `  1`  2`  D`  `  `  0
400`  202F`  2`  N`  X`  2 `  40 `  33 `  1012`  0 `  `  X`  `  `  01`  01`  01`  01`  `  `  `  `  1`  2`  D`  `  `  0
400`  2030`  2`  N`  X`  1 `  15 `  0 `  1010`  0 `  `  X`  `  `  04`  06`  02`  02`  `  `  `  `  1`  2`  D`  `  `  0
400`  203F`  2`  N`  X`  1 `  50 `  37 `  1012`  0 `  `  X`  `  `  01`  01`  01`  01`  `  `  `  `  1`  2`  D`  `  `  0
400`  2040`  2`  N`  X`  0 `  10 `  10 `  `  0 `  `  `  `  `  01`  01`  01`  01`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2050`  2`  N`  X`  0 `  20 `  20 `  1040`  0 `  `  X`  `  `  01`  01`  01`  01`  `  `  `  `  4`  2`  P`  X`  `  0
400`  2060`  2`  N`  X`  0 `  30 `  30 `  1040`  0 `  `  X`  `  `  01`  01`  01`  01`  `  `  `  `  4`  2`  P`  X`  `  0
400`  2101`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2102`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2103`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2104`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2106`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2107`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2108`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2115`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2120`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2125`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  `  `  0
400`  2130`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2140`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2145`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  2`  P`  X`  `  0
400`  2710`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  2`  P`  X`  `  0
400`  2720`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  2`  P`  X`  `  0
400`  2730`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  `  2`  P`  X`  `  0
400`  2740`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  `  2`  P`  X`  `  0
400`  2750`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  2`  P`  X`  `  0
400`  2760`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  `  2`  P`  X`  `  0
400`  2770`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  5`  2`  P`  X`  `  0
400`  2780`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  2`  P`  X`  `  0
400`  2790`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  2`  P`  X`  `  0
400`  27D1`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  5`  2`  P`  X`  `  0
400`  27D2`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  5`  2`  P`  X`  `  0
400`  27D3`  2`  N`  X`  0 `  0 `  0 `  0010`  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  5`  2`  P`  X`  `  0
400`  2800`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  04`  06`  02`  02`  `  `  `  `  `  2`  P`  X`  `  0
400`  2810`  2`  N`  `  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  1`  P`  X`  `  0
400`  2850`  2`  N`  `  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  3`  P`  `  `  0
400`  2851`  2`  N`  `  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  3`  P`  `  `  0
400`  2910`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  01`  06`  02`  02`  `  `  `  `  `  2`  A`  `  `  0
400`  2JPN`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  01`  11`  11`  `  `  `  `  `  2`  J`  `  `  0
400`  3010`  2`  N`  `  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  3100`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  01`  06`  02`  02`  `  `  `  `  `  3`  S`  `  `  0
400`  3110`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  3`  T`  `  `  0
400`  3120`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  01`  06`  02`  02`  `  `  `  `  `  3`  T`  `  `  0
400`  4010`  3`  S`  `  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5030`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5050`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  G`  `  `  0
400`  5060`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5070`  1`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5080`  1`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5090`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5092`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5094`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5100`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  G`  `  `  0
400`  5110`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  G`  `  `  0
400`  5120`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  P`  `  `  0
400`  5130`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  3`  G`  `  `  0
400`  5300`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  1`  G`  `  `  0
400`  5350`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  1`  G`  `  `  0
400`  5360`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  02`  02`  `  `  `  `  `  `  G`  `  `  0
400`  550A`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  08`  08`  06`  06`  `  `  `  `  `  1`  P`  `  `  0
400`  555A`  3`  S`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  06`  06`  06`  06`  `  `  `  `  `  3`  P`  `  `  0
400`  9000`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  L`  `  `  0
400`  9100`  2`  Z`  X`  0 `  0 `  0 `  `  0 `  `  `  `  `  01`  06`  02`  02`  `  `  `  `  `  1`  L`  `  `  0
400`  A003`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  03`  06`  02`  02`  `  `  `  `  0`  1`  P`  `  `  0
400`  A005`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A010`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15A`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15B`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15C`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15D`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15E`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15F`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
400`  A15G`  2`  N`  X`  0 `  0 `  0 `  `  0 `  `  X`  `  `  06`  06`  06`  06`  `  `  `  `  0`  1`  P`  `  `  0
