MANDT [C(00006)]`BUKRS [C(00008)]`XBLDAT [C(00002)]`XBUKRS [C(00002)]`XXBLNR [C(00002)]
400`  0001`  X`  X`  X
400`  0002`  X`  X`  X
400`  0007`  X`  X`  X
400`  0077`  `  `
400`  0085`  X`  X`  X
400`  0797`  X`  X`  X
400`  0929`  X`  X`  X
400`  0AES`  X`  X`  X
400`  1006`  X`  X`  X
400`  1008`  X`  X`  X
400`  1010`  X`  X`  X
400`  1110`  X`  X`  X
400`  1210`  X`  X`  X
400`  1310`  X`  X`  X
400`  1320`  X`  X`  X
400`  1410`  X`  X`  X
400`  1510`  X`  X`  X
400`  1610`  X`  X`  X
400`  1710`  X`  X`  X
400`  1810`  X`  X`  X
400`  1818`  X`  X`  X
400`  1819`  X`  X`  X
400`  1910`  X`  X`  X
400`  2006`  X`  X`  X
400`  2007`  X`  X`  X
400`  2009`  X`  X`  X
400`  2010`  X`  X`  X
400`  2020`  X`  X`  X
400`  2021`  X`  X`  X
400`  2030`  X`  X`  X
400`  2110`  X`  X`  X
400`  2210`  X`  X`  X
400`  2310`  X`  X`  X
400`  2410`  X`  X`  X
400`  2510`  X`  X`  X
400`  2610`  X`  X`  X
400`  2810`  X`  X`  X
400`  2910`  X`  X`  X
400`  299`  X`  X`  X
400`  3000`  `  `
400`  3006`  X`  X`  X
400`  3010`  X`  X`  X
400`  3030`  X`  X`  X
400`  3031`  X`  X`  X
400`  3032`  X`  X`  X
400`  3210`  X`  X`  X
400`  3310`  X`  X`  X
400`  3510`  X`  X`  X
400`  3610`  X`  X`  X
400`  3710`  X`  X`  X
400`  3910`  X`  X`  X
400`  4210`  X`  X`  X
400`  4310`  X`  X`  X
400`  4410`  X`  X`  X
400`  4450`  X`  X`  X
400`  4510`  X`  X`  X
400`  5110`  X`  X`  X
400`  5410`  X`  X`  X
400`  5510`  `  `
400`  5810`  X`  X`  X
400`  5910`  X`  X`  X
400`  6110`  X`  X`  X
400`  6210`  X`  X`  X
400`  6310`  X`  X`  X
400`  6410`  X`  X`  X
400`  6600`  X`  X`  X
400`  6699`  X`  X`  X
400`  6800`  `  `
400`  6810`  X`  X`  X
400`  6910`  X`  X`  X
400`  7000`  X`  X`  X
400`  7010`  X`  X`  X
400`  7K10`  X`  X`  X
400`  8570`  X`  X`  X
400`  8999`  X`  X`  X
400`  9399`  X`  X`  X
400`  93A9`  `  `
400`  9700`  `  `
400`  9800`  X`  X`  X
400`  9801`  X`  X`  X
400`  9919`  X`  X`  X
400`  9994`  X`  X`  X
400`  9999`  X`  X`  X
400`  A001`  X`  X`  X
400`  A002`  X`  X`  X
400`  A003`  X`  X`  X
400`  A026`  X`  X`  X
400`  A101`  X`  X`  X
400`  AA01`  X`  X`  X
400`  AA02`  X`  X`  X
400`  AR00`  X`  X`  X
400`  AR10`  X`  X`  X
400`  B001`  `  `
400`  BJDM`  `  `
400`  CD01`  X`  X`  X
400`  CD02`  X`  X`  X
400`  CM00`  X`  X`  X
400`  CN02`  X`  X`  X
400`  DA01`  X`  X`  X
400`  DDDD`  X`  X`  X
400`  DE88`  X`  X`  X
400`  F001`  X`  X`  X
400`  G011`  `  `
400`  H601`  X`  X`  X
400`  HHHH`  X`  X`  X
400`  HXGS`  X`  X`  X
400`  J001`  `  `
400`  K001`  X`  X`  X
400`  L01`  `  `
400`  LIU1`  X`  X`  X
400`  LL00`  X`  X`  X
400`  M008`  `  `
400`  PCC1`  X`  X`  X
400`  R100`  X`  X`  X
400`  RECO`  X`  X`  X
400`  REOB`  X`  X`  X
400`  RERF`  X`  X`  X
400`  S001`  `  `
400`  S100`  X`  X`  X
400`  S200`  X`  X`  X
400`  S300`  X`  X`  X
400`  SAIC`  X`  X`  X
400`  SNOW`  X`  X`  X
400`  T100`  `  `
400`  TAKU`  X`  X`  X
400`  US01`  `  `
400`  W002`  X`  X`  X
400`  X999`  `  `
400`  XN88`  X`  X`  X
400`  XXGS`  X`  X`  X
400`  Y001`  X`  X`  X
400`  Z500`  X`  X`  X
400`  Z501`  X`  X`  X
400`  Z510`  X`  X`  X
400`  ZJ01`  X`  X`  X
400`  ZJSX`  X`  X`  X
400`  ZS01`  X`  X`  X
400`  ZSAP`  `  `
400`  ZW02`  X`  X`  X
400`  ZYF1`  X`  X`  X
400`  ZZ02`  X`  X`  X
400`  ZZZZ`  X`  X`  X
