AFABER [C(00004)]`AFAPL [C(00008)]`BUHBKT [C(00002)]`MANDT [C(00006)]
01`  0077`  1`  400
01`  0AR`  1`  400
10`  0AR`  1`  400
11`  0AR`  1`  400
01`  0AT`  1`  400
55`  0AT`  1`  400
56`  0AT`  1`  400
57`  0AT`  1`  400
58`  0AT`  1`  400
59`  0AT`  1`  400
01`  0AU`  1`  400
01`  0BE`  1`  400
01`  0BR`  1`  400
10`  0BR`  1`  400
11`  0BR`  1`  400
13`  0BR`  1`  400
01`  0CA`  1`  400
51`  0CA`  1`  400
01`  0CH`  1`  400
51`  0CH`  1`  400
01`  0CL`  1`  400
01`  0CN`  1`  400
01`  0CO`  1`  400
02`  0CO`  1`  400
01`  0CZ`  1`  400
01`  0DE`  1`  400
51`  0DE`  1`  400
01`  0DK`  1`  400
51`  0DK`  1`  400
01`  0ES`  1`  400
51`  0ES`  1`  400
01`  0FI`  1`  400
51`  0FI`  1`  400
01`  0FR`  1`  400
51`  0FR`  1`  400
01`  0GB`  1`  400
51`  0GB`  1`  400
01`  0HK`  1`  400
51`  0HK`  1`  400
01`  0HU`  1`  400
01`  0IE`  1`  400
51`  0IE`  1`  400
01`  0IN`  1`  400
51`  0IN`  1`  400
01`  0IT`  1`  400
01`  0JP`  1`  400
41`  0JP`  1`  400
51`  0JP`  1`  400
01`  0KR`  1`  400
01`  0LU`  1`  400
01`  0MX`  1`  400
03`  0MX`  1`  400
01`  0MY`  1`  400
01`  0NL`  1`  400
01`  0NZ`  1`  400
01`  0PE`  1`  400
02`  0PE`  1`  400
01`  0PH`  1`  400
01`  0PL`  1`  400
01`  0PT`  1`  400
51`  0PT`  1`  400
01`  0RS`  1`  400
01`  0RU`  1`  400
01`  0SE`  1`  400
01`  0SG`  1`  400
01`  0SK`  1`  400
01`  0TH`  1`  400
01`  0TR`  1`  400
01`  0TW`  1`  400
01`  0UA`  1`  400
01`  0US`  1`  400
01`  0VE`  1`  400
03`  0VE`  1`  400
01`  0ZA`  1`  400
51`  0ZA`  1`  400
01`  1010`  1`  400
32`  1010`  1`  400
01`  1110`  1`  400
32`  1110`  1`  400
01`  1210`  1`  400
32`  1210`  1`  400
01`  1310`  1`  400
32`  1310`  1`  400
01`  1410`  1`  400
32`  1410`  1`  400
01`  1510`  1`  400
32`  1510`  1`  400
01`  1610`  1`  400
32`  1610`  1`  400
01`  1710`  1`  400
32`  1710`  1`  400
01`  1810`  1`  400
32`  1810`  1`  400
01`  1910`  1`  400
32`  1910`  1`  400
01`  2011`  1`  400
01`  2018`  1`  400
01`  2110`  1`  400
32`  2110`  1`  400
01`  2210`  1`  400
32`  2210`  1`  400
01`  2301`  1`  400
01`  2310`  1`  400
32`  2310`  1`  400
01`  2410`  1`  400
32`  2410`  1`  400
01`  2510`  1`  400
32`  2510`  1`  400
01`  2610`  1`  400
32`  2610`  1`  400
01`  2810`  1`  400
32`  2810`  1`  400
01`  2910`  1`  400
32`  2910`  1`  400
01`  3010`  1`  400
32`  3010`  1`  400
01`  3210`  1`  400
32`  3210`  1`  400
01`  3310`  1`  400
32`  3310`  1`  400
01`  3510`  1`  400
32`  3510`  1`  400
01`  3610`  1`  400
32`  3610`  1`  400
01`  3710`  1`  400
32`  3710`  1`  400
01`  3910`  1`  400
32`  3910`  1`  400
01`  4010`  1`  400
80`  4010`  1`  400
01`  4020`  1`  400
32`  4020`  1`  400
01`  4030`  1`  400
80`  4030`  1`  400
01`  4040`  1`  400
32`  4040`  1`  400
01`  4210`  1`  400
32`  4210`  1`  400
01`  4310`  1`  400
32`  4310`  1`  400
01`  4410`  1`  400
32`  4410`  1`  400
01`  4510`  1`  400
32`  4510`  1`  400
01`  5110`  1`  400
32`  5110`  1`  400
01`  5410`  1`  400
32`  5410`  1`  400
01`  5510`  1`  400
32`  5510`  1`  400
01`  5810`  1`  400
32`  5810`  1`  400
01`  5910`  1`  400
32`  5910`  1`  400
01`  6110`  1`  400
32`  6110`  1`  400
01`  6210`  1`  400
32`  6210`  1`  400
01`  6310`  1`  400
32`  6310`  1`  400
01`  6410`  1`  400
32`  6410`  1`  400
01`  6910`  1`  400
32`  6910`  1`  400
01`  7000`  1`  400
01`  7999`  1`  400
01`  7K10`  1`  400
32`  7K10`  1`  400
01`  AAA2`  1`  400
01`  AR88`  1`  400
01`  BJDM`  1`  400
01`  CN02`  1`  400
01`  CPCN`  1`  400
01`  HD01`  1`  400
01`  L000`  1`  400
01`  LCN`  1`  400
01`  LL02`  1`  400
01`  M009`  1`  400
01`  M110`  1`  400
01`  TM99`  1`  400
40`  TM99`  1`  400
01`  TMHK`  1`  400
01`  XXGS`  1`  400
01`  YTLY`  1`  400
01`  Z010`  1`  400
01`  ZJP`  1`  400
41`  ZJP`  1`  400
51`  ZJP`  1`  400
01`  ZP00`  1`  400
01`  ZZSY`  1`  400
