MANDT [C(00006)]`AFAPL [C(00008)]`AFASL [C(00008)]`ANHWSL [C(00006)]
400`  0077`  0000`
400`  0077`  77ZJ`  C77
400`  0077`  DG20`
400`  0077`  DG25`
400`  0077`  DG30`
400`  0077`  GL20`
400`  0077`  GL25`
400`  0077`  GWG`
400`  0077`  LINA`
400`  0077`  LINB`
400`  0077`  LINC`
400`  0077`  LINI`
400`  0077`  LINJ`
400`  0077`  LINK`
400`  0077`  LINR`
400`  0077`  LINS`
400`  0077`  LINU`
400`  0077`  MANU`
400`  0077`  STCK`
400`  0AR`  0000`
400`  0AR`  DG20`
400`  0AR`  DG25`
400`  0AR`  DG30`
400`  0AR`  GD10`
400`  0AR`  GD35`
400`  0AR`  GD50`
400`  0AR`  GD70`
400`  0AR`  GL20`
400`  0AR`  GL25`
400`  0AR`  GWG`
400`  0AR`  LINA`
400`  0AR`  LINB`
400`  0AR`  LINC`
400`  0AR`  LINI`
400`  0AR`  LINJ`
400`  0AR`  LINK`
400`  0AR`  LINR`
400`  0AR`  LINS`
400`  0AR`  LINU`
400`  0AR`  MANU`
400`  0AR`  RV10`
400`  0AR`  S7DA`
400`  0AR`  S7DB`
400`  0AR`  S7DC`
400`  0AR`  S7GD`
400`  0AR`  S7GL`
400`  0AR`  SBLA`
400`  0AR`  SBLB`
400`  0AR`  SFE1`
400`  0AR`  SFE4`
400`  0AR`  SFEB`
400`  0AR`  SFG4`
400`  0AR`  SFGB`
400`  0AR`  SFGN`
400`  0AR`  SMAN`
400`  0AR`  SNFB`
400`  0AR`  SNFG`
400`  0AR`  SNFU`
400`  0AR`  SNFV`
400`  0AR`  SNFW`
400`  0AR`  STCK`
400`  0AR`  SZR3`
400`  0AR`  SZR5`
400`  0AR`  VD20`  VRM
400`  0AR`  VD25`  VRM
400`  0AR`  VD30`  VRM
400`  0AR`  VGWG`
400`  0AR`  VLIN`  VRM
400`  0AT`  0000`
400`  0AT`  GWG`
400`  0AT`  IFBA`
400`  0AT`  LINA`
400`  0AT`  LINB`
400`  0AT`  LINI`
400`  0AT`  LINJ`
400`  0AT`  LINK`
400`  0AT`  LINP`
400`  0AT`  LINR`
400`  0AT`  LINU`
400`  0AT`  SMAN`
400`  0AT`  VERA`  VRA
400`  0AT`  VERR`  VRA
400`  0AU`  0000`
400`  0AU`  DG20`
400`  0AU`  DG30`
400`  0AU`  GWG`
400`  0AU`  LEAS`
400`  0AU`  LINA`
400`  0AU`  MANU`
400`  0AU`  STCK`
400`  0BE`  0000`
400`  0BE`  DG20`
400`  0BE`  LINA`
400`  0BE`  LINB`
400`  0BE`  LINC`
400`  0BE`  LINK`
400`  0BE`  LINR`
400`  0BE`  LINV`
400`  0BE`  MANU`
400`  0BE`  STCK`
400`  0BR`  0000`
400`  0BR`  CIAP`
400`  0BR`  GWG`
400`  0BR`  LINA`
400`  0BR`  LINB`
400`  0BR`  LINI`
400`  0BR`  LINJ`
400`  0BR`  LINK`
400`  0BR`  LINP`
400`  0BR`  LINR`
400`  0BR`  LINU`
400`  0BR`  SMAN`
400`  0BR`  VERA`  VRA
400`  0BR`  VERR`  VRA
400`  0CA`  0000`
400`  0CA`  DG20`
400`  0CA`  DG25`
400`  0CA`  DG30`
400`  0CA`  GD10`
400`  0CA`  GD35`
400`  0CA`  GD50`
400`  0CA`  GD70`
400`  0CA`  GL20`
400`  0CA`  GL25`
400`  0CA`  GWG`
400`  0CA`  LINA`
400`  0CA`  LINB`
400`  0CA`  LINC`
400`  0CA`  LINI`
400`  0CA`  LINJ`
400`  0CA`  LINK`
400`  0CA`  LINR`
400`  0CA`  LINS`
400`  0CA`  LINU`
400`  0CA`  MANU`
400`  0CA`  STCK`
400`  0CH`  0000`
400`  0CH`  D015`
400`  0CH`  D020`
400`  0CH`  D030`
400`  0CH`  D040`
400`  0CH`  D060`
400`  0CH`  D070`
400`  0CH`  D080`
400`  0CH`  D150`
400`  0CH`  D200`
400`  0CH`  D250`
400`  0CH`  D300`
400`  0CH`  D400`
400`  0CH`  D450`
400`  0CH`  DU50`
400`  0CH`  GWG`
400`  0CH`  L007`
400`  0CH`  L010`
400`  0CH`  L015`
400`  0CH`  L020`
400`  0CH`  L030`
400`  0CH`  L035`
400`  0CH`  L040`
400`  0CH`  L075`
400`  0CH`  L100`
400`  0CH`  L125`
400`  0CH`  L150`
400`  0CH`  L200`
400`  0CH`  L225`
400`  0CH`  LINK`
400`  0CH`  LINP`
400`  0CH`  LINR`
400`  0CH`  LINV`
400`  0CH`  LU04`
400`  0CH`  MANU`
400`  0CH`  STCK`
400`  0CL`  0000`
400`  0CL`  CL01`
400`  0CL`  CL02`  CL1
400`  0CL`  CL03`
400`  0CL`  GWG`
400`  0CL`  MANU`
400`  0CN`  0000`
400`  0CN`  DG20`
400`  0CN`  DG25`
400`  0CN`  DG30`
400`  0CN`  GL20`
400`  0CN`  GL25`
400`  0CN`  GWG`
400`  0CN`  LINA`
400`  0CN`  LINB`
400`  0CN`  LINC`
400`  0CN`  LINI`
400`  0CN`  LINJ`
400`  0CN`  LINK`
400`  0CN`  LINR`
400`  0CN`  LINS`
400`  0CN`  LINU`
400`  0CN`  MANU`
400`  0CN`  STCK`
400`  0CO`  0000`
400`  0CO`  CO01`
400`  0CO`  CO02`
400`  0CO`  CO03`
400`  0CO`  CO04`
400`  0CO`  CO05`
400`  0CO`  DG20`
400`  0CO`  DG25`
400`  0CO`  DG30`
400`  0CO`  GD10`
400`  0CO`  GD35`
400`  0CO`  GD50`
400`  0CO`  GWG`
400`  0CO`  MANU`
400`  0CO`  STCK`
400`  0CZ`  0000`
400`  0CZ`  CA00`
400`  0CZ`  CL04`
400`  0CZ`  CL08`
400`  0CZ`  CL15`
400`  0CZ`  CL30`
400`  0CZ`  CL45`
400`  0CZ`  DG20`
400`  0CZ`  DG25`
400`  0CZ`  DG30`
400`  0CZ`  DIG4`
400`  0CZ`  GD10`
400`  0CZ`  GL20`
400`  0CZ`  GWG`
400`  0CZ`  LINA`
400`  0CZ`  LINB`
400`  0CZ`  LINC`
400`  0CZ`  LINK`
400`  0CZ`  LINR`
400`  0CZ`  LINS`
400`  0CZ`  LINV`
400`  0CZ`  LINW`
400`  0CZ`  MANU`
400`  0CZ`  STCK`
400`  0DE`  0000`
400`  0DE`  DG20`
400`  0DE`  DG25`
400`  0DE`  DG30`
400`  0DE`  GD10`
400`  0DE`  GD35`
400`  0DE`  GD40`
400`  0DE`  GD50`
400`  0DE`  GD70`
400`  0DE`  GL20`
400`  0DE`  GL25`
400`  0DE`  GL30`
400`  0DE`  GL40`
400`  0DE`  GWG`
400`  0DE`  GWGS`
400`  0DE`  LINA`
400`  0DE`  LINB`
400`  0DE`  LINC`
400`  0DE`  LINI`
400`  0DE`  LINJ`
400`  0DE`  LINK`
400`  0DE`  LINR`
400`  0DE`  LINS`
400`  0DE`  LINU`
400`  0DE`  MANU`
400`  0DE`  S7DA`
400`  0DE`  S7DB`
400`  0DE`  S7DC`
400`  0DE`  S7G2`
400`  0DE`  S7GD`
400`  0DE`  S7GL`
400`  0DE`  SBLA`
400`  0DE`  SBLB`
400`  0DE`  SFE1`
400`  0DE`  SFE4`
400`  0DE`  SFEB`
400`  0DE`  SFG4`
400`  0DE`  SFGB`
400`  0DE`  SFGN`
400`  0DE`  SMAN`
400`  0DE`  SNFB`
400`  0DE`  SNFG`
400`  0DE`  SNFU`
400`  0DE`  SNFV`
400`  0DE`  SNFW`
400`  0DE`  STCK`
400`  0DK`  0000`
400`  0DK`  DG20`
400`  0DK`  DG25`
400`  0DK`  DG30`
400`  0DK`  GD40`
400`  0DK`  GD60`
400`  0DK`  GD80`
400`  0DK`  GL20`
400`  0DK`  GL25`
400`  0DK`  GWG`
400`  0DK`  LI30`
400`  0DK`  LINA`
400`  0DK`  LINB`
400`  0DK`  LINC`
400`  0DK`  LINI`
400`  0DK`  LINJ`
400`  0DK`  LINK`
400`  0DK`  LINL`
400`  0DK`  LINR`
400`  0DK`  LINS`
400`  0DK`  LINT`
400`  0DK`  LINU`
400`  0DK`  MANU`
400`  0ES`  0000`
400`  0ES`  DG20`
400`  0ES`  DG30`
400`  0ES`  GD10`
400`  0ES`  GWG`
400`  0ES`  LINA`
400`  0ES`  LINB`
400`  0ES`  LINC`
400`  0ES`  LINK`
400`  0ES`  LINR`
400`  0ES`  LINS`
400`  0ES`  LINV`
400`  0ES`  LINW`
400`  0ES`  STCK`
400`  0FI`  0000`
400`  0FI`  DE04`
400`  0FI`  DE07`
400`  0FI`  DE20`
400`  0FI`  DE25`
400`  0FI`  DE30`
400`  0FI`  DG04`
400`  0FI`  DG20`
400`  0FI`  DG25`
400`  0FI`  DG30`
400`  0FI`  GD10`
400`  0FI`  GD35`
400`  0FI`  GD50`
400`  0FI`  GD70`
400`  0FI`  GL20`
400`  0FI`  GL25`
400`  0FI`  GWG`
400`  0FI`  LINA`
400`  0FI`  LINB`
400`  0FI`  LINC`
400`  0FI`  LIND`
400`  0FI`  LINE`
400`  0FI`  LINI`
400`  0FI`  LINJ`
400`  0FI`  LINK`
400`  0FI`  LINL`
400`  0FI`  LINR`
400`  0FI`  LINS`
400`  0FI`  LINU`
400`  0FI`  MANU`
400`  0FI`  SMAN`
400`  0FI`  STCK`
400`  0FI`  VD20`  VRM
400`  0FI`  VD25`  VRM
400`  0FI`  VD30`  VRM
400`  0FI`  VGWG`
400`  0FI`  VLIN`  VRM
400`  0FR`  0000`
400`  0FR`  AUTO`
400`  0FR`  DG15`
400`  0FR`  DG20`
400`  0FR`  DG25`
400`  0FR`  DG30`
400`  0FR`  DIG4`
400`  0FR`  GD10`
400`  0FR`  GWG`
400`  0FR`  LINE`
400`  0FR`  LINK`
400`  0FR`  LINR`
400`  0FR`  MANU`
400`  0FR`  SBLA`
400`  0FR`  SMAN`
400`  0FR`  STCK`
400`  0GB`  0000`
400`  0GB`  DG20`
400`  0GB`  DG25`
400`  0GB`  DG30`
400`  0GB`  DIG4`
400`  0GB`  GD10`
400`  0GB`  GD35`
400`  0GB`  GD50`
400`  0GB`  GD70`
400`  0GB`  GL20`
400`  0GB`  GL25`
400`  0GB`  GWG`
400`  0GB`  LEAS`
400`  0GB`  LINA`
400`  0GB`  LINB`
400`  0GB`  LINC`
400`  0GB`  LINK`
400`  0GB`  LINR`
400`  0GB`  LINS`
400`  0GB`  LINV`
400`  0GB`  LINW`
400`  0GB`  MANU`
400`  0GB`  S7DA`
400`  0GB`  S7DB`
400`  0GB`  S7GD`
400`  0GB`  S7GL`
400`  0GB`  SBLA`
400`  0GB`  SBLB`
400`  0GB`  SFE1`
400`  0GB`  SFE4`
400`  0GB`  SFG4`
400`  0GB`  SFGN`
400`  0GB`  STCK`
400`  0GB`  VD20`  VRM
400`  0GB`  VD25`  VRM
400`  0GB`  VD30`  VRM
400`  0GB`  VGWG`
400`  0GB`  VLIN`  VRM
400`  0HK`  0000`
400`  0HK`  GWG`
400`  0HK`  LEAS`
400`  0HK`  LINA`
400`  0HK`  LINB`
400`  0HK`  LINC`
400`  0HK`  LINK`
400`  0HK`  LINR`
400`  0HK`  LINS`
400`  0HK`  LINV`
400`  0HK`  LINW`
400`  0HK`  MANU`
400`  0HU`  0000`
400`  0HU`  GWG`
400`  0HU`  LH01`
400`  0HU`  LH02`
400`  0HU`  LH03`
400`  0HU`  LH04`
400`  0HU`  LH05`
400`  0HU`  LH06`
400`  0HU`  LH10`
400`  0HU`  LH14`
400`  0HU`  LH15`
400`  0HU`  LH16`
400`  0HU`  LH20`
400`  0HU`  LH25`
400`  0HU`  LH33`
400`  0HU`  LINA`
400`  0HU`  LINR`
400`  0IE`  0000`
400`  0IE`  DG20`
400`  0IE`  DG25`
400`  0IE`  DG30`
400`  0IE`  DIG4`
400`  0IE`  GD10`
400`  0IE`  GD35`
400`  0IE`  GD50`
400`  0IE`  GD70`
400`  0IE`  GL20`
400`  0IE`  GL25`
400`  0IE`  GWG`
400`  0IE`  LEAS`
400`  0IE`  LINA`
400`  0IE`  LINB`
400`  0IE`  LINC`
400`  0IE`  LINK`
400`  0IE`  LINR`
400`  0IE`  LINS`
400`  0IE`  LINV`
400`  0IE`  LINW`
400`  0IE`  MANU`
400`  0IE`  S7DA`
400`  0IE`  S7DB`
400`  0IE`  S7GD`
400`  0IE`  S7GL`
400`  0IE`  SBLA`
400`  0IE`  SBLB`
400`  0IE`  SFE1`
400`  0IE`  SFE4`
400`  0IE`  SFG4`
400`  0IE`  SFGN`
400`  0IE`  STCK`
400`  0IE`  VD20`  VRM
400`  0IE`  VD25`  VRM
400`  0IE`  VD30`  VRM
400`  0IE`  VGWG`
400`  0IE`  VLIN`  VRM
400`  0IN`  0000`
400`  0IN`  DG20`
400`  0IN`  DG25`
400`  0IN`  DG30`
400`  0IN`  DIG4`
400`  0IN`  GD10`
400`  0IN`  GD35`
400`  0IN`  GD50`
400`  0IN`  GD70`
400`  0IN`  GL20`
400`  0IN`  GL25`
400`  0IN`  GWG`
400`  0IN`  IN1`
400`  0IN`  IN2`
400`  0IN`  IN3`
400`  0IN`  IN4`
400`  0IN`  IN5`
400`  0IN`  IN6`
400`  0IN`  IN7`
400`  0IN`  IN8`
400`  0IN`  IN9`
400`  0IN`  LEAS`
400`  0IN`  LINA`
400`  0IN`  LINB`
400`  0IN`  LINC`
400`  0IN`  LINK`
400`  0IN`  LINR`
400`  0IN`  LINS`
400`  0IN`  LINV`
400`  0IN`  LINW`
400`  0IN`  MANU`
400`  0IN`  S7DA`
400`  0IN`  S7DB`
400`  0IN`  S7GD`
400`  0IN`  S7GL`
400`  0IN`  SBLA`
400`  0IN`  SBLB`
400`  0IN`  SFE1`
400`  0IN`  SFE4`
400`  0IN`  SFG4`
400`  0IN`  SFGN`
400`  0IN`  STCK`
400`  0IN`  VD20`  VRM
400`  0IN`  VD25`  VRM
400`  0IN`  VD30`  VRM
400`  0IN`  VGWG`
400`  0IN`  VLIN`  VRM
400`  0IT`  0000`
400`  0IT`  DG20`
400`  0IT`  DG30`
400`  0IT`  GWG`
400`  0IT`  IT10`
400`  0IT`  IT20`
400`  0IT`  IT30`
400`  0IT`  IT40`
