VORSL [C(00006)]`BUSTW [C(00008)]
FEX`  BNK
FRX`  BNK
KDM`  BNK
BSX`  MB0
PRD`  MB0
BSV`  MB0
BSX`  MB0
UMB`  MB0
BSX`  MB0
WRX`  MB0
PRD`  MB0
KDM`  MB0
EIN`  MB0
EKG`  MB0
BSV`  MB0
FRL`  MB0
FRN`  MB0
BSX`  MB0
UMB`  MB0
TXO`  TXB
BSX`  WA0
GBB`  WA0
PRD`  WA0
BSX`  WA0
UMB`  WA0
GBB`  WA0
GBB`  WA0
BSX`  WA0
KON`  WA0
GBB`  WA0
AKO`  WA0
EIN`  WA0
EKG`  WA0
BSX`  WA0
PRD`  WA0
BSX`  WA0
UMB`  WA0
GBB`  WA0
BSX`  WA0
AUM`  WA0
EKG`  WA0
BSX`  WA0
UMB`  WA0
GBB`  WA0
TXO`  WA0
TXI`  WA0
BSX`  WA0
BSX`  WA0
KON`  WA0
BSX`  WA0
GBB`  WA0
AKO`  WA0
BSX`  WA0
UMB`  WA0
EIN`  WA0
EKG`  WA0
BSX`  WA1
KON`  WA1
AKO`  WA1
BSX`  WA1
UMB`  WA1
EIN`  WA1
EKG`  WA1
BSX`  WA1
KBS`  WA1
PRD`  WA1
FRN`  WA1
BSX`  WA1
UMB`  WA1
BSX`  WA1
PRD`  WA1
BSX`  WA1
UMB`  WA1
BSX`  WA1
ANL`  WA1
PRD`  WA1
FRN`  WA1
BSX`  WA1
UMB`  WA1
GBB`  WA1
ANL`  WA1
BSX`  WA1
KON`  WA1
ANL`  WA1
AKO`  WA1
EIN`  WA1
EKG`  WA1
BSX`  WA2
UMB`  WA2
BSX`  WA2
UMB`  WA2
BSX`  WA2
UMB`  WA2
BSX`  WA2
UMB`  WA2
BSX`  WE0
WRX`  WE0
PRD`  WE0
KDM`  WE0
EIN`  WE0
EKG`  WE0
BSV`  WE0
FRL`  WE0
FRN`  WE0
BSX`  WE0
UMB`  WE0
KBS`  WE0
WRX`  WE0
KDM`  WE0
BSX`  WF0
GBB`  WF0
PRD`  WF0
AUM`  WF0
BSX`  WF0
UMB`  WF0
