MANDT [C(00006)]`BNAME [C(00024)]`MODDA [D(00016)]`MODTI [T(00012)]`MODBE [C(00024)]`TCODE [C(00008)]`REPID [C(00080)]`GLTGV [D(00016)]`GLTGB [D(00016)]`USTYP [C(00002)]`CLASS [C(00024)]`UFLAG [b(00001)]`ACCNT [C(00024)]
400`  SAP023`  20200611`  104415`  SAP023`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP024`  20200623`  112427`  SAP024`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP025`  20200611`  104437`  SAP025`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP026`  20200708`  215926`  SAP026`  KRNL`  SAPMSYST`  00000000`  20200621`  A`  `  128 `
400`  SAP027`  20200611`  115911`  SAP027`  KRNL`  SAPMSYST`  00000000`  20200910`  A`  `  0 `
400`  SAP028`  20200611`  180945`  SAP028`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP029`  20200611`  184526`  SAP000`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP030`  20200617`  112140`  SAP030`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP031`  20200821`  142023`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200711`  A`  `  64 `
400`  SAP032`  20200612`  104321`  SAP032`  KRNL`  SAPMSYST`  00000000`  20200622`  A`  `  0 `
400`  SAP033`  20200623`  161059`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP034`  20200615`  084309`  SAP034`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP035`  20200927`  192900`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP036`  20201107`  100249`  SAP036`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP037`  20201103`  223502`  SAP037`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP038`  20200612`  210452`  SAP000`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP039`  20200613`  154240`  SAP039`  KRNL`  SAPMSYST`  00000000`  20200713`  A`  `  0 `
400`  SAP040`  20200614`  132148`  SAP040`  KRNL`  SAPMSYST`  00000000`  20200622`  A`  `  0 `
400`  SAP041`  20200614`  184632`  SAP041`  KRNL`  SAPMSYST`  00000000`  20200714`  A`  `  0 `
400`  SAP042`  20200616`  225639`  SAP042`  KRNL`  SAPMSYST`  00000000`  20200625`  A`  `  0 `
400`  SAP043`  20200622`  120321`  SAP043`  KRNL`  SAPMSYST`  00000000`  20200625`  A`  `  128 `
400`  SAP044`  20200916`  090737`  SAP044`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  128 `
400`  SAP045`  20200617`  094747`  SAP045`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP046`  20200617`  150016`  SAP046`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
