BNAME [C(00024)]`MANDT [C(00006)]`PROFILE [C(00024)]
SAP031`  400`  T-D1330002
SAP031`  400`  T-D13300021
SAP031`  400`  T-D133000210
SAP031`  400`  T-D133000211
SAP031`  400`  T-D133000212
SAP031`  400`  T-D133000213
SAP031`  400`  T-D133000214
SAP031`  400`  T-D13300022
SAP031`  400`  T-D13300023
SAP031`  400`  T-D13300024
SAP031`  400`  T-D13300025
SAP031`  400`  T-D13300026
SAP031`  400`  T-D13300027
SAP031`  400`  T-D13300028
SAP031`  400`  T-D13300029
SAP031`  400`  T-SH960041
SAP031`  400`  T-SH960042
SAP031`  400`  T_B0960197
SAP031`  400`  T-SH960001
SAP031`  400`  T_BA800053
SAP031`  400`  T_E6020005
SAP031`  400`  T_BD010016
SAP031`  400`  T_BD010015
SAP031`  400`  T_BD010009
SAP031`  400`  T_BD010012
SAP031`  400`  T_BD010010
SAP031`  400`  T_P1228124
SAP031`  400`  T_W1170003
SAP031`  400`  T_PA680257
SAP031`  400`  T_W1170005
SAP031`  400`  T_W0100001
SAP031`  400`  T_G4870032
SAP031`  400`  T_G4870043
SAP031`  400`  T_GE520015
SAP031`  400`  T_G4870045
SAP031`  400`  T_PC770006
SAP031`  400`  T_GE520014
SAP031`  400`  T_G4870041
SAP031`  400`  T_G4870042
SAP031`  400`  T_G4870034
SAP031`  400`  T_G4870035
SAP031`  400`  T_G4870036
SAP031`  400`  T_G4870037
SAP031`  400`  T_G4870038
SAP031`  400`  T_G4870048
SAP031`  400`  T_BG200010
SAP031`  400`  T-BG050130
SAP031`  400`  T_BG200008
SAP031`  400`  T_BG200009
SAP031`  400`  T_BG200013
SAP031`  400`  T_BG200012
SAP031`  400`  T_BG120083
SAP031`  400`  T_AP980017
SAP031`  400`  T_AP980025
SAP031`  400`  T_AP980116
SAP031`  400`  T_PE240005
SAP031`  400`  T_AP980115
SAP031`  400`  T_BG050309
SAP031`  400`  T_AP980121
SAP031`  400`  T_AP980016
SAP031`  400`  T_AP980119
SAP031`  400`  T_A7220003
SAP031`  400`  T_MB410067
SAP031`  400`  T_EB760222
SAP031`  400`  T_MB410052
SAP031`  400`  T_ED500297
SAP031`  400`  T_MB410069
SAP031`  400`  T_EB760228
SAP031`  400`  T_MB410055
SAP031`  400`  T_MB410030
SAP031`  400`  T_MB410065
SAP031`  400`  T_MB410010
SAP031`  400`  T_XM500064
SAP031`  400`  T_XM500065
SAP031`  400`  T_XM500066
SAP031`  400`  T_XM500067
SAP031`  400`  T_XM500068
SAP031`  400`  T_XM500032
SAP031`  400`  T_XM500030
SAP031`  400`  T_XM500031
SAP031`  400`  T_XM500034
SAP031`  400`  T_XM500033
SAP031`  400`  T_EX300042
SAP031`  400`  T_EX300030
SAP031`  400`  T_EX300040
SAP031`  400`  T_EX300041
SAP031`  400`  T_FD640004
SAP031`  400`  T_FD640012
SAP031`  400`  T_FD640006
SAP031`  400`  T_FD640007
SAP031`  400`  T_FD640011
SAP031`  400`  T_FD640009
SAP031`  400`  T_FD640010
SAP031`  400`  T_BE110997
SAP031`  400`  T_ALM_CONF
SAP031`  400`  T_ALM_CUST
SAP031`  400`  S_ALV_ADMI
SAP031`  400`  T_LA180001
SAP031`  400`  T_NC700061
SAP031`  400`  T_PH010011
SAP031`  400`  T_PH010009
SAP031`  400`  T_E5790016
SAP031`  400`  T_E5790020
SAP031`  400`  T_PH010010
SAP031`  400`  T_P0660073
SAP031`  400`  T_E5910025
SAP031`  400`  T_BE111057
SAP031`  400`  T_BE112483
SAP031`  400`  T_BE112637
SAP031`  400`  T_BE112353
SAP031`  400`  T_YA670502
SAP031`  400`  T_EZ980004
SAP031`  400`  T_YA670098
SAP031`  400`  T_EW350012
SAP031`  400`  T_EW350013
SAP031`  400`  T_BE112323
SAP031`  400`  T_Y2190016
SAP031`  400`  T_BA800045
SAP031`  400`  T_BA800057
SAP031`  400`  T_BE112107
SAP031`  400`  T_BA800099
SAP031`  400`  S_ECR_EXEC
SAP031`  400`  S_ECDEV___
SAP031`  400`  S_ECFUN___
SAP031`  400`  T_Y2190173
SAP031`  400`  T_BE111414
SAP031`  400`  T_BE111415
SAP031`  400`  T_BE111413
SAP031`  400`  T_BE111416
SAP031`  400`  T_YA670504
SAP031`  400`  T_YA670503
SAP031`  400`  T_BA620009
SAP031`  400`  T_BA620010
SAP031`  400`  T-SH960002
SAP031`  400`  T-SH960003
SAP031`  400`  T-SH960004
SAP031`  400`  T-SH960005
SAP031`  400`  T_Y3670068
SAP031`  400`  T_Y3670065
SAP031`  400`  T_Y2190041
SAP031`  400`  T_B0960682
SAP031`  400`  T_B0960681
SAP031`  400`  T_BA800107
SAP031`  400`  T_Y3670101
SAP031`  400`  T_Y3670100
SAP031`  400`  T_Y3670204
SAP031`  400`  T_Y3670269
SAP031`  400`  T_Y3670207
SAP031`  400`  T_Y3670213
SAP031`  400`  T_Y3670212
SAP031`  400`  T_Y3670206
SAP031`  400`  T_Y3670211
SAP031`  400`  T_Y3670210
SAP031`  400`  T_Y3670471
SAP031`  400`  T_BI660089
SAP031`  400`  T_LA930135
SAP031`  400`  T_LA930134
SAP031`  400`  T_Y3670529
SAP031`  400`  T_LA930136
SAP031`  400`  T_BA760008
SAP031`  400`  T_EZ980005
SAP031`  400`  T_EZ980006
SAP031`  400`  T_LA930056
SAP031`  400`  T_EZ980007
SAP031`  400`  T_EZ980008
SAP031`  400`  T_EZ980009
SAP031`  400`  T_LA930142
SAP031`  400`  T_EZ980010
SAP031`  400`  T_K1300004
SAP031`  400`  T_EF107532
SAP031`  400`  T_EF107526
SAP031`  400`  T_EF107516
SAP031`  400`  T_EF107517
SAP031`  400`  T_EF107531
SAP031`  400`  T_K1300003
SAP031`  400`  T_EF107534
SAP031`  400`  T_K1300002
SAP031`  400`  T_EF107530
SAP031`  400`  T_56184361
SAP031`  400`  T_BI200019
SAP031`  400`  T_L4060055
SAP031`  400`  T_L4060054
SAP031`  400`  T_KW650276
SAP031`  400`  T_KW650277
