MANDT [C(00006)]`KTOPL [C(00008)]`KTOSL [C(00006)]`XKOMO [C(00002)]`XBWMO [C(00002)]`XBKLA [C(00002)]`XDIKO [C(00002)]
400`  `  AKO`  `  X`  X`  X
400`  `  AUM`  `  X`  X`  X
400`  `  BO1`  `  `  `  X
400`  `  BO2`  `  `  `  X
400`  `  BO3`  `  `  `  X
400`  `  BSV`  `  X`  X`
400`  `  BSX`  `  X`  X`
400`  `  DIF`  `  `  `  X
400`  `  EIN`  `  X`  X`
400`  `  EKG`  `  X`  X`
400`  `  FR1`  `  `  `
400`  `  FR2`  `  `  `
400`  `  FR3`  `  `  `
400`  `  FR4`  `  `  `
400`  `  FRE`  `  `  `
400`  `  FRL`  `  X`  `
400`  `  FRN`  `  X`  `
400`  `  GBB`  X`  X`  X`  X
400`  `  KBS`  `  `  `
400`  `  KDM`  `  `  `  X
400`  `  KDR`  `  `  `  X
400`  `  KDV`  `  `  `  X
400`  `  KON`  `  `  `
400`  `  KTR`  `  `  `  X
400`  `  LKW`  `  X`  X`
400`  `  PRD`  `  X`  X`  X
400`  `  PRK`  `  `  `  X
400`  `  PRP`  `  `  `  X
400`  `  PRQ`  `  `  `  X
400`  `  PRV`  `  `  `  X
400`  `  PRY`  `  X`  X`  X
400`  `  RAP`  `  X`  `  X
400`  `  RKA`  `  `  `
400`  `  RUE`  `  `  `
400`  `  UMB`  `  X`  X`  X
400`  `  UPF`  `  `  `
400`  `  WRX`  `  X`  `
400`  `  WRY`  `  X`  `
400`  0003`  0P1`  `  `  `  X
400`  0003`  0PA`  `  `  `
400`  0003`  KDG`  `  `  `
400`  0003`  SKT`  `  `  `
400`  0077`  BSX`  `  X`  X`
400`  0077`  DIF`  `  `  `  X
400`  0077`  GBB`  X`  X`  X`  X
400`  0077`  PRD`  X`  X`  `
400`  0077`  WRX`  `  X`  `
400`  0797`  SKT`  `  `  `
400`  0797`  VST`  `  `  `
400`  0999`  BSX`  `  X`  X`
400`  0AES`  AG3`  `  `  `
400`  0AES`  AKO`  `  X`  `
400`  0AES`  AUM`  `  X`  `
400`  0AES`  BSV`  `  X`  `
400`  0AES`  BSX`  `  X`  X`
400`  0AES`  DIF`  `  `  `
400`  0AES`  DSA`  `  `  `
400`  0AES`  FR1`  `  X`  `
400`  0AES`  FRL`  `  X`  `
400`  0AES`  GBB`  X`  X`  X`
400`  0AES`  KDM`  X`  X`  `
400`  0AES`  KDR`  `  `  `
400`  0AES`  KON`  `  X`  `
400`  0AES`  MWS`  `  `  `
400`  0AES`  PRD`  X`  X`  `
400`  0AES`  PRG`  `  `  `
400`  0AES`  SKE`  `  `  `
400`  0AES`  SKT`  `  `  `
400`  0AES`  UMB`  `  X`  `
400`  0AES`  VST`  `  `  `
400`  0AES`  WRX`  `  X`  `
400`  0AES`  ZDI`  `  `  `
400`  1000`  GBB`  `  X`  `
400`  1000`  SKE`  `  `  `
400`  1000`  SKT`  `  `  `
400`  1006`  BSX`  `  X`  X`
400`  1006`  GBB`  X`  X`  X`
400`  1006`  PRD`  X`  X`  X`
400`  1300`  MWS`  X`  `  `
400`  1300`  VST`  X`  `  `
400`  2007`  MWS`  X`  `  `
400`  2007`  VST`  X`  `  `
400`  2018`  ANC`  `  X`  `
400`  2018`  MWS`  `  `  `
400`  2018`  SKE`  `  `  `
400`  2018`  SKT`  `  `  `
400`  2018`  VST`  `  `  `
400`  2INT`  0P2`  `  `  `
400`  3006`  BSX`  `  X`  X`
400`  3333`  MWS`  `  `  `
400`  3333`  VST`  `  `  `
400`  4010`  BSX`  `  X`  X`
400`  4010`  COC`  `  X`  X`
400`  4010`  GBB`  X`  X`  X`
400`  4010`  PRA`  `  X`  `
400`  4010`  PRD`  X`  X`  X`
400`  4010`  PRM`  `  X`  `
400`  4010`  PRV`  `  X`  X`
400`  4010`  PRY`  `  X`  X`
400`  4010`  UMB`  `  X`  X`
400`  4010`  WPA`  `  X`  `
400`  4010`  WPM`  `  X`  `
400`  4010`  WRX`  `  X`  `
400`  5200`  AUM`  X`  X`  X`
400`  5200`  DIF`  `  `  `
400`  5200`  WPA`  `  X`  `
400`  8570`  BSX`  `  X`  X`
400`  8570`  GBB`  X`  X`  X`  X
400`  8570`  MWS`  X`  `  `
