MANDT [C(00006)]`BNAME [C(00024)]`MODDA [D(00016)]`MODTI [T(00012)]`MODBE [C(00024)]`NRPRO [s(00002)]`PROFS [C(07500)]
400`  SAP271`  20200919`  093159`  SAP`  0 `
400`  SAP272`  20200919`  093828`  SAP`  0 `
400`  SAP273`  20200919`  093852`  SAP`  0 `
400`  SAP274`  20200919`  201514`  SAP`  0 `
400`  BGRFCUSER`  20171004`  213726`  BPINST`  0 `
400`  BPINST`  20170915`  145334`  DDIC`  0 `
400`  DDIC`  20041210`  172800`  SAP`  26 `  M SAP_ALL     S_A.SYSTEM
400`  DELAY_LOGON`  20171005`  002541`  BPINST`  0 `
400`  S4H_AA`  20171016`  205351`  BPINST`  0 `
400`  S4H_CASH`  20171005`  175257`  BPINST`  0 `
400`  S4H_CO`  20171005`  174811`  BPINST`  0 `
400`  S4H_EXT`  20171005`  175834`  BPINST`  0 `
400`  S4H_FIN`  20171005`  174922`  BPINST`  0 `
400`  S4H_MG`  20171017`  182735`  BPINST`  0 `
400`  S4H_MM`  20171005`  174610`  BPINST`  0 `
400`  S4H_PP`  20171005`  174429`  BPINST`  0 `
400`  S4H_PUR`  20171006`  215231`  BPINST`  0 `
400`  S4H_SD`  20171004`  224659`  BPINST`  0 `
400`  S4H_SHP`  20171017`  213948`  BPINST`  0 `
400`  SAP*`  20110914`  174919`  SAP`  26 `  C SAP_ALL     S_A.SYSTEM
400`  SAP_WFRT`  20171005`  004502`  BPINST`  0 `
400`  SAP_WSRT`  20171005`  002540`  BPINST`  0 `
400`  TMSADM`  20170829`  112018`  DDIC`  0 `
400`  SAP000`  20200602`  020753`  DDIC`  0 `
400`  SAP001`  20200602`  151505`  SAP000`  0 `
400`  LIUYL`  20200603`  062620`  SAP000`  0 `
400`  XINGYQ`  20200603`  062737`  SAP000`  0 `
400`  PANQX`  20200603`  062821`  SAP000`  0 `
400`  TANLB`  20200603`  062853`  SAP000`  0 `
400`  SDMI_EYCEUWY`  20190925`  032146`  DDIC`  0 `
400`  SAP275`  20200921`  143112`  SAP`  0 `
400`  SAP363`  20201021`  204452`  SAP`  0 `
400`  WANGYY`  20200603`  063004`  SAP000`  0 `
400`  WANGDD`  20200603`  063106`  SAP000`  0 `
400`  SUNYJ`  20200603`  063152`  SAP000`  0 `
400`  CHENGSM`  20200603`  063221`  SAP000`  0 `
400`  CRESOFT`  20200603`  063250`  SAP000`  0 `
400`  SAP002`  20200603`  084107`  SAP000`  0 `
400`  SAP`  20200604`  034642`  DDIC`  0 `
400`  SAP191`  20200821`  105637`  SAP`  0 `
400`  LIUMENG`  20200604`  065521`  SAP`  0 `
400`  SAP003`  20200604`  095540`  SAP000`  0 `
400`  SAP004`  20200604`  142643`  SAP000`  0 `
400`  SAP005`  20200605`  042439`  SAP000`  0 `
400`  SAP276`  20200921`  164757`  SAP`  0 `
400`  SAP006`  20200606`  031622`  SAP`  0 `
400`  SAP007`  20200606`  130640`  SAP`  0 `
400`  SAP008`  20200608`  070305`  SAP000`  0 `
400`  SAP009`  20200608`  070948`  SAP`  0 `
400`  SAP010`  20200608`  072209`  SAP`  0 `
400`  SAP011`  20200608`  084033`  SAP`  0 `
400`  SAP012`  20200608`  114949`  SAP`  0 `
400`  SAP013`  20200608`  144817`  SAP`  0 `
400`  SAP014`  20200609`  023143`  SAP`  0 `
400`  SAP015`  20200609`  090145`  SAP`  0 `
400`  SAP016`  20200609`  144218`  SAP000`  0 `
400`  SAP017`  20200609`  144607`  SAP000`  0 `
400`  SAP018`  20200609`  150327`  SAP000`  0 `
400`  SAP019`  20200610`  131930`  SAP000`  0 `
400`  SAP020`  20200610`  132629`  SAP000`  0 `
400`  SAP021`  20200610`  142618`  SAP000`  0 `
400`  SAP022`  20200611`  010806`  SAP000`  0 `
400`  SAP023`  20200611`  020003`  SAP000`  0 `
400`  SAP024`  20200611`  020046`  SAP000`  0 `
400`  SAP025`  20200611`  020123`  SAP000`  0 `
400`  SAP026`  20200611`  020346`  SAP000`  0 `
400`  SAP027`  20200611`  115822`  SAP000`  0 `
400`  SAP028`  20200611`  120346`  SAP000`  0 `
